525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
72929,3024,27559,3147,120648,5741,147641,5429
73935,2140,27935,1057,118669,4747,149945,4542
73641,1871,27700,2724,144365,5382,151881,5003
73543,2815,27850,3697,165915,5727,151284,5587
73471,2451,27850,2686,147761,4977,151041,4777
73172,1577,27573,1740,77249,4931,151399,4764
72660,2576,27380,3011,188889,5727,151458,5796
73172,2707,27798,2605,166530,5549,150900,5357
73449,2013,27755,1382,205099,4794,149471,4320
73888,2157,27713,1842,118618,5442,149335,5630
73206,3028,27726,4209,128560,5498,149638,5378
72993,2174,27700,1078,101277,4734,150303,4546
72771,2064,27414,1211,131649,5437,144758,5041
73035,2836,27602,2844,133774,5638,148639,5647
73325,2682,27619,1888,163561,5135,151458,4772
74025,1655,27828,1441,99508,4866,151544,4649
74004,2601,27781,4116,149113,5754,150925,5877
73820,2712,27768,1919,113725,5164,150942,5335
73431,1966,27806,1706,117905,4819,140577,4440
73031,2132,27529,1957,160344,5446,150192,5723
73044,3071,27721,2747,125703,5604,151314,5570
73061,2184,27683,1893,102784,5101,149915,4525
73334,2089,27658,1987,137694,5105,147312,5054
72715,2900,27423,3979,148716,5852,150303,5754
72925,2618,27743,1731,96807,5216,129508,4743
72451,1816,27197,592,132391,4785,150977,4887
73454,2720,27573,3062,153570,5856,149113,5775
73773,2785,27819,1893,130779,5318,150908,5164
73679,1893,27653,341,107829,4908,120093,4239
73321,2085,27542,1564,131290,5604,149820,5719
73090,3037,27692,3126,134494,5651,148950,5450
73581,2273,28033,2457,202936,4982,151228,4559
74814,1795,28020,1113,85875,5062,146055,4866
73393,2866,27709,3407,114250,5591,150465,5727
73687,2512,27897,2759,198837,5071,149621,4764
74622,1706,27994,775,125400,4726,150427,4692
74277,2550,27854,3583,153703,5826,151211,5779
73960,2716,27956,3638,119096,5374,149786,5395
73765,1936,27811,1757,137890,4815,148878,4273
73687,2209,27772,1642,124658,5506,150917,5570
73598,3007,27802,3868,161142,5545,150682,5472
73534,2144,27789,2499,112334,4811,150622,4679
73943,1876,27704,1628,123502,5216,149228,5016
73001,2844,27721,3446,200655,5907,149001,5775
73466,2533,27854,2465,138790,4969,149245,4772
73427,1769,27508,976,81268,5016,144322,4679
72698,2734,27598,3932,133518,5877,151130,5511
73892,2827,27935,3697,124884,4567,149871,5378
74029,1761,27687,1104,100331,4529,126462,4256
73739,2226,27658,2042,116298,5676,151045,5779
73198,2912,27624,4081,144036,5784,149714,5604
72903,2102,27538,2008,164913,4918,151276,4504
74472,1888,27999,1991,114139,5225,148861,4948
73679,2751,27687,4324,137899,5767,150230,5745
73505,2430,27717,2311,112889,5088,150789,4798
72775,1761,27444,1974,118247,4538,149765,4645
72720,2682,27508,2379,198863,5719,150188,5715
72574,2849,27632,2222,133112,5374,149556,5357
72745,1979,27559,250,103594,4649,136815,4333
72327,2218,27905,2724,44874,4265,82982,4184
65818,3262,25861,4047,119910,4345,135429,5126
64756,2136,25687,2533,95281,3680,120439,4146
64735,1970,25576,2417,96338,4017,139207,4614
64568,2993,25656,3028,126757,4555,151809,5335
64632,2512,25622,2354,106341,3799,135356,4491
64798,1820,25614,1228,83524,3689,130152,4226
64683,2699,25704,3109,122025,4597,154014,5374
64581,3011,25734,3860,115610,4239,149744,5011
64743,1949,25610,1211,91722,3514,115627,3996
64615,2383,25610,3501,111609,4666,150917,5267
64487,3139,25670,3740,125174,4487,152440,5181
64551,2243,25648,1799,92473,3761,124184,4175
64735,1901,25584,2051,102477,4129,118537,4567
64593,3143,25679,4030,125870,4666,151369,5446
64564,2457,25691,2400,113268,3898,143342,4368
64743,1829,25597,1143,83532,3680,115479,4368
64598,2810,25683,4000,127878,4653,152862,5344
64581,3024,25666,2461,118272,4192,150734,4918
64661,1812,25747,528,91343,3522,121693,4013
64722,2341,25588,3202,201055,5668,147829,5225
69405,2959,26680,4606,213071,5835,150256,5391
72066,2235,27410,2764,124141,4823,147065,4593
72758,1911,27499,1672,101470,5221,132843,5096
