525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
57500,2256,25482,4060,45858,4874,88383,4214
57248,3293,25226,4768,73892,5489,115286,5062
57265,3270,25269,4777,65660,4948,106145,4559
57324,2426,25341,3352,47817,4448,77549,3791
57324,2781,25243,4337,69171,5450,111281,5084
57184,3612,25303,4908,75744,5169,113503,4840
57385,2580,25349,3655,54079,4713,84527,4060
57324,2559,25226,4290,60852,5045,96607,4529
57334,3339,25341,4926,69823,5420,119803,5147
57295,2849,25375,3970,59893,4849,94611,4129
57419,2230,25379,4354,49566,4845,88907,4290
57252,3318,25273,5280,70932,5412,114023,5062
57222,3301,25358,4248,64474,5152,104844,4635
57440,2499,25435,3297,46669,4576,77207,3868
57330,2836,25290,4431,65899,5489,110462,5118
57176,3583,25264,4965,70962,5208,109507,4849
57290,2512,25389,3407,57159,4730,87295,4064
57355,2635,25303,4226,58809,5092,95741,4516
57193,3420,25354,5494,71086,5519,119530,5164
57231,2840,25345,3911,55030,4870,93894,4089
57355,2273,25341,4328,50253,4904,89475,4337
57235,3228,25222,5147,67349,5386,116950,5067
57146,3241,25307,4726,62252,5092,102434,4627
57334,2495,25383,3928,52675,4533,78324,3839
57239,2802,25141,4542,64073,5374,109109,5126
57256,3595,25213,4760,71401,5173,111930,4845
57355,2546,25354,3719,50334,4675,87329,4034
57389,2631,25320,3748,55644,5071,93813,4516
57210,3433,25324,4857,70297,5433,122755,5169
57299,2857,25406,4785,59197,4935,96636,4154
57316,2247,25358,3731,48952,4785,92559,4256
57214,3245,25290,4862,70109,5399,117657,5147
57171,3151,25239,5084,63019,5062,107283,4482
57324,2400,25362,4000,54492,4474,75676,3748
57312,2900,25328,5340,68505,5437,110633,5101
57184,3604,25247,5075,73653,5259,113388,4730
57231,2567,25311,3898,52177,4692,87739,4051
57303,2652,25235,4700,54190,4969,94158,4512
57197,3412,25239,5238,70032,5412,119620,5037
57278,2810,25341,4112,55474,4819,95609,4120
57307,2166,25341,3808,49732,4840,91036,4337
57176,3190,25201,4874,69465,5378,118886,5199
57193,3224,25341,4197,60545,5037,102536,4601
57342,2529,25393,4529,52120,4372,79779,3847
57320,2904,25290,4973,61838,5365,112185,5101
57150,3659,25303,5284,71282,5199,111430,4862
57347,2533,25461,3774,54232,4747,89646,4064
57398,2648,25324,4965,55584,5011,97746,4448
57218,3429,25294,5160,79178,5477,123919,5092
57265,2904,25320,3689,56591,4836,94564,4163
57307,2230,25414,4064,48598,4845,86604,4235
57248,3219,25311,5340,69776,5408,118442,5045
57244,3198,25358,4209,61944,5101,107289,4474
57415,2486,25512,3450,50837,4516,77335,3791
57359,2819,25294,5301,64739,5460,110470,5139
57235,3621,25269,5378,69021,5208,107501,4896
57312,2554,25397,3535,53434,4772,84945,4068
57342,2665,25298,5007,62350,5208,93971,4567
57252,3501,25332,4870,66134,5454,119966,5160
57320,2861,25294,4768,57334,4896,92149,4141
57372,2311,25427,3894,47492,4879,86753,4368
57239,3284,25379,4777,70002,5502,112629,5135
57176,3266,25311,4448,65963,5156,103846,4645
57427,2508,25457,4316,55265,4499,77117,3770
57347,2891,25277,4563,66697,5433,110603,5173
57163,3651,25315,4849,68066,5225,112176,4798
57330,2491,25427,3680,53473,4747,88037,4081
57347,2665,25303,4222,58434,5071,98966,4542
57205,3424,25379,5050,70711,5403,121369,5088
57334,2912,25375,3770,56446,4943,94606,4158
57286,2324,25345,4004,48307,4952,91574,4358
57222,3219,25307,5506,68701,5437,122158,5126
57167,3219,25358,5011,61612,5191,107672,4487
57307,2563,25256,4478,46933,4470,79536,3868
57239,2844,25307,5122,68104,5412,112237,5122
57193,3663,25311,5084,69363,5229,108640,4764
57347,2601,25427,3305,52632,4700,86514,4030
57303,2644,25252,4482,52393,5096,96189,4521
57227,3356,25397,5591,65958,5549,121053,5225
57197,2887,25366,4687,56715,4874,93719,4167
57372,2298,25452,3314,50372,4939,86814,4299
57159,3305,25243,5340,69239,5502,119121,5181
57205,3310,25354,5246,66568,5225,105484,4658
57312,2550,25358,4248,48303,4461,75010,3839
57235,2802,25205,4658,67891,5403,112151,5084
57193,3659,25264,4789,72950,5147,112556,4874
57299,2571,25389,3454,52799,4798,90558,4116
57265,2614,25252,4918,59462,5084,96888,4559
57142,3484,25315,4857,70335,5494,120401,5118
57065,2840,25294,4385,56604,4806,92200,4095
57235,2239,25371,4089,49413,4965,91339,4328
57244,3253,25252,5173,70646,5481,120046,5118
57214,3344,25277,4320,66585,5118,107386,4653
