525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
19702,2362,17540,3765,93656,5156,91834,5058
19902,1748,17506,2256,94094,4563,92154,4068
20056,2144,17497,3799,94022,5318,91987,5272
19929,2588,17557,3736,93809,5318,92154,5143
19933,1953,17612,2768,93855,4760,91906,4345
19894,1846,17445,1057,93894,5037,91902,4734
19775,2542,17557,3450,93698,5412,91838,5523
19779,2239,17552,2639,93766,4874,91851,4487
20009,1505,17595,2256,94103,4692,92213,4538
19984,2516,17493,3812,93967,5416,91953,5446
19929,2512,17523,2000,93980,5113,91953,4819
20137,1854,17586,1291,93826,4482,91987,4167
19906,2017,17535,3126,93847,5489,91770,5276
19732,2644,17458,2388,93651,5195,91847,5113
19872,1923,17574,1513,93924,4823,91949,4341
19933,1761,17569,1206,93929,5041,91868,4730
19915,2571,17540,3621,93937,5498,91970,5323
19923,2157,17535,3092,93946,4832,92077,4470
20116,1526,17586,2157,94193,4649,92154,4427
19919,2422,17437,4068,93813,5472,92022,5369
19975,2358,17544,4248,93860,5118,91957,4832
20175,1846,17629,1014,94167,4538,92145,4150
19894,2188,17489,3612,93916,5502,91859,5310
19732,2605,17497,3471,93690,5433,91876,5306
19885,2034,17620,1283,93881,4806,91898,4427
19946,1932,17523,2499,94001,5003,92149,4696
19877,2567,17540,3344,93847,5506,91991,5259
19937,2213,17531,3680,93924,4879,92145,4487
20116,1488,17680,2349,94162,4606,92094,4453
20005,2396,17527,3361,93946,5472,91995,5352
19963,2461,17565,1911,93817,5067,91902,4948
19950,1867,17531,1407,93967,4516,91953,4081
19826,2047,17497,3020,93868,5498,91817,5263
19775,2665,17527,3953,93664,5344,91893,5169
19906,1970,17472,1206,93929,4806,91906,4290
19902,1880,17472,984,94052,5181,92162,4704
19838,2601,17569,3382,93894,5395,92064,5403
19992,2226,17501,1867,93984,4802,92077,4385
20052,1564,17591,1287,94202,4734,92060,4499
19919,2400,17420,2673,93843,5442,92094,5293
19958,2409,17518,4641,93971,5011,92086,4815
20052,1846,17578,2106,94090,4525,92145,4120
19906,2021,17493,2802,94082,5352,91855,5208
19847,2610,17458,2938,93758,5250,91847,5156
19997,2042,17667,1232,93975,4798,91940,4282
19911,1850,17501,1735,93868,5058,91872,4730
19753,2580,17415,3501,93633,5481,91830,5391
19783,2178,17523,3236,93715,4794,91650,4453
20052,1573,17582,1147,94116,4734,92047,4495
20001,2434,17462,2516,93924,5420,92056,5327
19881,2439,17574,2089,93933,5156,92035,4908
20031,1731,17612,1581,94137,4516,92183,4034
19984,2047,17535,2059,93860,5460,92009,5327
19898,2656,17506,3595,93821,5327,91859,5139
19889,1974,17582,891,93872,4614,91966,4273
19860,1888,17514,2525,93963,5088,91932,4755
19800,2580,17472,2883,93787,5536,92064,5378
19898,2213,17578,2486,93980,4853,92094,4508
20060,1522,17574,887,94056,4658,92073,4504
19826,2430,17523,2989,93745,5625,91745,5429
19766,2417,17445,4482,93868,5084,92086,4870
20065,1867,17620,1884,94274,4389,92234,4124
19975,2068,17540,2499,94158,5331,92192,5242
19868,2686,17625,3143,94018,5361,92086,5246
19984,2008,17595,1919,94086,4683,92052,4324
19915,1871,17518,2631,93992,5096,91932,4696
19694,2529,17484,4017,93702,5382,91902,5361
19770,2149,17535,2976,93762,4760,92056,4427
19954,1530,17493,1850,94018,4618,91906,4440
19804,2439,17441,2648,93813,5489,92175,5386
19736,2417,17544,4290,93485,5130,91578,4986
19804,1837,17523,1655,93889,4614,91808,4180
19715,2081,17428,2755,93561,5596,91705,5331
19582,2690,17489,3066,93485,5464,91740,5126
19702,2076,17472,925,93941,4696,92064,4218
19736,1774,17407,1325,93894,4982,92073,4653
19553,2644,17472,2793,93421,5395,91574,5331
19591,2205,17510,2537,93421,4931,91360,4427
19656,1594,17415,1884,93796,4653,92209,4448
19557,2447,17411,2426,93485,5536,91637,5536
19519,2451,17506,2366,93792,5135,92060,4887
19975,1791,17642,2161,93902,4614,92064,4133
19894,2085,17510,2682,93894,5481,91855,5357
19851,2682,17497,2789,93660,5378,91830,5250
20026,2047,17582,1987,93868,4857,91864,4248
19860,1846,17458,3310,93783,5143,91779,4768
19719,2588,17454,3361,93531,5532,91718,5382
19838,2235,17501,2332,93770,4806,91898,4465
19758,1603,17565,1240,93997,4713,91864,4393
19719,2349,17462,3902,94035,5348,91889,5437
19565,2430,17441,3566,93651,5109,92035,4896
19792,1842,17489,2089,93967,4567,92226,4095
19612,2157,17390,1351,93711,5579,91779,5361
19570,2639,17458,3731,93258,5485,91714,5225
19711,2004,17514,1624,93916,4601,91688,4436
19792,1897,17377,3092,93728,5181,91893,4764
19677,2571,17428,3245,93472,5621,91497,5519
19608,2230,17476,2115,93656,4982,91540,4623
19719,1543,17462,1915,94043,4794,91629,4470
19732,2430,17420,2495,93643,5528,91779,5519
19745,2474,17535,2422,93629,5101,91629,5079
19775,1897,17466,1035,93787,4675,91864,4171
19724,2123,17432,1552,93604,5454,91629,5425
19698,2678,17561,3310,93673,5420,91830,5135
19967,2034,17633,1202,93929,4828,91906,4368
19872,1884,17561,2482,93937,5139,91881,4806
19796,2614,17531,2678,93741,5485,91834,5450
19868,2157,17510,1518,93885,5058,91893,4601
19950,1620,17561,1168,93941,4675,91898,4610
19843,2413,17398,3054,93604,5545,91732,5468
19770,2482,17535,2997,93728,5109,91749,4891
19971,1765,17510,1744,93963,4717,91885,4214
19830,2098,17472,3083,93736,5498,91813,5374
19732,2707,17466,3919,93565,5412,91830,5195
19963,1962,17569,827,93766,4853,91864,4372
19919,1744,17476,1667,93838,5160,91872,4760
19783,2546,17454,3765,93694,5450,91936,5489
19834,2222,17544,2161,93719,4914,91736,4448
19929,1552,17684,758,93971,4721,91987,4512
19919,2379,17489,3890,93702,5562,91774,5502
19804,2405,17599,3339,93736,4977,92107,4896
20103,1846,17620,874,94022,4653,92035,4188
19923,2072,17506,2622,93817,5502,91804,5395
19736,2635,17531,4380,93792,5374,92005,5177
20014,2004,17671,1594,94086,4713,92060,4239
20056,1842,17595,3224,93889,5058,91834,4789
19885,2588,17480,3812,93707,5412,91842,5289
19971,2281,17514,2106,93967,5003,91898,4533
19971,1598,17527,2648,93894,4653,91940,4474
19868,2388,17501,3420,93612,5489,91881,5454
19804,2451,17565,1987,93992,5024,92073,4828
20060,1744,17629,1202,94120,4580,92052,4163
19885,2140,17458,2678,93924,5408,91842,5408
19715,2639,17445,4751,93728,5403,91893,5130
19954,1979,17603,1936,94039,4730,91915,4282
20001,1803,17535,792,93920,5033,91919,4713
19758,2546,17415,3574,93741,5429,91910,5352
19860,2205,17518,3314,94035,4777,92090,4406
20035,1624,17599,1219,94185,4627,92115,4529
20009,2434,17565,2665,93838,5454,91813,5395
19813,2430,17535,2093,93724,5191,91915,4939
20005,1799,17574,1168,94086,4538,92175,4095
19975,2081,17612,2106,93997,5450,92001,5318
19898,2644,17591,3689,93881,5335,91876,5164
19984,2051,17637,1113,94082,4845,92107,4269
20048,1795,17586,2499,94111,5084,92047,4828
19770,2563,17535,2823,93753,5382,91855,5429
19804,2256,17514,1803,93881,4823,92137,4495
20052,1573,17629,1501,94299,4614,92158,4427
20001,2396,17501,2277,93877,5454,91898,5442
19736,2417,17574,2622,93766,5135,91919,5028
19911,1782,17663,2102,94060,4491,92183,4150
20056,2170,17535,1121,93946,5425,91851,5289
19779,2605,17428,4857,93898,5481,92009,5280
19830,2030,17548,1795,93980,4760,92179,4286
20001,1825,17574,1966,94202,5109,92200,4658
19864,2563,17489,3471,94014,5335,92090,5391
19851,2209,17531,1018,94107,4866,91940,4538
19906,1577,17527,1160,94082,4645,91953,4589
19787,2447,17454,2938,93668,5506,91876,5403
19694,2520,17582,4794,93621,5122,92077,4840
20073,1816,17629,1820,94308,4542,92260,4137
19906,2102,17489,1104,93937,5420,92158,5246
19813,2661,17544,4704,93997,5276,92209,5173
19933,2034,17595,1842,93946,4662,91932,4354
19941,1854,17574,1983,93920,5101,91915,4662
19707,2618,17497,4726,93711,5468,91906,5344
19792,2209,17612,2503,93817,4922,91872,4414
19967,1535,17569,1424,94124,4666,92274,4444
19929,2417,17432,2661,93950,5327,92073,5391
19770,2457,17569,2013,93963,5011,92022,4900
19915,1761,17569,2076,93817,4542,91919,4163
19519,2110,17437,2614,93557,5464,91663,5361
19417,2631,17428,4201,93536,5177,91288,5071
19668,2000,17441,1437,93770,4666,91728,4311
19698,1774,17420,1287,93297,5221,91616,4755
19514,2580,17432,4879,93254,5634,91625,5391
19660,2281,17458,1249,93331,4994,91671,4610
19664,1577,17518,1390,93561,4743,91506,4529
19557,2400,17432,3100,92738,5506,91825,5395
19830,2388,17574,2921,93860,5118,92052,4918
20099,1808,17629,2315,94090,4491,92086,4089
20077,2136,17480,2900,94018,5442,91987,5250
19937,2614,17510,4777,93779,5412,91834,5105
