525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
22449,1620,17915,912,146148,4120,163210,3979
22304,2170,17949,2827,145192,5212,163100,5003
22249,2793,17872,4081,145082,5028,162946,4721
22437,1825,17906,1365,144971,4299,163231,3847
22466,2081,17838,1172,145346,4777,163172,4862
22261,2772,17893,2396,144936,5276,163121,4922
22236,2115,17821,3463,145116,4487,163223,4038
22403,1518,17915,1837,146118,4525,163108,4341
22274,2656,17889,2912,145325,5181,163248,5105
22257,2457,17978,2123,144843,4832,163032,4248
22513,1752,17932,2153,145776,4064,163381,4068
22368,2081,17825,2985,144843,5246,163019,5054
22240,2751,17936,3706,145082,5075,163206,4623
22432,1816,17983,2332,145589,4414,163381,3864
22334,1962,17830,1945,145065,4747,163210,5011
22287,2806,17825,4606,145099,5276,162916,4918
22317,2209,17915,2379,144967,4516,163322,4077
22500,1577,17898,1996,145696,4593,163117,4368
22355,2665,17872,2712,145226,5314,163095,5028
22312,2512,17940,3280,145333,4956,162822,4282
22424,1693,18004,1100,146020,4133,163227,3953
22376,2213,17834,3543,145201,5152,163066,5079
22266,2742,17864,2742,144830,4956,163206,4730
22398,1893,17859,1539,146140,4397,163023,3834
22359,1915,17825,2768,146032,4802,163385,4891
22295,2673,17987,2161,145065,5276,163172,4935
22278,2144,17885,3514,144787,4478,163258,4051
22488,1501,17910,1441,145649,4601,163138,4474
22321,2525,17830,3433,144851,5195,163112,5101
22227,2520,17961,2051,144957,4789,163300,4273
22458,1697,17919,2294,146297,4030,163309,3919
22415,2119,17851,3676,144736,5191,163036,5122
22261,2707,17855,2887,145236,5105,163275,4700
22398,1863,17851,2307,145708,4406,163313,3868
22415,1919,17770,1369,145308,4823,162685,4935
22193,2806,17872,4150,144595,5391,162767,5096
22390,2226,18004,1987,145509,4597,162720,4085
22403,1676,17859,942,146127,4491,162801,4354
22253,2597,17817,3130,144736,5212,162907,5152
22236,2375,17940,2576,144570,4965,162907,4303
22428,1676,17910,882,146250,4095,162882,4034
22329,2119,17770,2832,144923,5195,162746,5169
22176,2764,17838,4017,144804,5024,162805,4696
22513,1791,17893,980,145628,4444,163015,3928
22329,1905,17910,1539,144758,4747,162899,4828
22249,2738,17889,4167,144945,5340,163049,4926
22372,2184,17813,2409,145287,4529,162985,4030
22505,1488,17966,2166,144817,4508,163108,4414
22283,2597,17902,2695,144655,5246,163010,5113
22287,2508,17961,2153,144775,4896,162878,4328
22428,1672,17919,686,146140,4116,163112,3979
22376,2008,17855,4550,144963,5208,162818,5079
22257,2665,17978,3566,144847,5096,162929,4760
22432,1778,17855,887,145312,4341,162907,3936
22428,1859,17898,2695,145184,4692,163036,4879
22198,2695,17919,4414,144851,5301,162907,4977
22317,2269,17932,3629,145188,4444,162963,4103
22479,1530,17864,1996,145896,4516,162886,4341
22312,2644,17855,4350,144779,5109,162839,5088
22287,2447,17970,3782,144694,4862,162890,4341
22496,1638,17881,1863,146093,4060,162946,3949
22492,2110,17868,4214,145124,5263,162878,5079
22304,2686,17779,2686,144902,4982,162967,4563
22415,1782,17872,963,146131,4368,162878,3795
22321,1820,17762,3215,144967,4785,162920,4939
22291,2720,17898,3706,145120,5331,162835,4977
22386,2205,17961,2081,145503,4487,162971,4089
22454,1581,17885,2064,145850,4427,162971,4376
22329,2661,17868,3693,145060,5152,162835,5058
22312,2396,17906,3003,145209,4862,163010,4307
22437,1723,17906,1100,146020,4167,163066,3902
22420,2106,17821,2588,145171,5301,162835,5195
22270,2656,17825,3020,145099,5067,162993,4618
22475,1820,17889,891,145474,4307,163032,3962
22420,1911,17842,3629,145248,4700,162941,4802
22334,2742,17940,4350,145265,5263,162975,5028
22394,2170,17987,3045,144821,4491,162954,3958
22441,1488,17932,1454,146242,4516,163121,4350
22300,2656,17944,4273,144980,5187,162933,5045
22346,2443,17940,3352,144843,4948,163019,4307
22492,1638,17889,1905,146135,4047,163049,3839
22466,2188,17957,2400,144787,5289,162814,5139
22338,2703,18030,3744,145414,5024,163394,4692
22534,1837,18077,3936,144953,4440,162998,3911
22432,1928,17927,4231,145316,4726,163057,5003
22380,2738,17983,4303,145175,5238,162831,4883
22441,2252,17898,2861,144971,4453,163108,4051
22568,1577,17949,1351,145230,4512,163159,4307
22407,2635,17936,4529,145179,5130,163078,5118
22394,2478,17966,3765,144949,4948,162937,4368
22530,1684,17902,963,146267,4077,162916,3898
22449,2110,17910,3561,144813,5229,162848,5113
22227,2703,17893,3160,145342,5050,163300,4653
22492,1803,17910,1607,145640,4380,163044,3983
22386,1812,17731,3262,145342,4692,163155,4883
22329,2690,17889,4060,145133,5250,163023,4918
22407,2226,17949,3638,144953,4372,163100,3983
22445,1484,17932,1876,144838,4508,163095,4324
22346,2571,17906,4188,145077,5118,162981,5058
22390,2503,17983,4141,144855,4879,162998,4362
22500,1680,17949,1735,146425,4197,163121,3949
22372,2119,17961,2375,144826,5344,162852,5156
22295,2724,17932,2853,144783,4939,163053,4700
22466,1778,17983,2273,145393,4474,163032,4026
22372,1812,17783,1598,144792,4696,163129,4853
22312,2747,17923,4038,145048,5225,162929,5028
22411,2230,18030,1829,145167,4542,163189,4068
22505,1547,17970,2375,145905,4533,163066,4341
22398,2584,17889,3799,144834,5191,163083,5058
22338,2533,17910,2946,145001,4887,163032,4372
22543,1727,17927,976,146101,4209,163138,3958
22407,2157,17902,2712,145128,5293,163061,5181
22312,2673,17864,3441,145018,5062,163219,4683
22432,1863,17898,1667,146032,4448,163254,3847
22411,1876,17898,1727,144911,4675,163206,4836
22236,2716,17893,3975,144928,5259,162950,4990
22355,2218,17868,3604,144885,4512,163049,4068
22505,1611,17953,1206,144826,4516,163189,4341
22334,2567,17881,4372,144953,5284,162933,5139
22312,2542,17898,2755,144932,4900,163002,4362
22500,1748,17970,3301,146020,4218,163176,3941
22346,2264,17889,1854,144889,5135,162856,5096
22219,2695,17927,2781,144783,5024,163010,4738
22445,1923,17970,2328,145977,4397,163244,3885
22437,1795,17876,1799,144902,4751,163142,4811
22321,2823,17919,3808,145022,5225,163036,5011
22403,2286,18004,2269,144843,4512,163214,4116
22496,1620,17885,1650,145355,4576,163083,4368
22411,2682,17940,3224,144949,5199,163027,5011
22287,2571,17991,4214,144932,4969,162993,4444
22424,1701,17966,2827,146515,4175,163006,4051
22317,2127,17808,4209,144775,5242,162771,5101
22253,2776,17889,3509,144728,5050,162950,4709
22441,1897,17944,1458,146076,4491,163053,3996
22415,1915,17902,4009,146032,4717,163125,4908
22304,2690,17987,4414,144975,5284,162981,4999
22390,2328,17944,1437,144915,4584,163091,4129
22462,1603,17906,1365,145482,4606,163172,4328
22329,2614,17936,4085,144885,5181,163036,5109
22329,2588,18012,2904,144936,4965,163032,4427
22407,1672,17949,796,146076,4205,163108,3958
22398,2243,17906,4107,144787,5267,162971,5084
22236,2720,17919,4068,144728,4960,163248,4662
22386,1880,18000,2166,145240,4333,163061,3924
22424,1846,17915,3062,145939,4683,163134,4900
