525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
30311,2332,33958,2810,89402,5306,112940,4764
30562,1833,33911,3032,71274,4747,87282,4214
30396,2013,33770,3535,94926,5698,115248,5386
30289,2673,33898,4641,94444,5562,120588,5164
30337,1949,33894,3071,75027,4948,94691,4286
30332,1829,33800,3049,90298,5403,73363,4840
29722,2542,33476,3655,81639,5741,108807,5391
29488,2396,33488,1962,81306,5204,78781,4601
29347,1445,33501,916,68778,5003,90903,4406
29154,2648,33348,3467,115576,5545,160958,5489
30047,2417,33846,2836,91449,5318,117922,4887
30490,1919,33842,3037,70036,4760,88391,4043
30584,2072,33881,2622,92448,5651,113972,5485
30303,2669,33954,4751,95468,5494,117372,5054
30562,1867,33937,2665,74392,5173,91825,4222
30468,1854,33890,3236,80901,5382,100327,4969
30187,2567,33749,4977,94704,5784,123144,5454
30170,2290,34000,3949,78666,5335,84395,4419
30020,1530,33749,1411,53008,5079,75945,4533
29761,2678,33471,4926,84416,5655,105283,5365
29683,2576,33497,4389,81024,5365,121254,4819
29662,1837,33463,2371,63838,4832,66321,4358
29103,2239,33378,2461,110411,5638,157004,5420
29969,2798,33825,4167,105292,5566,123003,5092
30498,2017,33941,2362,77276,5105,93002,4311
30549,1846,33898,1983,81127,5386,103359,4721
30324,2588,33924,4862,98706,5758,123950,5519
30417,2277,33954,3160,80218,5250,99687,4385
30451,1458,33890,1006,72635,5122,93885,4474
30320,2571,33821,4589,101789,5733,127648,5553
30238,2400,33890,4372,87662,5331,112385,4918
30485,1816,33924,1706,54617,4994,68215,3992
29730,2115,33471,3458,82565,5693,105893,5374
29526,2823,33505,3672,106345,5460,129260,5173
29973,2081,33723,2243,61160,5101,80914,4243
30106,1905,33791,3731,80099,5348,104545,4772
29761,2580,33770,3399,103611,5613,117257,5348
29649,2491,33715,2720,89944,5045,109344,4414
30093,1642,33808,2605,71657,5169,96151,4504
30212,2580,33877,3856,99294,5784,107783,5399
29709,2396,33685,3463,80410,5403,124769,4857
29846,1799,33630,1215,61692,4879,75880,3975
29683,2153,33446,3049,84915,5557,107681,5382
29539,2844,33480,4137,89083,5553,100932,5143
29530,2042,33429,1509,85883,4887,106089,4354
30297,1987,33877,2085,85640,5318,105330,4914
30307,2605,33971,4870,99721,5847,124986,5429
30409,2264,33954,2887,79455,5293,98727,4427
30511,1450,33907,1082,69388,5084,90567,4525
30332,2461,33736,3433,97857,5727,124713,5425
30204,2341,33804,2972,92695,5403,98032,4743
30132,1752,33757,1740,71086,4798,94657,4218
30234,2178,33613,2827,75663,5788,99337,5374
29671,2887,33527,3509,84659,5659,102694,5058
29603,2102,33446,3096,66650,5096,82688,4324
29461,1996,33433,3041,50440,5263,92828,4781
29108,2682,33335,4931,120763,5613,161747,5446
30072,2371,33864,2409,82313,5118,106354,4393
30413,1552,33842,1778,71717,5092,95212,4478
30362,2512,33864,4419,95827,5737,118720,5454
30332,2371,33928,2734,87858,5429,114889,4948
30481,1774,33869,2980,66598,4802,87534,4085
30392,2038,33856,2738,93246,5617,119057,5293
30229,2644,33834,4857,91864,5532,117197,5181
30451,1979,33915,3194,74221,5113,111626,4324
30127,1876,33493,2235,67251,5472,81865,4777
29478,2776,33437,3587,90613,5954,87883,4593
29211,2439,33467,3062,82450,5386,102813,4516
29769,1667,33630,2734,73892,5041,103159,4627
29786,2686,33715,3621,100348,5745,117709,5369
29696,2529,33753,4175,75304,5813,106550,4819
29944,1962,33617,2861,62627,4738,79932,4103
30038,2209,33890,3770,85426,5528,104665,5378
29624,2755,33497,4931,84996,5625,105702,4999
29658,2144,33552,2908,66487,5020,81860,4282
29573,1957,33412,3327,72618,5365,99930,4828
29449,2785,33604,4845,80287,6027,111665,5365
28942,2349,33659,3514,98820,5118,138747,4563
30136,1573,33791,1027,75552,5067,97008,4662
30328,2546,33928,3293,99120,5775,128403,5408
30354,2426,33911,3253,91599,5335,115798,4887
30502,1825,33890,1117,72698,4891,89227,4085
30460,2072,33907,3890,95609,5723,112117,5357
30285,2699,33945,3557,93766,5617,119270,5173
30405,1932,33983,3365,74665,5113,95021,4307
30396,1970,33744,2205,61842,5843,77668,4819
29645,2563,33497,4030,84727,5856,107177,5374
29461,2512,33539,2734,70083,5212,77799,4738
27888,1598,33067,2776,142151,4918,218604,4436
29027,2451,33194,3655,132071,5536,171421,5454
30068,2508,33800,3386,97170,5416,115875,4900
30349,1888,33817,1987,55828,4777,69063,4235
29846,2127,33450,3322,83384,5634,106239,5331
29543,2866,33395,4397,85170,5596,135416,5187
29436,2025,33698,2874,37725,5003,91732,4265
29257,2106,33318,3646,109357,5255,137416,4879
30059,2734,33770,3911,106422,5758,133184,5464
30409,2396,33962,2635,79472,5280,102690,4555
30519,1535,33852,2166,73977,5173,94888,4440
30371,2508,33988,3839,96739,5693,121070,5540
30297,2417,34009,4163,90579,5361,110551,4840
30528,1795,33860,3079,68445,4802,90567,4043
30409,2038,33804,3706,89684,5681,112561,5369
30242,2772,33890,4021,99307,5613,116878,5118
30405,2000,33988,3185,89940,5122,74827,4362
29978,1880,33463,2375,70980,5340,88306,4891
29573,2648,33480,3761,87627,5634,115820,5523
29812,2396,33846,2362,67435,5276,84685,4482
29228,1569,32908,345,94210,4999,121684,4559
30055,2580,33770,4188,102835,5651,135488,5442
30383,2447,34017,2917,90609,5437,115725,4973
30498,1803,33937,2004,72963,4853,88733,4081
30485,2013,33842,3497,95298,5727,117487,5437
30225,2682,33852,3365,93007,5528,113841,5187
30259,1966,33774,3335,77412,5208,86084,4307
29952,1966,33514,1859,86740,5314,119475,4879
29692,2682,33531,4618,83123,5698,106559,5348
29666,2503,33459,3911,71230,5147,86097,4559
29751,1659,33454,1880,80014,4969,105928,4658
30076,2567,33804,4402,78662,5754,101542,5323
29590,2537,33569,2554,94435,5238,104187,4918
29530,1803,33505,255,68258,4840,84829,4205
29973,2047,33795,3245,95306,5621,118383,5344
29927,2695,33817,3617,96198,5710,93352,5058
29973,2000,33647,3339,68885,5109,95506,4372
29795,1850,33510,2157,76789,5310,108466,4849
29598,2730,33493,4427,85085,5835,108389,5369
29535,2409,33391,3407,70373,5344,88668,4495
29696,1680,33552,1876,60285,5208,81570,4559
29453,2661,33706,4461,91352,5689,109856,5528
29048,2673,33437,3348,112125,5301,150140,4896
30204,1953,33852,720,74682,4815,91121,4072
30371,2115,33873,2362,94380,5647,117930,5412
30272,2669,33962,3757,99751,5621,120149,5084
30511,1970,33924,3198,71670,5109,92371,4389
30417,1949,33766,3322,78389,5323,103381,4948
30307,2614,33915,3727,96957,5779,126091,5437
30337,2307,33966,2400,75911,5323,99764,4555
30468,1462,33804,1577,72208,5071,94406,4567
30191,2508,34000,5088,98326,5864,96786,5481
29671,2409,33518,3962,75270,5460,93946,5181
29351,1915,33454,1543,58063,4794,72468,4201
29304,2205,33395,2396,89714,5604,150631,5489
29973,2866,33774,3450,98791,5566,121591,5187
30366,2025,33945,2119,75586,5071,95271,4299
30422,1867,33852,1825,81439,5289,104468,4755
30371,2580,33864,3727,99465,5813,124615,5450
30349,2341,33928,2959,78013,5263,102625,4491
30349,1365,33860,827,70301,5122,90729,4474
30297,2512,33787,3885,98369,5737,119676,5425
30110,2366,33829,3011,98257,5566,84954,4862
30030,1820,33450,3054,60166,4734,75283,4150
29713,2170,33369,3113,79830,5545,104263,5331
29539,2832,33613,4030,77659,5685,97008,5272
29419,2174,33634,1782,62951,4994,99401,4376
29944,1936,33689,635,90255,5323,105770,4896
30246,2678,33966,3484,99559,5869,121527,5357
30285,2230,33928,2997,84164,5267,101666,4470
30042,1522,33834,737,72891,5169,98206,4555
30153,2529,33791,4218,99281,5762,123800,5489
29948,2469,33941,3258,90042,5382,116861,4811
30238,1996,33937,2051,70339,4806,84723,4205
30170,2123,33886,3037,88634,5553,107800,5357
29734,2861,33647,3591,93058,5715,107983,5028
29799,2132,33591,3117,66547,5067,121928,4368
29799,1915,33254,2055,72242,5361,89193,4866
29535,2785,33493,4150,90153,5727,107109,5446
29552,2495,33420,3190,68889,5096,108802,4533
29444,1552,33476,2247,62576,4982,85320,4675
29245,2618,33587,4491,124482,5651,162873,5519
29973,2554,33825,2252,93612,5515,117407,4960
30460,1803,33920,1471,74494,4874,88835,4081
30417,1966,33753,2516,93664,5634,120379,5391
30297,2661,33860,3890,96138,5630,117978,5276
30477,1957,33873,3109,73363,5058,90353,4269
30392,1871,33864,2038,82671,5289,100160,4730
30170,2580,33821,4713,99243,5762,127959,5472
30016,2349,33527,3509,65366,5250,81362,4440
29786,1590,33382,1096,63855,4986,82224,4389
29978,2588,33817,3574,83784,5685,98228,5727
29253,2469,33442,4273,103074,5272,139374,4828
30229,1936,33846,1684,73590,4806,89680,4021
30366,2025,33869,2525,96833,5668,119671,5395
30251,2554,33856,4328,92746,5557,115278,5071
30507,1940,33971,2508,74131,5152,91757,4397
30481,1893,33915,1888,76980,5425,98309,4956
30297,2529,33838,3782,95089,5822,123694,5472
30285,2264,33873,2508,77736,5233,96010,4406
30426,1471,33774,955,69302,5058,91108,4555
29927,2491,33676,4777,105842,5676,96854,5374
29679,2491,33416,3996,77190,5395,98024,4887
29782,2004,33459,3160,63694,4658,78112,4004
30042,2038,33600,1966,92738,5668,95277,5306
29649,2699,33527,3765,100856,5600,102276,5187
29641,2034,33573,2712,66496,5079,114783,4410
30102,1962,33761,3041,87428,5361,104354,4857
30234,2597,33886,4679,98331,5801,129601,5408
30405,2303,33886,2188,85290,5216,105412,4419
30519,1416,33838,1949,69712,4908,96287,4572
30400,2482,33890,3979,97328,5676,116984,5429
30272,2315,33915,3249,90644,5412,111298,4870
30366,1820,33842,2345,60481,4845,89343,4120
29927,2008,33727,3557,100181,5668,124095,5314
30217,2789,33821,4777,75748,5779,92077,5109
29867,2059,33471,3143,63838,5181,87125,4286
29688,2008,33335,1825,70906,5101,92268,4696
29569,2755,33493,3839,108589,5625,136832,5429
29688,2417,33539,4064,71338,5208,89330,4499
29501,1774,33604,2682,91335,4956,118234,4529
30055,2533,33766,3600,103522,5689,132848,5399
30297,2405,33924,4133,89629,5429,111856,4874
30524,1769,33894,997,71696,4857,83703,4009
30460,2025,33812,2866,95506,5681,119816,5408
30263,2661,33915,3877,98949,5557,113380,5088
30358,1919,33928,2486,73270,4994,94905,4311
30268,1863,33706,1735,84224,5352,103744,4755
30140,2537,33770,4129,101035,5775,130852,5545
29829,2298,33505,3395,68927,5323,85064,4440
29705,1594,33296,2793,71568,4931,111008,4516
29829,2614,33715,4747,82355,5630,104746,5348
29603,2580,33459,3446,80205,5259,119352,4819
29808,1911,33642,2772,65463,4794,75006,4077
29091,2047,33318,2537,113439,5460,164878,5348
29961,2759,33736,3860,107335,5481,127315,5037
30307,2076,33898,2908,76959,4973,99042,4273
30481,1837,33787,1655,81102,5195,101585,4815
30229,2601,33791,3416,95575,5741,126748,5327
30178,2264,33825,3992,78406,5208,94977,4368
30320,1475,33817,2486,69661,5062,93502,4589
30195,2461,33804,4683,98151,5642,123100,5403
30051,2303,33877,3885,90763,5498,110867,4806
29939,1778,33685,1744,79335,4900,64320,4163
29590,2136,33527,3839,77113,5727,96551,5263
29505,2815,33403,3894,88605,5545,103628,4952
29569,2127,33471,2055,69081,4914,102119,4414
29376,1871,33518,3143,53533,5187,109856,4717
29074,2678,33331,2929,121011,5698,168065,5420
30024,2383,33864,3719,84808,5272,108303,4525
