525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
20956,2085,16831,1897,144241,4623,163483,4448
20782,1526,16507,2315,143806,4717,163603,4499
20845,2669,16742,3284,144267,5408,162323,5199
20738,2405,16584,2601,141452,4849,163629,4563
20730,1727,16554,2064,144809,4077,162251,4299
20730,2426,16562,2827,141895,5369,162122,5289
20807,2844,16729,3881,142181,5050,162831,4891
21050,1812,16763,1888,134430,4499,163121,4107
20691,2064,16592,2793,142441,5071,164090,4675
21288,2751,17036,3241,144134,5378,164371,4866
21592,2085,17142,2891,144646,4478,164384,4141
21592,1581,16998,1697,145001,4713,164516,4184
21408,2699,17062,3505,144220,5267,163953,5152
21328,2451,17036,3241,144113,4645,163974,4423
21417,1628,16968,891,145367,4171,163688,4047
21336,2413,16920,4038,144053,5369,163794,5204
21242,2819,16926,4294,143533,4994,163466,4956
21319,1816,16895,1509,144667,4414,163735,4030
21195,2132,16746,2802,143507,5037,162750,4849
21072,2738,16806,4393,144117,5323,163083,5177
21038,2051,16903,1270,143311,4589,162609,4311
21182,1577,16861,1270,143217,4781,163760,4491
20990,2802,16920,3322,143183,5301,163015,5135
21055,2366,16899,2264,143410,4845,163445,4576
21165,1638,16823,2929,145786,4311,163726,4192
20867,2422,16635,2878,143418,5416,162729,5221
20905,2878,16835,2132,144724,4614,162810,4939
21080,1718,16857,2247,144028,4597,164077,4051
20666,2013,16639,2789,141981,5122,161935,4952
20721,2849,16674,4887,143478,4440,162985,5229
20734,2038,16695,2447,143934,4645,162579,4209
21123,1403,16882,1659,143802,4555,163885,4414
21212,2644,16891,2542,144032,5306,163483,5113
21152,2400,16899,2337,143592,4721,163548,4461
21353,1672,16930,1189,144728,4180,163731,4112
21229,2354,16814,3156,144182,5327,163675,5238
20850,2976,16746,3549,142693,5204,163483,4922
21093,1871,16882,1560,144365,4508,162524,4038
20947,1974,16721,2474,142859,5007,162827,4904
20909,2840,16776,4533,144109,5259,162327,5199
20892,2072,16810,1044,144766,3612,163889,4248
20786,1564,16528,1394,142603,4806,163057,4721
20551,2712,16618,3570,143780,5259,163663,5037
20803,2349,16746,1888,144407,3574,163296,4700
20504,1803,16618,1919,142245,4474,162622,4192
20854,2337,16716,3088,143520,5485,162131,5301
20850,2874,16776,3083,144165,5020,163078,4789
21046,1871,16874,1351,143968,4546,163923,3996
20645,1979,16452,1296,142403,4150,163279,4896
20786,2755,16708,4700,143580,5037,162255,5229
20939,2174,16827,2098,142449,4696,159866,4214
20926,1454,16678,1919,141763,4857,161718,4482
21025,2614,16899,3088,144011,5344,163880,5079
21182,2426,17023,3173,143934,4896,162941,4487
21332,1723,16852,2354,144394,4277,163620,4133
21169,2247,16767,2985,144130,5472,163347,5331
20930,2921,16831,3646,142940,5067,163812,4849
21178,1791,16865,1919,144144,4555,164004,4060
21007,2008,16823,1347,143490,4931,162869,5079
20760,2874,16772,2772,142415,5344,163800,5293
20662,2132,16704,3207,143298,4576,163445,4243
