525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
115900,132374,111989,403113,175973,685468,181898,169647
111814,132357,111674,402921,172331,685033,182551,169715
112015,132391,113465,402874,174237,685272,173717,169758
109805,132395,111111,403118,175777,685110,182286,169647
111422,132191,110112,402874,177467,685076,179467,169711
113845,132331,111788,402948,179351,685144,182824,169783
110820,132502,112027,402994,178528,685272,185008,169762
115905,132293,113972,403011,187670,685118,191623,169711
115073,132251,115640,402904,191589,685084,197698,169844
115111,132405,116903,402969,197898,685272,191432,169749
112279,132297,111575,403113,185899,685093,186876,169766
112271,132340,113337,402806,191602,685190,188762,169758
113597,132353,113039,402811,180755,685216,185310,169766
112394,132378,110607,403173,181484,685306,179266,169796
111396,132208,111230,402777,176314,685190,186817,169775
112846,132353,114135,402930,179070,685259,181710,169749
112432,132409,112522,403109,179057,685268,187772,169737
110718,132280,112232,403071,187793,685327,187712,169766
115060,132344,115401,402815,189248,685110,191714,169788
115905,132336,116391,403011,184624,685230,181241,169800
112821,132276,114211,403016,188540,685344,193574,169783
116306,132314,113789,402828,196094,685165,192353,169732
116792,132426,115627,402866,192434,685400,188664,169848
110679,132319,112726,403181,181600,685455,187482,169775
112795,132272,113264,402982,184825,685071,191134,169707
113870,132340,115431,402853,179475,685285,183677,169737
111924,132485,113653,403071,178315,685442,185088,169754
112262,132217,112914,402977,183600,685152,189363,169741
113418,132242,112292,402811,179245,685093,186172,169647
113827,132357,114552,403003,180162,685293,190639,169737
113704,132293,112296,403011,175994,685289,181894,169715
112339,132242,113119,402866,181280,685008,188838,169810
111647,132490,111592,402870,181450,685302,186965,169840
113520,132263,111242,403173,169831,685255,182512,169720
110995,132208,113115,402789,188698,685156,193292,169728
115947,132344,114548,402828,195953,685306,191390,169779
110867,132439,113043,403028,193377,685173,197413,169779
116088,132263,112032,402921,186117,685247,191428,169732
116182,132357,116749,402849,193462,685012,185788,169775
114148,132340,114616,402952,186705,685408,193172,169844
112885,132293,117509,403050,189530,685285,192072,169605
112620,132319,116216,402747,184650,685012,190349,169754
111865,132289,113746,402819,177632,685114,185759,169818
110402,132344,112731,403024,176392,685182,182944,169762
112138,132348,112091,402781,179177,685148,186544,169796
109323,132229,112501,402887,175512,685190,187499,169745
112697,132331,112872,403028,182350,685336,185076,169766
115803,132413,113870,402973,195168,685148,192823,169724
115849,132314,116029,402798,180917,685029,186237,169806
115610,132382,115183,402921,187268,685357,196099,169732
113102,132336,114006,403113,176557,685319,186168,169737
112800,132382,108521,402853,169933,685076,187507,169754
111951,132293,111626,402887,178891,685327,188318,169814
114139,132378,113716,403105,183080,685195,184402,169694
113524,132293,114766,402921,231874,685110,183698,169796
115107,132357,116267,402891,189581,685127,200317,169732
114732,132549,115576,403101,178917,685476,188148,169771
115729,132208,116510,402977,187563,685037,192588,169745
114685,132378,114984,402747,191014,685037,189278,169724
115559,132293,115265,402990,177543,685234,188945,169745
116237,132259,115581,403071,187733,685361,190941,169707
115257,132238,115602,402900,188241,685071,193957,169835
114322,132327,117189,402815,190310,685144,193820,169766
114749,132327,113303,402994,182146,685302,189640,169715
115261,132293,116548,402823,185754,685105,206545,169792
117782,132221,119936,402930,208669,685216,219052,169806
113776,132378,113729,403020,180162,685391,185818,169732
113388,132251,116971,403020,197208,685272,201243,169792
116804,132430,115930,402794,187712,685395,201132,169771
114045,132460,113482,403037,185959,685310,192387,169823
114284,132430,114578,403011,182563,685357,181293,169673
113767,132289,114660,402874,187460,685156,190400,169792
112923,132348,113883,402755,181054,685289,185716,169827
112940,132382,112586,403215,180123,685366,182922,169823
114988,132331,115325,402853,184726,685212,189427,169686
114608,132336,116673,402755,182508,685050,194973,169766
113896,132409,114950,403058,183370,685370,186697,169677
112211,132200,112825,403011,177897,685144,180777,169749
114381,132212,114582,402806,194930,685224,186552,169703
115465,132327,113793,402960,190933,685110,195356,169749
115120,132297,115653,403037,191650,685199,199741,169711
116613,132302,116830,402853,177484,685037,177444,169823
113409,132276,113636,402806,174911,685302,181937,169745
114091,132417,114804,403088,183570,685310,186701,169771
115175,132246,115742,402781,184577,684961,184508,169762
114194,132422,114032,402806,179378,685182,186774,169818
111708,132430,112402,403075,181395,685353,180337,169792
113849,132217,115943,403011,182747,685220,183340,169792
