525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
20145,1897,17671,3054,94244,4337,92700,3928
20214,1672,17603,1069,94380,4973,92695,4653
20141,2537,17650,2929,94103,5191,92410,5101
20082,2161,17599,3088,94128,4738,92704,4218
20171,1513,17608,2123,94329,4516,92666,4328
20145,2542,17646,4081,94128,5272,92541,5191
20094,2567,17663,2972,94133,4857,92555,4874
20312,1564,17749,2149,94287,4273,92712,4150
20188,2055,17599,1424,94120,5280,92636,5181
20052,2461,17557,5037,93933,5267,92529,5105
20202,1962,17697,1177,94282,4516,92610,4133
20223,1680,17667,1109,94219,4866,92593,4487
20039,2772,17582,3587,94090,5357,92452,5050
20039,2290,17722,3160,94248,4726,92636,4171
20248,1569,17739,1991,94418,4538,92572,4099
20086,2491,17625,3151,94120,5477,92444,5208
20103,2656,17722,2554,94116,5071,92632,4802
20282,1467,17774,1552,94223,4440,92780,4021
20240,2072,17650,2925,94231,5378,92619,5088
20039,2627,17693,4051,94031,5204,92422,4990
20219,1888,17718,2277,94321,4427,92704,4154
20261,1723,17629,1603,94329,4819,92712,4730
20056,2533,17637,4584,94141,5191,92490,5348
20154,2157,17667,1928,94325,4738,92632,4465
20219,1373,17578,1467,94265,4389,92661,4320
20090,2396,17599,2942,94141,5263,92547,5297
20086,2520,17671,3604,94133,4994,92734,4751
20265,1505,17650,2690,94308,4499,92785,4064
20158,2059,17718,1731,94154,5272,92516,4982
20082,2610,17561,3549,94086,5289,92593,4999
20240,1812,17749,1048,94214,4542,92841,3975
20248,1748,17770,2644,94219,5088,92695,4504
20048,2802,17633,2686,94103,5255,92568,5229
20103,2396,17654,3407,94206,4700,92568,4393
20248,1573,17770,2157,94363,4610,92687,4192
20167,2563,17603,3305,94099,5327,92444,5181
20111,2614,17591,3314,94103,4891,92512,4700
20206,1577,17739,1655,94304,4436,92644,3902
20154,2110,17565,1365,94253,5242,92541,5173
20086,2673,17659,3024,94026,5181,92572,5011
20154,1795,17629,1355,94295,4328,92772,4163
20227,1458,17701,2478,94236,4862,92691,4610
20154,2605,17616,4453,94039,5348,92486,5323
20111,2311,17629,3258,94329,4815,92661,4385
20206,1552,17680,2789,94257,4372,92691,4427
20082,2542,17608,3177,94069,5340,92495,5084
20069,2635,17633,2832,94103,5062,92564,4918
20299,1594,17714,2508,94325,4380,92610,3702
20179,2038,17586,2153,94265,5489,92529,4986
20103,2656,17680,4072,93958,5468,92512,4866
20154,1991,17787,1061,94145,4589,92772,4171
20248,1577,17701,1300,94414,4862,92627,4324
20048,2764,17659,3583,94043,5361,92547,5327
20035,2328,17663,2311,94219,4627,92568,4368
20261,1586,17718,1467,94401,4436,92729,4372
20116,2669,17497,4406,94082,5191,92461,5147
20073,2520,17608,4470,94094,5020,92568,4986
20227,1676,17693,3497,94338,4372,92524,3966
20214,2115,17633,1594,94316,5272,92503,5164
20048,2550,17497,4696,94001,5050,92593,4914
20175,1799,17739,2785,94257,4508,92636,4256
20287,1577,17735,1069,94223,4730,92746,4478
20124,2610,17684,2656,94001,5327,92507,5289
20120,2247,17731,2089,94128,4704,92627,4470
20278,1530,17642,2755,94427,4427,92772,4368
20171,2669,17654,4504,94073,5481,92495,5212
20043,2537,17620,4158,94073,5037,92499,4857
20257,1757,17766,993,94265,4345,92615,3830
20202,2000,17642,1194,94265,5242,92499,4922
20005,2567,17633,3446,94103,5280,92422,4939
20145,1932,17714,2597,94321,4584,92593,4320
20316,1496,17637,2409,94236,4692,92598,4444
20048,2652,17612,4201,94103,5425,92589,5306
20107,2243,17693,1594,94210,4606,92763,4533
20202,1543,17654,1462,94401,4222,92691,4324
20202,2474,17548,3420,94141,5238,92431,5293
20052,2525,17582,3458,94052,4939,92482,4960
20274,1556,17735,1774,94380,4380,92734,3932
20154,1897,17527,1539,94214,5118,92452,4960
20086,2550,17527,5437,94031,5301,92541,5007
20206,1876,17659,2422,94291,4559,92657,4487
20227,1603,17676,2422,94325,4794,92678,4333
20005,2584,17462,4662,93992,5412,92623,5284
20026,2201,17595,1710,94128,4610,92772,4231
20231,1603,17659,1761,94359,4508,92793,4294
20202,2443,17620,4282,94227,5352,92507,4857
20094,2503,17697,2798,94193,5177,92661,4704
20257,1799,17714,2870,94401,4572,92742,3851
20154,2119,17663,1706,94270,5212,92444,4857
19984,2627,17586,2951,94171,5284,92405,4943
20179,1974,17671,1287,94257,4474,92610,4320
20188,1586,17620,2593,94257,4794,92589,4567
20022,2422,17582,3361,93992,5267,92555,5272
20094,2184,17603,2764,94107,4798,92670,4491
20270,1445,17663,1061,94376,4201,92712,4209
20133,2486,17582,3054,94128,5301,92346,5088
20043,2486,17629,2734,94090,4952,92589,4832
20214,1714,17693,3604,94291,4397,92678,3911
20158,2017,17527,1403,94162,5173,92520,4939
20069,2690,17608,3595,93924,5412,92444,4908
20175,1983,17650,2622,94189,4589,92674,4410
20175,1590,17650,1607,94270,4730,92691,4440
20082,2716,17612,3676,94099,5446,92478,5259
20018,2362,17659,3288,94052,4789,92644,4487
20167,1615,17591,1594,94287,4406,92854,4137
20124,2461,17462,2076,94077,5340,92524,5113
20048,2550,17603,3975,93958,4956,92537,4721
20210,1659,17663,3714,94397,4635,92717,4047
20223,1957,17552,1373,94308,4982,92490,4840
19997,2652,17616,4845,94060,5344,92427,5113
20145,1867,17654,1949,94236,4555,92606,4303
20227,1632,17548,2042,94346,4819,92503,4658
19971,2525,17591,3795,94031,5122,92465,5191
20099,2256,17608,2759,94086,4734,92700,4670
20244,1539,17688,1279,94325,4205,92866,4265
20128,2447,17531,3352,94065,5289,92482,4990
20005,2567,17697,4214,94001,5096,92763,4815
