525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
58161,2631,26331,3024,197369,5164,160101,4900
57990,2776,26356,3839,197191,4738,160306,4461
58234,1765,26373,3130,197942,4214,160109,3566
57897,2098,26254,2597,197174,5233,159705,4794
57717,2887,26263,3812,196896,5084,159934,4597
57922,1970,26502,3139,197652,4341,159781,3902
57756,1765,26373,2857,197489,4635,159495,4324
57427,2759,26301,3566,197127,5096,159397,4935
57453,2383,26254,2622,196798,4440,160139,4051
57927,1663,26412,2755,198274,4214,160173,4034
57905,2635,26382,2912,197157,5181,160126,4857
57802,2742,26339,3143,197118,4743,160126,4393
58126,1765,26361,3578,197775,4226,160336,3578
57961,2081,26331,3791,197259,5126,160135,4755
57832,2866,26390,3992,197140,4926,159892,4593
58024,2013,26399,2072,197161,4269,160156,3945
58012,1727,26271,3348,197720,4658,160173,4154
57785,2759,26301,4380,196969,5058,159986,4939
57893,2332,26450,2576,197123,4372,160041,3987
58105,1628,26378,1266,197834,4197,160255,4077
57982,2665,26361,3211,197054,5199,159917,4755
57910,2703,26344,3232,197591,4777,160182,4436
58016,1731,26467,2354,197749,4273,160293,3612
57961,2115,26331,2720,197165,5122,160233,4738
57935,2938,26288,3253,197092,5020,160050,4601
58012,1897,26369,2921,197758,4307,160327,3932
58097,1803,26361,3604,197540,4687,160190,4269
57858,2720,26365,4248,197092,5071,160063,5007
57956,2264,26403,2844,197425,4461,160101,4072
58109,1620,26481,2034,197677,4290,160268,4055
57922,2686,26335,3395,197110,5204,160020,4926
57858,2712,26382,4072,197152,4700,160041,4495
58080,1735,26437,3305,197638,4197,160378,3549
58054,2119,26378,2618,197715,5109,160314,4717
57956,2840,26382,3297,197118,5109,160046,4692
58024,2017,26450,2290,197843,4358,160297,3941
58114,1731,26407,4009,197195,4601,160220,4256
57880,2707,26420,4000,197131,4999,160016,4973
57901,2264,26382,3471,197100,4376,160088,4068
58054,1642,26515,2891,198240,4231,160255,3996
58067,2768,26276,2917,197114,5164,159972,4849
57922,2712,26356,3748,197301,4760,160203,4521
58058,1812,26502,3992,197937,4273,160280,3535
58046,2089,26276,3480,197331,5156,160033,4772
57961,2891,26331,4072,197144,5050,160152,4645
58126,1962,26493,3058,197698,4354,160323,3949
58139,1799,26433,3348,197331,4614,160259,4303
57905,2734,26335,4474,197083,5130,160084,4891
57948,2320,26424,2861,197365,4546,160259,4103
58122,1638,26450,1850,198389,4260,160251,3987
57999,2712,26293,4389,197106,5135,160092,4802
57901,2682,26297,2734,196964,4764,159951,4542
58097,1667,26502,3339,197737,4171,160391,3514
58007,2153,26378,3467,197186,5075,160114,4747
57922,2840,26390,4004,197135,4960,159999,4572
58003,2000,26369,3262,197502,4333,160224,3975
58143,1786,26395,3403,197873,4572,160177,4146
57910,2789,26352,3356,197088,5062,159943,4939
57952,2320,26348,2730,197152,4470,160046,4060
58097,1556,26395,2734,197476,4150,160109,3970
58080,2686,26310,4461,197083,5045,159978,4755
57914,2644,26331,3727,197280,4730,160177,4516
58114,1761,26458,2064,197933,4239,160029,3535
58003,2115,26356,3668,197669,5045,160169,4653
57961,2976,26390,3433,197054,5105,159917,4593
58063,2004,26373,3348,197851,4341,160263,3966
58178,1697,26310,3492,197698,4597,160224,4141
57922,2695,26361,4935,197199,5050,160050,4900
57914,2366,26369,2976,197191,4440,160114,4116
58135,1731,26498,3049,197813,4137,160408,4017
58007,2720,26335,4832,197079,5126,160033,4908
57897,2712,26416,3352,197140,4730,160203,4491
58135,1791,26395,2447,197638,4243,160169,3600
58046,2102,26361,3672,198048,5105,160152,4713
57956,2870,26310,3185,197144,5020,160105,4584
57990,1979,26403,2038,197847,4294,160404,3915
58063,1723,26297,3045,197259,4645,160152,4188
57888,2716,26344,3253,197152,4986,160109,4802
57884,2315,26288,3522,197246,4354,160165,4051
58024,1556,26458,2474,198312,4103,160446,4017
58029,2635,26276,3672,197118,5122,160131,4811
57853,2703,26348,3672,197161,4760,160285,4580
58135,1799,26403,2161,197911,4180,160182,3595
57973,2149,26288,3079,197868,5007,160067,4614
57918,2781,26339,3543,197331,4973,159951,4576
58058,1979,26429,3689,197447,4423,160348,3915
58063,1723,26429,3595,197344,4593,160012,4099
57922,2742,26365,3245,197383,5062,159960,4908
57952,2358,26276,3395,197297,4453,160297,4085
58174,1646,26416,2371,197907,4077,160425,4038
58016,2724,26284,4047,197352,5143,160148,4806
57918,2720,26356,3710,197075,4730,160075,4508
58063,1714,26344,2703,197344,4184,160220,3591
57952,2051,26284,3378,197339,5037,160084,4645
57914,2861,26305,4047,197015,5067,160101,4610
57990,1928,26361,3638,197954,4393,160374,3868
58114,1748,26399,3117,197847,4601,160306,4141
57884,2755,26288,3407,197123,5096,159951,4874
57982,2358,26378,3024,197783,4491,160224,4188
58183,1594,26412,1693,198389,4175,160408,3953
57982,2785,26263,4252,197182,5037,159978,4849
57870,2776,26297,3557,197229,4819,160276,4516
58183,1812,26429,3501,197915,4146,160378,3535
58050,2209,26339,2819,197148,4999,160207,4593
57897,2823,26318,3130,197373,4956,160285,4576
57969,1962,26339,3808,197898,4436,160331,3808
58054,1590,26254,2959,197779,4508,160220,4235
57961,2678,26318,3535,197011,5079,160054,4952
57888,2243,26284,3492,197549,4504,160237,4154
58080,1615,26454,3680,197681,4141,160160,4068
58037,2686,26339,3450,197110,4999,159990,4853
57935,2789,26318,3680,197254,4700,159995,4563
58101,1888,26424,3058,197877,4205,160425,3668
58003,2076,26254,3826,197805,5067,160156,4700
57901,2823,26318,4197,197106,5084,160118,4555
57961,1936,26424,2785,197783,4389,160135,3898
58109,1820,26386,3096,197314,4550,160105,4231
57935,2742,26331,3514,197037,5143,160020,4990
57905,2290,26412,2703,197421,4508,160152,4124
58126,1594,26458,2559,198385,4146,160237,4077
58092,2669,26335,4350,197083,5173,160114,4811
57939,2699,26327,2942,197442,4747,160251,4512
58149,1791,26399,3075,197933,4137,160216,3557
58084,2072,26373,2823,197288,4982,160255,4709
57880,2870,26369,3617,197118,5011,160029,4610
58063,2004,26493,3293,197980,4389,160233,3873
58234,1615,26378,2823,197476,4572,160293,4222
57939,2759,26305,3936,197148,5113,159858,4879
57969,2247,26331,3007,197152,4521,160156,4158
58204,1693,26510,2178,197737,4089,160382,3970
58054,2614,26301,3497,197383,5135,160263,4866
57944,2738,26416,2798,197152,4781,160241,4448
58122,1740,26399,3054,198086,4124,160211,3591
58105,2115,26369,3075,197856,4904,160245,4623
57893,2878,26348,3011,197191,5139,160263,4555
58067,2008,26489,3770,197387,4294,160109,3894
58161,1710,26386,2218,197732,4653,160357,4226
57927,2738,26318,3860,197088,5071,160071,4823
57961,2320,26378,2635,197327,4559,160374,4124
58084,1680,26458,2946,198005,4085,160177,3958
58149,2738,26327,4781,197413,5143,160216,4853
57986,2785,26382,3190,197127,4785,160114,4393
58178,1723,26502,2980,197813,4214,160251,3655
58020,2030,26310,3629,197950,5062,160080,4589
57978,2921,26344,4180,197178,5079,160126,4550
58092,1928,26489,3215,197621,4260,160289,3928
58135,1723,26361,3301,197557,4614,160199,4389
58033,2844,26356,3907,197011,5071,160139,4969
57965,2345,26331,2751,197114,4410,160344,4146
58097,1689,26437,3454,198227,4150,160211,3915
58037,2635,26335,3378,197003,5152,160105,4789
57918,2734,26276,3301,197527,4789,160122,4286
58153,1825,26441,3211,197544,4214,160382,3663
58084,2076,26271,3744,197792,5096,160109,4559
58007,2836,26280,3185,197037,5130,160122,4675
58041,1962,26386,3714,197873,4265,160101,3919
58221,1646,26365,3731,197259,4653,160310,4345
57973,2781,26348,3245,197233,5169,160182,4879
57986,2345,26399,3497,197476,4487,160263,4226
58157,1684,26344,1577,197881,4163,160344,3915
58041,2639,26242,3600,197028,5130,159986,4887
58007,2776,26293,3378,197037,4853,160016,4333
58170,1714,26420,2938,197391,4103,160323,3642
58037,2119,26352,3668,197335,4943,160037,4512
