525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
142893,113755,66347,177922,385889,302167,376956,667536
142527,113653,66270,177935,385305,301788,376615,667181
142535,113725,66214,177944,385296,301549,376586,667212
142731,113725,66436,178068,385987,302108,376850,667403
142540,113682,66163,177978,386213,302018,376782,667177
142535,113716,66282,177973,385117,301477,376543,667284
142582,113767,66419,178047,385919,301950,376734,667407
142654,113721,66248,177893,386111,302091,376965,667198
142612,113691,66261,177897,385441,301481,376654,667229
142548,113955,66295,178064,386226,301677,376666,667164
142574,113738,66398,178059,386414,302188,377017,667437
142642,113738,66248,177867,385753,301788,376641,667066
142659,113827,66347,178051,385552,301532,376965,667305
143008,113716,66470,178017,385885,302023,376910,667718
142676,113682,66240,177922,385599,302116,376850,667458
142557,113814,66377,177996,385569,301562,376671,667113
142475,113750,66402,178038,385800,301928,376799,667544
142830,113733,66329,178047,386422,302180,376944,667331
142629,113691,66193,178008,386149,301515,376615,667151
142663,113858,66351,178068,386149,301545,376825,667441
143183,113691,66585,178021,386528,302249,377034,667599
142612,113674,66278,177965,385927,301993,376799,667275
142500,113998,66265,178004,386170,301557,376700,667352
142859,113810,66398,177922,385743,302031,376850,667548
142714,113721,66210,177833,386554,301959,376893,667126
142995,113823,66487,178076,385641,301498,376649,667326
142838,113892,66419,178085,386221,301967,376961,667587
142847,113793,66339,177922,386367,302133,377003,667301
142535,113644,66333,178017,386056,301426,376628,667079
142441,113921,66343,178017,386056,301642,376757,667297
142688,113870,66316,177961,386312,302201,376982,667502
142569,113644,66159,177986,386209,301847,376999,667143
143094,113870,66602,177996,385808,301711,376748,667433
142659,113767,66265,178051,385872,302044,376914,667373
142825,113691,66231,177914,386392,302057,376893,667258
142680,113776,66329,177965,385458,301549,376624,667339
142608,113801,66295,177956,386358,301856,376820,667314
142779,113657,66265,177978,386346,302146,376910,667386
142620,113623,66312,177910,385812,301498,376637,667083
142608,113853,66265,178034,385987,301694,376829,667373
142744,113712,66449,177986,386170,302184,376973,667386
142591,113533,66121,177842,385821,301847,376812,667083
142403,113759,66356,178025,385982,301570,376705,667335
142676,113670,66304,178030,386115,302040,376734,667386
142586,113648,66168,177961,385565,301993,376679,667343
142394,113648,66278,177922,385714,301447,376586,667138
142654,113810,66261,178081,386073,301903,376803,667365
142697,113665,66214,177961,386034,302103,377068,667164
142957,113610,66287,177901,385351,301430,376709,667053
142531,113818,66402,178021,385709,301630,376683,667168
142872,113687,66428,177914,385987,302137,376931,667386
142352,113648,66142,177812,385224,301775,376607,667062
142322,113789,66312,178106,384959,301583,376717,667403
142697,113721,66415,177990,385868,302044,376850,667595
142488,113657,66134,177948,385846,302099,377059,667356
142735,113806,66197,178034,385658,301498,376717,667309
142540,113849,66270,177982,385104,301946,376825,667582
142603,113712,66248,177973,386358,302197,376837,667595
142390,113640,66087,177969,385783,301553,376654,667250
142518,113883,66390,178102,386085,301750,376765,667441
142569,113721,66373,177990,386384,302163,377025,667787
142415,113614,66206,177948,386016,301898,376808,667365
142471,113831,66360,178042,385163,301651,376829,667489
142586,113772,66347,178059,385880,302086,376961,667740
142603,113631,66091,177893,386217,302108,377144,667454
142676,113742,66364,178047,385897,301485,376666,667403
142458,113849,66210,178106,386068,302023,377047,667676
142599,113623,66159,178025,385761,302249,377093,667493
142561,113550,66236,177944,385535,301562,376662,667356
142322,113767,66368,178098,385275,301779,376786,667557
142552,113750,66202,178115,385548,302253,377059,667672
142437,113589,66180,177986,386022,301942,376931,667471
142415,113776,66180,178132,385351,301566,376730,667561
142386,113716,66197,178136,385787,302142,376948,667792
142531,113623,66074,177918,386213,302044,376931,667744
142445,113678,66240,177893,385347,301464,376722,667399
142466,113763,66223,178047,386094,302023,377013,667804
142710,113614,66261,177965,386401,302266,377064,667608
142454,113562,66168,177952,385215,301574,376734,667386
142377,113780,66312,178042,385991,301775,376888,667629
142471,113682,66299,178042,385484,302245,377003,667843
142454,113558,65988,178106,386034,301898,376820,667479
142488,113708,66343,178072,385893,301634,376837,667485
142944,113619,66407,178051,385855,302184,376914,667953
142637,113550,66189,178021,385470,302082,377055,667718
142369,113682,66415,178098,385718,301528,376632,667527
142296,113776,66227,178085,385680,302040,376986,667758
142373,113576,66095,177990,385766,302291,376969,667735
142189,113520,65975,177996,385207,301511,376717,667360
142488,113721,66291,178064,385757,301673,376816,667489
142552,113678,66257,178042,386277,302296,377098,667804
142335,113610,66104,177996,385637,301920,376986,667693
142479,113763,66240,178085,385398,301638,376671,667544
142500,113691,66219,178047,386115,302211,376948,667667
142659,113619,66112,177910,386107,302120,376995,667578
142441,113704,66231,178098,385595,301553,376641,667536
142471,113721,66219,178166,385590,302014,376952,667851
