525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
108597,47462,51485,157490,387199,305504,300436,645764
108375,47424,51494,157486,386644,304416,300065,645503
108461,47578,51519,157555,386904,305043,300342,645977
108512,48281,51540,157507,387391,305512,300692,645930
108415,48162,51404,157388,387019,304624,300175,645874
108500,48230,51587,157678,387083,305026,300184,646003
108436,48030,51536,157447,387224,305529,300436,645891
108381,47974,51451,157409,387096,304850,300308,645639
108483,48077,51489,157494,386665,304467,300124,645679
108410,48175,51631,157503,387019,305047,300448,645998
108589,47458,51498,157503,387313,305170,300312,645666
108375,47356,51489,157529,386644,304450,300069,645900
108436,47527,51523,157572,387049,304804,300290,646301
108487,48281,51574,157533,387262,305367,300521,645849
108358,48145,51387,157443,386938,305021,300180,645926
108419,48192,51523,157490,386831,304620,300256,645747
108504,48397,51545,157426,387091,305367,300465,645969
108432,48606,51417,157507,387152,305222,300359,645751
108542,48653,51506,157525,386750,304471,300175,645588
108381,48708,51549,157521,387104,305337,300419,645908
108453,47322,51553,157464,387275,305307,300402,646007
108333,47322,51597,157464,386784,304778,300154,645683
108453,47467,51528,157580,386930,305013,300342,645849
108461,48137,51583,157452,387224,305235,300632,645918
108470,48145,51426,157384,387062,304680,300141,645567
108436,48158,51528,157601,386977,304569,300286,645717
108559,48017,51549,157473,387284,305111,300461,645922
108483,47889,51400,157384,387233,305047,300368,645614
108461,47919,51566,157567,386750,304385,300218,646049
108538,48034,51597,157623,387135,304927,300440,646212
108495,47172,51540,157409,387356,305064,300397,646574
108375,47599,51477,157494,386845,304309,300205,645900
108487,47752,51614,157674,387019,304497,300294,646083
108517,48120,51545,157601,387442,304962,300512,646335
108389,48008,51370,157379,387011,304458,300197,646062
108423,48179,51472,157511,386887,304317,300252,646151
108466,47979,51618,157589,387169,304945,300444,646058
108381,47826,51370,157405,387203,304808,300273,645810
108358,47868,51523,157529,386810,304330,300112,646122
108508,47872,51485,157464,387122,304744,300491,646079
108504,47309,51460,157413,387347,304996,300351,645986
108337,47561,51477,157452,386742,304245,300150,645986
108495,47642,51562,157623,387079,304714,300243,646024
108508,47974,51536,157665,387322,304855,300542,646297
108436,48192,51460,157473,387053,304582,300146,645691
108470,48133,51583,157503,386831,304492,300239,646276
108495,48201,51635,157443,387271,305017,300427,646100
108415,47804,51332,157452,387228,304833,300317,645922
108483,47919,51553,157635,386831,304347,300252,645738
108436,47979,51489,157593,387079,304757,300491,646191
108576,47407,51519,157490,387309,304941,300453,646280
108350,47672,51481,157507,386887,304343,300167,646024
108495,47826,51545,157593,386938,304590,300317,646378
108542,47885,51583,157481,387523,305157,300453,646365
108410,48034,51451,157464,387070,304539,300129,645755
108432,48030,51528,157486,386823,304539,300286,646117
108500,48145,51622,157631,387194,304889,300491,646177
108367,47940,51434,157375,387292,304812,300342,645738
108521,47851,51494,157511,386704,304262,300209,645853
108504,48004,51601,157555,387122,304689,300440,646075
108508,47314,51523,157456,387245,304863,300359,645657
108363,47343,51464,157515,386767,304194,300086,645622
108474,47479,51498,157669,386921,304535,300214,645631
108512,47923,51498,157439,387343,305081,300491,645922
108265,47923,51417,157401,386968,304556,300146,645730
