525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
142898,56348,118021,375600,215149,308801,287122,181164
143052,56143,118101,376108,215691,309295,287302,181241
142830,55999,117948,376044,215533,308668,287114,180806
142983,55999,117991,374841,214931,308711,287050,181028
143042,56164,118110,375553,215315,309372,287272,181822
143038,56365,118059,376586,215383,310435,287165,181744
142851,53771,118110,377341,214675,310464,286944,181856
143077,53690,118118,377187,214841,310357,287255,181915
143017,53597,118148,377631,215473,310251,287434,181545
142910,56238,117930,376334,214931,309402,286917,181374
142949,56246,118067,373885,214820,309402,287003,181881
143086,53686,118169,377400,215209,310771,287366,182210
142927,53537,117982,377904,215401,311296,287093,182410
143021,53712,118089,376569,214658,311770,287050,182410
143098,53819,118046,377388,215196,311390,287374,182337
143081,53588,118067,377507,215524,310494,287255,181787
142864,53605,118050,376120,214799,309172,286909,181531
143034,56198,118106,373723,214885,308860,287173,181625
143017,56395,118131,377085,215353,310947,287446,182393
142906,53656,117995,377563,214794,311599,286883,182474
142949,53785,118144,377413,214633,311548,287152,182364
143073,53695,118140,377737,215272,311271,287421,182167
142910,53464,118055,377383,215272,310634,287127,182180
143046,53754,118025,377038,214855,310528,287186,181822
143052,56433,118165,373834,215128,308933,287302,181702
143017,56255,118178,376726,215405,310327,287242,181800
142838,53618,118050,376952,214760,311095,286986,182205
143034,53810,118123,377511,214752,311202,287182,182324
142983,53827,118101,377400,215306,311262,287378,181860
142906,56399,117970,376825,214931,310238,286828,181715
142970,56365,118029,374918,214637,309884,287190,181348
143008,56143,118059,374662,215217,308775,287383,180938
142902,53460,118008,374504,214936,309394,287169,181113
143052,53989,118033,376393,214543,309491,287135,181634
143046,56344,118123,376492,214902,310456,287349,182081
143073,56450,118089,377276,215093,311019,287152,181928
142876,53707,118055,376897,214470,310691,287042,181852
143094,56361,118089,376048,214641,310059,287148,181804
143038,56412,118106,376467,215289,310170,287361,181505
142804,56075,117953,375301,215179,308194,287016,180197
143034,53405,118144,373515,215042,308404,287200,181314
143060,56143,118067,376180,215383,309872,287298,181591
142919,56211,117961,375741,215349,309944,287118,181454
143012,56177,118140,375604,214692,309559,287063,181412
143060,56340,118106,375942,215063,309155,287412,181011
142983,56079,118084,375830,215298,308480,287340,180239
142889,55678,117936,374269,214479,308664,286952,181139
143094,56186,118012,375669,214777,309974,287255,181869
143069,56403,118076,376893,214978,310571,287332,181698
142821,53525,118072,376995,214449,310315,286957,181791
143025,56467,118055,376385,214176,310712,287156,181907
143012,53686,118114,377644,215067,310895,287387,181873
142940,56267,118067,377093,215285,310460,287122,181480
142987,56276,118008,376479,214790,310686,286974,181766
143008,53887,118148,377417,215221,310678,287353,181800
142995,53656,118169,377490,215374,310605,287281,181545
142889,56301,118042,376249,214513,309893,286944,181501
143069,56255,118118,376518,214803,309739,287131,181545
143042,56289,118144,376364,215264,310259,287503,181510
