525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
147082,125233,62807,144642,418926,233290,358525,527743
147086,125272,62763,144702,419135,233790,358695,528156
147155,125208,62750,144736,419489,233986,358870,528203
146920,125059,62759,144591,418828,233286,358384,527794
147099,125182,62858,144694,418998,233576,358674,528071
147206,125204,62892,144809,419391,234097,358828,528344
147082,125148,62602,144711,419144,233665,358670,527828
147073,125114,62704,144745,419015,233470,358517,528011
147137,125238,62802,144741,419174,233995,358747,528241
146929,125034,62568,144633,419404,233904,358790,527913
147001,125191,62794,144612,418811,233324,358487,527669
147044,125204,62742,144663,419080,233841,358712,528211
147120,125165,62721,144659,419472,234041,358802,528135
146895,125076,62644,144536,418964,233354,358559,527806
147099,125250,62794,144655,418909,233538,358631,528088
146942,125144,62699,144779,419430,234216,358977,528344
146758,125093,62507,144480,419123,233696,358619,527751
146754,125110,62614,144616,418734,233324,358580,527840
146976,125208,62602,144724,419089,233986,358802,528228
146779,125148,62452,144553,419106,233921,358785,528101
146779,125208,62606,144548,418469,233307,358439,527798
146843,125229,62619,144715,418973,233824,358695,528280
146937,125208,62538,144698,419267,234037,358811,528224
146775,125093,62507,144646,418730,233278,358504,527874
146874,125255,62695,144766,418973,233648,358640,528062
146868,125161,62517,144728,419127,234152,358875,528280
146715,125063,62367,144642,418935,233653,358597,527870
146843,125195,62614,144702,418691,233415,358682,527930
146788,125225,62644,144872,419101,233995,358790,528207
146800,125144,62443,144707,419216,233943,358751,528062
146732,125136,62619,144728,418803,233388,358521,527764
146826,125280,62665,144625,418977,233790,358695,528126
146925,125255,62576,144650,419404,234050,358722,528118
146669,125059,62572,144565,418738,233337,358521,527951
146908,125301,62674,144694,418833,233580,358614,528071
146980,125216,62589,144672,419328,234080,358862,528297
146860,125068,62503,144672,419089,233692,358704,527836
146912,125212,62682,144690,418747,233346,358517,527959
146993,125255,62738,144753,419220,233887,358802,528135
146925,125119,62517,144604,419345,233841,358648,528143
146813,125178,62657,144629,418824,233303,358495,527811
146937,125293,62661,144779,418879,233802,358726,528267
146993,125216,62619,144779,419314,234156,358811,528122
146864,124982,62653,144570,418782,233324,358572,527721
146963,125208,62691,144779,418782,233623,358670,527900
147065,125123,62602,144741,419374,234088,358875,528211
146929,125106,62563,144587,419301,233597,358568,527955
146954,125199,62678,144655,418807,233388,358606,528020
147120,125284,62790,144762,419178,233965,358747,528130
146971,125161,62529,144663,419353,233866,358704,528050
146874,125148,62687,144684,418973,233265,358461,527802
146886,125238,62721,144736,419003,233875,358538,528169
147103,125225,62627,144650,419370,234092,358785,528284
146851,125042,62627,144616,418751,233299,358606,527798
146963,125221,62729,144770,418871,233576,358555,528011
146980,125182,62733,144724,419310,234182,358845,528259
146878,125063,62551,144650,419072,233636,358623,527845
147014,125127,62832,144672,418816,233388,358538,527942
147099,125250,62755,144787,419225,234007,358807,528289
147027,125131,62503,144625,419250,233943,358824,527955
146899,125187,62725,144646,418854,233375,358392,527836
146984,125199,62716,144749,419045,233751,358704,528203
147010,125221,62670,144694,419489,234135,358913,528245
146908,125063,62580,144629,418875,233350,358508,527811
146997,125165,62780,144715,419020,233636,358665,527870
147090,125199,62699,144663,419246,234050,358917,528276
146942,125119,62511,144715,419157,233653,358610,527849
146980,125267,62742,144684,418717,233491,358585,527994
147044,125255,62691,144732,419259,233986,358845,528126
146959,125119,62589,144561,419246,233811,358781,528045
146886,125140,62644,144565,418892,233423,358517,527695
147005,125199,62767,144753,418956,233853,358768,528075
147168,125276,62648,144698,419425,234046,358862,528041
146874,125038,62648,144514,418930,233201,358504,527768
146980,125246,62695,144707,418947,233657,358597,528028
147022,125165,62670,144787,419387,234152,358951,528310
147031,125093,62648,144707,419161,233631,358631,527828
147039,125144,62716,144680,418930,233316,358563,527823
147219,125242,62780,144787,419182,233965,358798,528190
147141,125204,62623,144625,419476,233938,358751,528113
147010,125165,62763,144591,418776,233295,358500,527717
147073,125187,62750,144680,419097,233841,358712,528160
147086,125238,62712,144732,419476,233955,358858,528050
146916,125068,62712,144582,418816,233239,358457,527764
147031,125153,62794,144732,419049,233525,358572,527994
147129,125250,62721,144638,419370,234143,358858,528293
146971,125072,62644,144604,419216,233644,358610,527828
147078,125165,62815,144616,418909,233346,358597,527857
147185,125178,62807,144762,419310,233973,358879,528228
147039,125110,62631,144676,419387,233951,358798,528054
147014,125131,62807,144655,418768,233303,358508,527785
147048,125191,62750,144749,419106,233739,358726,528105
147176,125324,62776,144672,419536,234080,358951,528228
146916,124956,62695,144548,419007,233324,358491,527823
147086,125161,62784,144741,419011,233614,358739,527999
147151,125216,62733,144770,419408,234058,358913,528331
146933,125127,62568,144650,419229,233653,358687,527849
147035,125131,62794,144663,418918,233392,358491,527832
147073,125255,62738,144821,419301,234012,358777,528280
147090,125106,62572,144578,419310,233862,358870,528169
147018,125178,62746,144702,418850,233290,358546,527955
147039,125272,62691,144732,419093,233764,358653,528147
147129,125157,62691,144719,419442,234080,358866,528297
146895,125085,62670,144621,418943,233312,358439,527836
147035,125191,62733,144749,418960,233619,358760,528084
147210,125255,62845,144796,419379,234156,358875,528348
147035,125178,62563,144608,419340,233631,358704,527798
146925,125233,62759,144775,418845,233427,358653,527964
147018,125301,62767,144800,419318,233978,358870,528198
146950,125161,62597,144646,419336,233858,358726,528130
147141,125157,62798,144646,418867,233337,358606,527828
146997,125336,62798,144770,419161,233828,358768,528203
147090,125233,62653,144659,419532,234016,358815,528181
146980,125024,62661,144570,418947,233312,358593,527751
146933,125212,62738,144646,418973,233610,358653,527853
147202,125233,62742,144787,419425,234160,358981,528348
146946,125059,62644,144591,419178,233705,358768,527832
147052,125221,62767,144766,418896,233419,358538,527900
147151,125284,62824,144741,419169,233990,358926,528181
147082,125165,62653,144646,419328,233862,358747,528122
147001,125144,62794,144570,418721,233256,358453,527819
147065,125182,62755,144745,418994,233832,358802,528156
147095,125246,62721,144642,419459,234075,358798,528101
146864,125020,62665,144587,418964,233273,358538,527781
146967,125242,62759,144745,418896,233563,358631,527947
146984,125225,62691,144655,419476,234071,358824,528160
146993,125110,62593,144582,419212,233614,358661,527751
147065,125221,62670,144724,418828,233350,358466,527874
147056,125229,62776,144796,419140,233879,358798,528016
146971,125229,62619,144655,419271,233943,358760,528092
146908,125165,62653,144565,418734,233307,358495,527726
147031,125216,62665,144612,419106,233811,358828,528186
147086,125233,62653,144646,419408,233999,358760,528020
146878,125046,62738,144646,419076,233333,358461,527896
147001,125238,62790,144676,419080,233559,358653,527951
147073,125199,62815,144800,419280,234152,358875,528245
146942,125131,62614,144536,419233,233636,358542,527743
146980,125153,62704,144672,418820,233333,358606,527921
147056,125259,62763,144753,419425,233934,358751,528067
147031,125187,62593,144621,419340,233961,358777,528084
147014,125127,62780,144565,418956,233235,358487,527802
146976,125199,62845,144690,419127,233760,358699,528033
147052,125229,62682,144663,419451,234033,358807,528096
146912,125034,62699,144574,418879,233235,358580,527747
147018,125250,62750,144711,418918,233444,358678,527972
147018,125267,62780,144676,419374,234088,358921,528293
146937,125068,62576,144591,419152,233614,358665,527789
146954,125195,62746,144690,418772,233419,358418,527832
147141,125324,62776,144779,419237,233947,358781,528169
146997,125204,62551,144659,419345,233926,358734,527968
147018,125233,62729,144574,418850,233341,358559,527879
147035,125293,62721,144659,419174,233773,358734,528190
147164,125276,62691,144633,419498,234012,358670,527999
146920,124986,62716,144638,419076,233248,358517,527802
147061,125199,62790,144809,418977,233542,358653,528011
147181,125233,62729,144753,419383,234041,358875,528289
147022,125148,62704,144667,419301,233610,358623,527794
147039,125250,62729,144633,418858,233388,358627,527955
147210,125328,62870,144800,419353,233978,358777,528267
147056,125174,62606,144604,419430,233900,358739,527999
147044,125127,62780,144650,419003,233286,358453,527747
147107,125345,62794,144732,419089,233858,358764,528228
147227,125199,62725,144680,419536,234143,358951,528050
146912,125038,62725,144480,419011,233261,358517,527709
147039,125208,62870,144800,418986,233627,358640,527900
147061,125250,62746,144770,419519,234105,358819,528378
146954,125089,62682,144715,419400,233602,358657,527823
147048,125293,62780,144707,418833,233415,358610,527972
147099,125297,62815,144800,419318,233986,358811,528220
147082,125191,62589,144591,419366,233849,358764,527900
146942,125144,62841,144608,418713,233265,358525,527789
147048,125263,62759,144775,419072,233845,358751,528045
147172,125195,62704,144633,419510,234020,358726,528143
146984,125089,62678,144599,418952,233193,358551,527785
146971,125178,62798,144672,418986,233525,358614,527964
147107,125174,62738,144724,419318,234114,358807,528194
147014,125080,62610,144642,419191,233572,358614,527747
146942,125195,62704,144650,418772,233371,358559,527904
147172,125315,62853,144779,419293,233943,358832,528109
147065,125191,62712,144574,419276,233836,358760,527986
146967,125127,62780,144595,418862,233371,358529,527721
