525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
18900,151488,11375,166797,84624,335507,108700,757489
18712,151369,11538,166759,84101,334971,108341,757152
18687,151505,11563,166858,84305,335367,108751,757621
18913,151519,11542,166820,84897,335943,108870,757787
18695,151339,11354,166695,84403,334910,108542,757279
18649,151501,11568,166849,84334,334957,108474,757531
18793,151561,11576,166905,84736,335772,108986,757689
18789,151446,11456,166738,84787,335469,108798,757561
18653,151471,11589,166717,84607,334749,108794,757211
18883,151583,11563,166854,84842,335534,108939,757609
18849,151446,11443,166820,84668,335460,108671,757660
18755,151403,11568,166687,84339,334897,108658,757118
18789,151497,11555,166815,84292,335230,108807,757668
18905,151544,11466,166828,84744,336199,109037,757766
18729,151310,11500,166700,84467,334957,108939,757463
18900,151497,11674,166837,84761,335064,109340,757561
19028,151497,11661,166909,84761,335819,109033,757728
18854,151390,11409,166661,84915,335473,108904,757357
18717,151544,11614,166721,84518,334787,108913,757391
18837,151549,11653,166849,84851,335422,109041,757804
18862,151509,11452,166683,84911,335644,109097,757643
18717,151424,11529,166780,84351,334953,108819,757433
18785,151505,11606,166883,84488,335175,109024,757442
18866,151532,11529,166803,84966,335640,108892,757825
18717,151378,11525,166717,84425,334927,108819,757395
18772,151471,11568,166772,84522,334863,108944,757433
18913,151523,11602,166862,84971,335811,109208,758086
18909,151399,11546,166725,85026,335248,109007,757583
18691,151497,11602,166708,84565,334829,109114,757245
18947,151625,11593,166977,84975,335653,109391,757497
18994,151458,11529,166811,85252,335602,109412,757399
18823,151399,11648,166759,84706,334740,109020,757421
18823,151527,11619,166930,84846,335141,109370,757404
18909,151488,11563,166947,85205,336053,109242,757672
18823,151399,11521,166746,84630,335039,108999,757254
18810,151540,11725,166841,84889,334992,109229,757357
19011,151540,11699,166896,85022,335712,109314,757933
18854,151382,11401,166623,85026,335431,108999,757233
18814,151441,11648,166807,84573,334965,108927,757327
18875,151549,11563,166866,84821,335704,109084,757540
18934,151420,11431,166759,84971,335341,109169,757408
18721,151373,11563,166803,84659,334927,109029,757054
18879,151532,11644,166841,84778,335196,109259,757412
18917,151446,11508,166854,85102,335955,109097,757907
18768,151322,11363,166687,84437,334876,108999,757391
18797,151475,11631,166858,84497,334859,109058,757374
18973,151475,11606,166841,85039,335721,109370,757510
18866,151339,11525,166785,85064,335324,109212,757455
18793,151437,11674,166803,84727,335022,109088,757224
18875,151515,11657,166917,84924,335559,109374,757561
18883,151403,11555,166653,85047,335388,109285,757382
18819,151373,11631,166785,84603,334791,108965,757173
18819,151532,11559,166815,84612,335183,109118,757651
18951,151501,11517,166866,84903,335947,109306,757514
18943,151305,11572,166785,84723,334944,108956,756947
18858,151515,11640,166837,84719,335179,108935,757228
18827,151463,11606,166776,84876,335661,109331,757621
18930,151322,11491,166712,84996,335363,108931,757323
18755,151458,11572,166811,84586,334842,109024,757182
18888,151587,11733,166956,85136,335435,109217,757514
18871,151497,11431,166759,85176,335469,109148,757711
18768,151356,11546,166785,84425,334931,108952,757194
18759,151475,11517,166892,84565,335192,109255,757745
19066,151617,11529,166917,85397,336330,109473,757808
18797,151395,11551,166793,84825,335026,109105,757011
18883,151509,11627,166785,84897,334893,109208,757160
18947,151532,11648,166913,85397,335708,109416,757779
18841,151378,11397,166751,84893,335303,108900,757480
18797,151471,11627,166763,84484,334757,108944,757058
19178,151480,11849,166871,85439,335538,108969,757698
18888,151488,11452,166866,85098,335329,109186,757262
18875,151424,11614,166854,84505,334821,108849,757023
18819,151497,11597,166888,84531,335213,109208,757387
19011,151549,11559,166832,85077,335841,109148,757830
18806,151356,11551,166700,84501,334800,108853,757067
18789,151515,11585,166913,84429,334906,108892,757527
19066,151540,11678,166896,84885,335767,109255,757548
18776,151420,11474,166704,84698,335248,108627,757199
18746,151446,11580,166738,84391,334774,108589,757412
18802,151523,11580,167019,84664,335529,108760,757467
18837,151561,11371,166632,84821,335538,108734,757365
18742,151399,11542,166879,84164,334778,108508,757370
18700,151441,11555,166960,84245,335371,108773,757296
18909,151424,11460,166917,84825,336045,108999,757438
18678,151356,11435,166866,84744,334787,108658,757190
18810,151523,11619,166793,84544,334821,108913,757160
18888,151519,11521,166785,84872,335921,109058,758244
18888,151390,11448,166674,85056,335384,108866,757033
18759,151429,11631,166687,84437,334834,108875,757182
18905,151587,11687,166803,84924,335517,108917,757626
18854,151557,11414,166815,84702,335439,108935,757664
18717,151399,11576,166708,84351,334757,108739,757023
18802,151407,11631,166862,84702,335307,108853,757271
18827,151557,11474,166888,84795,336118,108913,757382
18746,151356,11529,166619,84288,334855,108811,757071
18755,151467,11627,166824,84693,335005,108917,757382
18849,151532,11602,166807,84800,335763,109024,757617
18922,151373,11483,166666,85039,335337,109033,756998
18734,151365,11589,166780,84501,334889,109016,757391
18968,151450,11699,166981,84941,335738,109208,757702
18909,151399,11504,166832,84783,335602,109092,757774
18674,151373,11585,166704,84484,334863,108760,757497
18763,151566,11614,166947,84437,335265,109054,757852
18827,151492,11474,166909,84911,336126,109037,757442
18763,151327,11478,166700,84603,334774,108956,757306
18785,151497,11597,166879,84561,334774,108900,757472
18875,151471,11572,166926,85107,335580,109109,757860
18780,151369,11375,166729,84736,335209,109088,757284
18785,151424,11576,166687,84493,334889,108896,757327
18841,151458,11640,166968,84825,335568,108990,757613
18888,151501,11448,166768,84834,335767,109135,757336
18746,151399,11614,166824,84501,334979,108713,757050
18763,151480,11572,166896,84544,335128,108990,757433
18831,151471,11500,166926,84664,335909,108921,757497
18751,151365,11483,166683,84241,334671,108909,757361
18797,151471,11627,166917,84868,334885,109297,757275
18956,151497,11661,166841,85201,335776,109532,757962
18879,151378,11529,166661,84859,335422,109234,757399
18755,151433,11576,166712,84518,334667,109097,757182
18900,151515,11602,166913,85107,335499,109280,757472
18871,151471,11512,166704,84924,335614,109306,757302
18695,151429,11525,166712,84565,334761,108935,756955
18746,151424,11572,166708,84497,334940,108777,757689
18909,151463,11487,166939,84920,335674,108802,757838
18759,151301,11460,166772,84245,335039,108261,757029
18759,151454,11542,166797,84118,335073,108529,757757
18823,151412,11538,166883,84548,335640,108627,757967
18746,151395,11367,166729,84681,335192,108683,757374
18661,151399,11470,166803,84109,334825,108705,757489
18755,151497,11546,166939,84962,335661,108892,757429
18917,151403,11426,166807,84859,335589,108644,757296
18759,151407,11589,166776,84425,334940,108286,757480
18721,151561,11555,166943,84442,335295,108504,757842
18968,151480,11529,166879,84812,335981,108648,757783
18742,151297,11401,166627,84420,334914,108367,757165
18797,151497,11538,166832,84088,335077,108329,757719
18943,151515,11508,166913,84647,335721,108402,757928
18862,151407,11388,166811,84565,335439,108371,757118
18814,151424,11525,166738,84262,334893,108440,757626
18888,151557,11593,166939,84638,335597,108675,757557
18930,151407,11409,166742,84774,335534,108576,757455
18742,151467,11443,166746,84203,334893,108231,757327
18814,151544,11597,166960,84497,335295,108619,757971
18926,151557,11508,166973,84620,335998,108508,757745
18729,151301,11337,166704,83917,335039,108239,757412
18751,151544,11529,166746,84395,334975,108453,757762
18845,151561,11521,166862,84510,335733,108572,757685
18772,151420,11320,166708,84480,335119,108381,757484
18657,151424,11512,166670,84015,334953,108358,757177
18789,151600,11589,166883,84292,335759,108580,757856
18849,151501,11380,166803,84655,335486,108525,757275
18717,151441,11555,166721,84241,334979,108350,757019
18721,151475,11534,166832,84156,335204,108324,757783
18896,151540,11517,166888,84659,335802,108551,757493
18721,151305,11341,166661,84220,334965,108278,757190
18712,151566,11546,166968,84300,334971,108375,757565
18858,151561,11470,166922,84565,335670,108610,757779
18793,151378,11367,166755,84698,335221,108129,757233
18751,151471,11529,166721,84049,334817,108375,757630
18841,151583,11606,166849,84522,335602,108722,757535
18905,151437,11384,166811,84706,335341,108461,757596
18717,151424,11491,166772,84177,334944,108265,757340
18776,151501,11542,166917,84169,335226,108427,757382
18875,151527,11439,166964,84800,336378,108423,757455
18746,151305,11495,166763,84181,334910,108102,757370
18708,151519,11491,166828,84164,334992,108312,757804
18776,151471,11500,166990,84412,335529,108671,757808
18823,151356,11405,166704,84565,335213,108188,757348
18661,151433,11517,166803,83981,334910,108252,757296
18721,151509,11538,166862,84317,335324,108449,757630
18862,151407,11388,166708,84403,335551,108034,757190
18721,151437,11474,166610,83832,335064,107992,757348
18717,151536,11487,166866,84105,335346,108269,757484
18780,151501,11443,166939,84603,336203,108495,757899
18725,151365,11401,166623,84057,334944,107937,757310
18576,151365,11466,166837,84173,334957,108112,757370
18888,151519,11546,166900,84539,335661,108593,758064
18717,151322,11295,166837,84548,335358,108248,757194
18653,151454,11521,166734,83968,334791,108129,757412
18841,151527,11555,166951,84347,335682,108337,757600
18759,151505,11329,166780,84450,335521,108358,757323
18712,151441,11525,166807,83998,334859,108090,757302
18755,151617,11593,166845,84317,335350,108303,758142
18883,151480,11534,166832,84774,336395,108623,757711
18666,151344,11388,166815,84186,334910,108402,757561
18644,151519,11483,166947,84139,334940,108551,757480
18789,151437,11452,166871,84476,335699,108631,757825
18875,151365,11363,166807,84620,335307,108354,757327
18725,151446,11491,166704,84126,335085,108419,757497
18849,151553,11572,166875,84616,335623,108654,757617
18827,151515,11405,166759,84702,335397,108521,757433
18683,151450,11572,166738,84207,334804,108214,757433
18721,151574,11491,166824,84053,335354,108367,757813
18854,151583,11452,166879,84612,335870,108713,757736
18814,151352,11500,166734,84382,334919,108555,757160
18602,151424,11470,166820,84019,334965,108432,757433
18862,151519,11495,166837,84804,335883,108777,757749
18810,151369,11384,166751,84719,335414,108593,757182
18797,151441,11614,166700,84612,334804,108589,757433
18837,151536,11597,166934,84651,335521,108700,757527
18926,151497,11478,166759,84761,335443,108756,757518
18666,151433,11538,166780,84279,334778,108367,757011
18819,151587,11593,166909,84412,335248,108722,757681
18900,151515,11538,166888,84979,335930,108883,757587
18755,151318,11409,166708,84476,334872,108487,757583
18666,151390,11585,166888,84391,335060,108393,757459
18917,151501,11568,166977,84638,335841,108610,758103
18849,151407,11375,166837,84493,335431,108385,757527
18746,151429,11546,166763,84288,334692,108500,757262
18871,151505,11542,166922,84488,335593,108717,757681
18789,151484,11350,166841,84527,335460,108644,757510
18729,151412,11534,166725,84190,334855,108504,757050
18734,151501,11606,166854,84501,335299,108593,757323
18913,151532,11597,166922,84808,336032,108734,757497
18712,151352,11478,166845,84425,334979,108521,757340
18879,151488,11597,166811,84450,335200,108538,757583
19002,151532,11614,166841,84834,335824,108785,757702
18871,151403,11388,166820,84689,335384,108389,757288
18789,151446,11580,166772,84156,334766,108282,757194
18900,151532,11614,167007,84539,335602,108734,757647
18905,151403,11439,166854,84689,335555,108619,757382
18776,151433,11585,166900,84599,335013,108410,757638
