525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
136380,147116,73266,162579,315212,322335,309449,713685
136465,147155,73215,162643,315506,322527,309564,713817
136324,146805,73206,162473,315101,321734,309317,713314
136320,147027,73244,162537,315165,322109,309240,713783
136414,147078,73244,162690,315446,322822,309568,713971
136337,147001,73154,162515,315267,322199,309377,713463
136316,147082,73244,162481,314939,321867,309295,713497
136295,147176,73227,162746,315258,322659,309411,713899
136295,146988,73078,162592,315319,322430,309555,713468
136256,147035,73261,162503,315050,321922,309330,713557
136401,147215,73334,162503,315178,322403,309466,713864
136380,147073,73069,162622,315378,322800,309538,713872
136273,146963,73146,162562,315144,321871,309295,713493
136337,147181,73291,162558,315046,322144,309197,713903
136350,147124,73270,162634,315510,322680,309645,713889
136265,147048,73099,162596,315332,322144,309462,713540
136371,147082,73223,162507,314951,322007,309206,713387
136521,147215,73219,162712,315229,322676,309637,713770
136380,147031,73095,162562,315459,322459,309590,713616
136358,147164,73266,162600,314977,321888,309299,713391
136290,147116,73261,162708,315084,322369,309500,713946
136477,147257,73164,162677,315565,322732,309739,713954
136244,146937,73215,162520,315054,321994,309291,713792
136278,147164,73283,162694,315131,322169,309321,713639
136384,147189,73278,162622,315468,322864,309684,714073
136375,147018,73198,162622,315229,322305,309462,713796
136346,147078,73270,162481,314981,321918,309303,713804
136337,147202,73274,162742,315301,322668,309735,713958
136452,147137,73124,162617,315366,322634,309487,713954
136265,147014,73295,162494,314943,321909,309402,713395
136337,147107,73291,162596,315165,322339,309517,714082
136443,147219,73227,162673,315472,322629,309568,713749
136324,146963,73193,162425,315237,321930,309282,713616
136261,147164,73308,162664,315114,322117,309303,713472
136439,147176,73278,162664,315425,322800,309679,713988
136375,146967,73082,162562,315305,322339,309453,713779
136239,147086,73202,162571,315036,322096,309415,713565
136388,147147,73355,162690,315378,322805,309504,713651
136397,147082,73154,162677,315408,322600,309564,713843
136252,146976,73300,162541,314985,321913,309299,713493
136486,147172,73346,162673,315233,322451,309521,713946
136422,147069,73198,162742,315582,322847,309633,713847
136316,146886,73198,162477,315036,322045,309313,713387
136269,147095,73274,162622,315195,322250,309457,714005
136380,147137,73325,162708,315480,322766,309671,714244
136299,147044,73150,162558,315370,322348,309381,713690
136320,147069,73257,162498,314913,321802,309299,713813
136401,147129,73278,162702,315254,322651,309487,713992
136354,147090,73082,162613,315383,322549,309590,713463
136196,146950,73261,162592,314862,321947,309116,713404
136380,147240,73266,162575,315036,322297,309487,713741
136435,147147,73210,162626,315553,322847,309679,713912
136217,146886,73116,162507,315139,321844,309303,713468
136316,147112,73274,162592,315054,322024,309343,713711
136371,147219,73219,162592,315378,322629,309559,714099
136375,147039,73168,162532,315292,322361,309355,713544
136295,147137,73215,162520,314934,321806,309163,713599
136375,147215,73295,162716,315391,322561,309671,713762
136443,147014,73206,162575,315404,322676,309576,713698
136307,147056,73244,162545,314892,321905,309360,713612
136341,147164,73308,162630,315284,322250,309599,713677
136375,147155,73198,162660,315609,322676,309662,714145
136286,146942,73176,162545,315028,321952,309411,713514
136320,147039,73240,162630,315088,322079,309402,713728
136363,147141,73206,162566,315446,322715,309692,714026
136354,146967,73133,162558,315523,322322,309377,713612
136316,147151,73223,162575,315042,321857,309286,713463
136346,147300,73227,162660,315284,322604,309586,713860
136363,147176,73215,162613,315480,322557,309521,713702
136295,147168,73274,162630,315042,321884,309389,713442
136384,147181,73270,162677,315195,322403,309521,713732
136380,147147,73202,162742,315574,322788,309645,713843
136265,146967,73120,162528,315122,321896,309201,713361
136261,147141,73304,162708,315036,322178,309411,713643
136401,147151,73253,162729,315429,322749,309637,713749
136354,147137,73172,162554,315344,322318,309338,713796
136290,147151,73232,162626,314973,321840,309351,713527
136375,147287,73351,162750,315263,322625,309517,713626
136282,147069,73120,162571,315434,322468,309576,713694
136299,147078,73274,162549,314985,321802,309347,713451
136371,147219,73223,162664,315131,322276,309564,713591
136350,147227,73232,162729,315429,322788,309667,713860
136209,146942,73185,162545,315050,321884,309334,713540
