525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
178571,142279,83981,154999,397249,244782,399560,605206
178443,142233,83934,154931,395862,244185,399304,604985
178212,142394,83862,155081,396105,244625,399450,605355
178217,142373,83759,155046,396493,244881,399590,605180
178132,142223,83767,154978,396015,244164,399257,604958
178136,142377,83947,155085,396028,244339,399313,605074
178303,142352,83883,155033,396425,245012,399624,605518
178195,142245,83750,155003,396246,244522,399359,604818
178149,142407,83887,155123,396054,244257,399355,605078
178303,142330,83853,155140,396276,244837,399607,605411
178115,142254,83720,154910,396356,244765,399496,605241
178136,142360,83883,155024,395913,244249,399279,605082
178153,142326,83823,155102,396259,244739,399513,605258
178290,142364,83750,154990,396540,244923,399518,605241
178089,142301,83776,154961,395909,244168,399240,604916
178174,142411,83921,155161,395964,244483,399433,605099
178328,142403,83870,155174,396396,244927,399689,605483
178161,142219,83686,155012,396037,244646,399351,604933
178110,142313,83832,155003,395832,244236,399389,605241
178255,142441,83947,155200,396339,244953,400115,605508
181075,142322,86054,154905,402704,244642,399974,605150
180627,142164,86109,155033,401761,244014,399680,605027
180584,142233,85926,155132,401829,244577,399718,605227
180644,142254,85870,155024,402098,244854,399922,605287
180422,142113,85815,154990,401241,244079,399769,604980
180413,142292,85798,155098,401249,244291,399854,604993
180379,142245,85699,155020,401509,244949,400093,605440
180273,142130,85517,154859,401079,244534,399680,604920
180214,142262,85665,155110,400891,244287,399637,605048
180282,142245,85610,155149,400929,244807,399884,605343
180192,142185,85470,154973,401139,244727,399723,605133
180119,142313,85443,154922,400580,244066,399479,605014
180089,142296,85491,155046,400678,244629,399791,605258
180085,142271,85363,155007,400985,244816,399816,605296
179962,142164,85324,154939,400439,244113,399598,604822
179928,142301,85286,155012,400379,244403,399808,605133
179958,142279,85350,155144,400758,244898,400051,605535
179884,142210,85158,154927,400332,244475,399658,605019
179753,142275,85320,155020,400076,244291,399748,605121
179893,142202,85299,155016,400439,244902,399867,605326
179829,142181,85149,154850,400499,244671,399812,605287
179774,142237,85307,154969,399966,244027,399522,605031
179774,142275,85205,154986,400102,244608,399795,605364
179736,142227,85176,154969,400392,244829,400004,605470
179577,142083,85085,154982,399782,244062,399479,604941
179531,142233,85170,155064,399628,244317,399611,604958
179616,142168,84988,155132,399897,244961,399842,605326
179497,142164,84868,154897,399632,244445,399706,604985
179560,142227,84907,155050,399211,244113,399462,605036
179429,142210,84983,155024,399620,244731,399786,605287
179390,142172,84774,154927,399577,244663,399752,605201
179407,142125,84941,154973,399082,244070,399586,604831
179471,142343,84941,155003,399407,244585,399714,605309
179433,142258,84945,154952,399530,244858,399966,605402
179296,142134,84736,154833,398899,244138,399403,604976
179228,142237,84872,155110,398899,244312,399641,605082
179378,142279,84774,155029,399240,244944,399829,605565
179232,142185,84757,154986,398925,244445,399530,604997
179202,142279,84736,155046,398528,244189,399505,605095
179207,142360,84795,155037,398955,244824,399701,605457
179181,142206,84647,154884,398843,244671,399774,605304
179160,142223,84672,155076,398341,244048,399543,604968
179147,142254,84715,155064,398605,244608,399684,605309
179082,142296,84548,155102,398878,244833,399710,605466
178887,142159,84488,154897,398148,244210,399539,605040
