525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
80812,118499,32286,136525,267147,204194,265530,518512
80893,118430,32299,136572,267500,189316,266507,518925
81016,118482,32106,136388,267633,205351,265828,518524
80777,118362,32265,136392,267164,197476,265598,518358
80846,118562,32204,136551,267049,204710,265718,518806
80867,118520,32218,136500,267352,192374,266584,518827
80948,118442,32231,136486,266954,204489,265568,518427
80734,118464,32282,136555,267053,204433,265526,518524
80888,118472,32294,136490,266984,189316,266511,518878
80939,118413,32132,136371,266882,204668,265453,518448
80632,118404,32187,136529,266209,191329,266140,518588
80982,118656,32307,136606,266528,205061,265641,518648
80871,118451,32085,136443,266562,201038,265790,518631
80726,118442,32286,136473,266084,204689,265295,518273
80768,118511,32269,136623,266264,192260,266221,518686
80935,118579,32204,136508,266630,204771,265658,518853
80726,118336,32004,136431,266016,190258,265940,518520
80850,118626,32248,136542,266089,196952,265760,518571
80995,118541,32260,136534,266362,189145,267671,519036
80901,118472,32145,136473,265633,192942,267244,518533
80965,118528,32525,136500,266831,193202,267193,518626
80897,118588,32345,136542,265112,194072,267544,518776
81041,118503,32239,136443,265709,193932,267752,518955
80820,118533,32328,136538,265316,194635,267284,518609
80871,118618,32379,136563,265623,194558,267786,518763
80995,118567,32307,136508,266349,195667,267851,518734
80897,118447,32303,136439,265931,192315,267727,518353
80914,118660,32324,136597,265411,198014,267475,518677
81012,118541,32337,136580,265824,198931,267773,518977
80876,118482,32218,136477,265867,204954,267168,518358
80751,118476,32282,136521,265419,192050,267625,518588
80995,118673,32290,136555,265667,200543,267411,518861
80914,118442,32187,136529,265765,205368,267381,518660
80802,118421,32341,136538,265629,191650,267731,518482
80978,118652,32350,136644,265231,204750,267475,518580
80880,118507,32328,136521,266016,205065,265470,518785
80764,118323,32208,136473,266046,188637,267663,518541
81003,118562,32388,136508,265654,204608,267232,518516
81024,118533,32469,136640,266238,201925,267722,518921
80863,118442,32231,136465,265820,204835,267356,518332
80751,118370,32273,136482,265227,191202,267680,518763
80969,118622,32371,136563,265589,205040,267257,518721
80969,118421,32367,136469,266396,195092,267428,518622
80888,118503,32550,136431,266835,204242,267057,518290
80859,118468,32405,136525,265278,195889,267548,518721
81314,118588,32499,136602,266806,205282,267517,518558
80747,118285,32231,136414,264480,203738,267232,518469
80833,118558,32328,136529,264434,204506,267172,518512
81063,118520,32443,136473,265892,190387,267974,518848
81170,118541,32362,136482,267121,204847,267296,518298
80768,118379,32358,136529,264455,203683,267159,518614
80931,118545,32388,136572,264946,204860,267313,518721
80978,118413,32208,136473,265240,189752,268120,518639
81012,118486,32324,136500,264643,204361,267125,518421
80918,118524,32384,136665,264463,204147,267475,518643
81007,118528,32290,136589,265185,205150,267608,518763
80846,118379,32200,136460,264775,191965,267842,518413
81029,118613,32435,136661,264980,204357,267249,518742
80969,118464,32379,136473,265244,194478,268029,518823
81024,118387,32324,136473,265368,204971,267301,518554
81058,118476,32487,136469,267701,194380,267343,518643
81174,118567,32516,136602,267079,204515,267517,518717
80990,118306,32265,136469,265538,193352,268021,518563
81037,118482,32401,136504,265231,204225,267318,518461
81003,118618,32405,136610,265475,197297,267428,518729
81089,118503,32473,136494,267210,196628,267718,518768
80986,118438,32354,136469,266976,195134,267526,518601
80978,118541,32512,136606,265513,188250,267932,518665
81383,118613,32678,136610,267117,195731,268059,518912
81041,118541,32273,136405,265526,194683,267637,518507
81081,118516,32567,136512,265756,197515,267552,518529
81081,118601,32460,136597,265513,205061,267471,518776
81041,118459,32362,136477,267403,201866,267454,518768
81003,118434,32413,136504,265009,204310,267236,518512
81046,118455,32533,136614,266725,192925,267769,518827
81310,118635,32477,136589,265867,205338,267807,518759
80935,118396,32208,136452,265022,199059,267275,518400
81012,118528,32559,136619,265240,204494,267373,518597
81033,118494,32375,136580,265333,193565,268115,518806
81225,118486,32214,136517,267288,204992,267313,518366
80893,118391,32392,136551,264673,203866,267151,518413
81003,118545,32495,136580,265329,205009,267603,518734
81012,118434,32187,136388,264946,191722,267974,518725
81067,118490,32354,136465,266315,204331,267292,518452
80952,118524,32307,136512,264762,204549,267356,518626
81153,118413,32337,136555,268090,191373,268171,518831
81033,118357,32273,136486,264920,204471,267223,518431
81041,118438,32456,136508,267735,203811,267466,518520
81089,118438,32354,136508,264937,205167,267714,518814
80952,118379,32174,136341,264963,193551,267847,518575
81058,118605,32422,136542,264770,204139,267437,518409
80995,118554,32529,136606,264677,205023,267339,518840
81089,118438,32290,136525,265248,189968,268107,518734
81153,118516,32491,136504,267398,204374,267210,518349
80944,118408,32392,136546,264404,204494,267483,518700
81067,118464,32396,136563,264992,189606,268008,518887
81140,118396,32256,136452,267100,204357,267062,518465
81041,118494,32469,136597,264856,204314,267019,518567
81063,118464,32473,136508,265308,189393,268217,518977
81058,118567,32239,136333,264869,204911,267032,518444
80880,118464,32447,136448,264289,204267,266746,518370
81007,118459,32525,136477,264673,190562,267701,518772
81119,118575,32392,136380,264617,205116,267023,518567
80931,118328,32384,136500,265479,204208,266772,518495
81029,118417,32504,136593,264451,190361,267782,518712
81221,118639,32555,136538,264690,205278,267500,518776
80978,118349,32439,136375,264592,201174,267155,518370
81050,118476,32623,136521,265299,204498,267159,518550
81140,118434,32384,136521,266148,192639,268247,518878
81183,118464,32307,136409,265368,204966,267261,518592
80965,118391,32618,136602,265219,204242,267240,518473
81012,118562,32559,136538,265270,190408,267842,518848
81246,118571,32405,136529,265602,205074,267172,518656
80901,118345,32473,136456,264139,203567,267100,518353
81058,118451,32481,136529,264766,204642,267244,518725
81174,118537,32499,136597,265483,191231,268132,518959
81144,118459,32447,136477,265342,204750,267096,518465
81020,118503,32559,136512,265210,201593,267164,518554
81200,118490,32546,136504,265466,205013,267227,518700
81016,118319,32320,136409,265646,196243,267530,518588
81058,118404,32550,136546,265261,204301,267164,518358
80995,118499,32572,136631,265394,204706,267249,518682
81067,118438,32354,136486,265692,189444,268063,518810
81093,118537,32495,136521,265316,204306,267019,518366
81029,118520,32576,136551,265026,201417,267215,518857
81166,118609,32452,136576,265854,204954,267544,518882
81098,118315,32354,136435,265060,204272,267087,518366
80969,118404,32525,136636,265035,190110,267680,518588
81225,118630,32584,136580,265445,205449,267394,518946
81067,118370,32392,136418,265735,198048,267637,518392
81037,118336,32542,136529,265253,204280,266686,518541
81136,118464,32580,136568,266784,197877,267659,518694
81144,118524,32350,136375,265739,205017,267279,518694
80939,118396,32491,136469,265257,201614,267164,518375
80995,118516,32627,136627,265555,204566,267181,518665
81187,118520,32481,136486,265875,193505,268034,518836
81067,118396,32396,136409,265121,204272,267066,518404
80982,118447,32439,136546,266442,192016,267633,518609
81178,118533,32512,136508,265231,205095,267305,518725
80982,118298,32286,136439,265577,204088,267134,518490
81046,118374,32512,136477,265060,204284,266998,518448
81075,118482,32546,136538,265633,189589,268025,518973
81191,118554,32362,136414,265197,205027,267108,518704
80969,118374,32413,136490,265385,201115,267083,518226
81050,118520,32491,136542,265035,204681,267125,518831
81098,118468,32426,136534,265629,198192,267394,518861
81029,118362,32341,136375,265304,204318,267176,518277
80961,118459,32546,136482,265572,197425,267377,518533
81106,118571,32640,136555,265419,205154,267390,518840
81003,118391,32248,136435,265483,201661,267168,518431
80973,118404,32504,136426,265065,204267,267121,518456
80982,118404,32508,136512,265206,195062,267620,518840
81238,118524,32418,136418,265496,204685,266954,518981
81041,118387,32538,136439,266084,192703,267650,518524
81127,118550,32601,136512,265509,203106,267513,518673
81183,118476,32512,136589,265773,192681,267966,518908
81136,118511,32396,136350,266016,203969,267232,518413
81050,118476,32627,136546,265675,192541,267761,518652
81191,118596,32572,136568,265492,205453,267424,518802
81050,118345,32447,136401,265709,201849,267394,518345
80939,118447,32422,136443,265329,204429,267210,518345
81115,118605,32618,136610,265538,204374,267424,518717
81140,118408,32350,136490,265538,205009,267181,518524
81007,118353,32584,136469,265210,196043,267335,518469
81102,118579,32567,136529,265151,204664,267318,518810
81115,118468,32499,136542,266008,204284,267565,518865
81093,118264,32388,136500,265611,204284,267275,518336
80948,118421,32481,136593,265193,193398,267756,518819
81195,118562,32529,136477,265871,205154,267466,518793
80995,118323,32316,136414,265364,198175,267330,518387
81046,118482,32542,136563,265163,204352,267087,518400
81075,118541,32589,136665,266012,193731,267906,518840
81263,118588,32384,136500,265521,205057,267364,518704
80965,118396,32495,136465,265381,204084,267147,518427
81003,118490,32559,136602,265231,189691,267821,518751
81229,118592,32477,136508,265888,205282,267377,518870
80986,118374,32350,136456,265138,193185,267586,518461
81123,118596,32584,136661,265248,204485,267189,518499
81119,118455,32481,136568,265743,195462,267847,518891
81110,118459,32401,136388,265820,204932,267134,518383
80927,118447,32447,136542,264895,195693,267437,518721
81106,118482,32576,136657,265350,204983,267403,518635
81251,118464,32469,136494,265534,193744,267915,518725
81020,118472,32601,136538,265278,204335,267168,518273
81007,118472,32555,136602,265155,195070,267654,518908
81221,118545,32542,136546,265790,205227,267381,518746
81029,118366,32464,136409,264920,193727,267608,518461
81127,118605,32635,136486,265083,204519,267326,518516
81200,118494,32508,136644,265794,195667,267902,518878
81187,118528,32413,136422,266046,204898,267227,518307
81075,118421,32589,136534,265163,193756,267454,518614
81127,118516,32597,136559,265714,205078,267313,518712
81157,118421,32491,136508,265807,194427,267710,518797
81157,118468,32567,136521,265125,204361,267261,518332
81093,118520,32640,136699,265329,192575,267855,518759
81242,118626,32508,136614,265555,205227,267782,518810
81144,118349,32473,136414,265329,204169,267011,518302
81024,118494,32657,136568,265048,189487,267769,518789
81246,118664,32550,136443,265619,205044,267437,518819
81071,118425,32499,136426,265701,193339,267799,518529
81110,118533,32614,136572,265270,204327,267130,518264
81136,118584,32580,136512,265538,192750,267868,518916
81259,118511,32409,136473,265756,205091,267445,518601
80931,118336,32499,136388,265287,197079,267322,518358
81136,118438,32572,136517,265633,204744,267117,518618
81187,118425,32504,136606,265978,192895,268055,518870
81166,118421,32430,136452,265270,201946,267267,518328
81085,118391,32572,136534,265350,204293,267227,518584
81132,118482,32460,136500,265227,189487,267944,518955
81255,118476,32405,136375,265555,203265,267449,518507
81037,118451,32563,136529,265381,190059,267680,518486
81161,118584,32533,136490,265436,198376,267565,518772
81144,118545,32388,136494,265786,189815,267936,518806
81016,118476,32593,136486,265001,194213,267466,518512
81132,118639,32601,136657,265083,196708,267557,518814
81263,118588,32546,136648,265896,197195,267650,518874
81020,118387,32439,136494,265385,189166,267735,518478
81174,118584,32580,136534,265295,193236,267586,518575
81229,118660,32614,136580,265619,195983,267889,519053
81149,118520,32491,136469,265598,203129,267318,518345
81041,118490,32580,136580,265018,192988,267544,518512
81132,118601,32491,136644,264992,205005,267309,518891
81098,118537,32405,136422,265547,196325,267684,518567
81071,118468,32542,136494,265411,204775,267261,518575
81020,118482,32491,136597,265342,195847,267271,518882
81149,118592,32473,136631,264933,205256,266793,518882
80910,118408,32231,136555,264246,192899,266814,518605
80888,118630,32362,136559,263866,204702,266750,518785
80927,118584,32384,136614,264387,204992,266835,518844
80910,118430,32162,136422,263977,204856,266707,518507
80756,118421,32375,136572,264037,188766,267236,518575
81075,118681,32405,136648,263820,205099,266601,518725
80893,118490,32179,136521,264216,204886,266460,518580
80700,118417,32320,136521,263674,188489,266840,518618
80905,118639,32379,136551,263470,204779,266711,518768
80973,118516,32337,136525,264110,205086,267023,518840
80863,118408,32191,136426,263393,188864,266643,518495
80837,118677,32367,136627,263735,204638,266652,518717
80863,118558,32422,136585,264523,196742,267288,518990
80888,118468,32166,136490,264571,204975,266516,518456
80790,118468,32337,136521,263888,193765,266844,518478
80952,118605,32512,136619,264020,205159,266729,518874
80897,118520,32282,136597,264216,205013,266558,518614
80798,118383,32290,136542,263726,192294,267185,518439
80901,118639,32375,136568,263627,204715,266738,518899
80871,118579,32303,136546,264097,205163,266844,518823
80756,118370,32243,136452,263909,189956,267002,518626
80859,118626,32282,136614,263610,204647,266400,518690
80833,118567,32452,136682,264310,205091,266643,518891
80854,118425,32204,136456,264008,191987,267032,518482
80867,118601,32320,136593,264076,204437,266106,518439
80863,118558,32371,136610,264281,204971,266550,518831
80905,118511,32179,136477,264241,191646,267159,518677
80816,118499,32328,136460,263449,204391,266456,518353
80802,118533,32367,136580,264093,204536,266499,518759
80876,118533,32307,136602,264489,190016,267496,518797
80922,118472,32282,136431,264246,204617,266362,518503
80825,118550,32362,136576,263943,198551,266882,518912
80995,118545,32430,136585,264383,205231,266698,518967
80854,118413,32170,136443,264216,201464,266763,518427
80867,118476,32345,136500,263718,204391,266520,518554
80812,118503,32371,136670,263491,196495,266954,518977
80973,118503,32282,136473,264161,204642,266698,518643
80808,118417,32337,136563,263803,193616,266789,518575
80884,118609,32375,136563,264374,204767,266639,518925
80982,118520,32350,136576,264412,205125,266703,518793
80829,118349,32214,136456,263517,189998,267121,518400
80880,118584,32409,136521,263871,204540,266379,518575
80944,118482,32324,136576,264071,199805,266980,519019
80871,118464,32191,136431,264071,204928,266460,518387
80654,118383,32333,136542,263439,199017,266622,518362
80905,118609,32426,136640,264076,205095,266707,518844
80859,118545,32218,136568,264216,199762,266703,518831
80730,118499,32273,136456,263674,204259,266285,518520
80833,118596,32354,136542,263824,193714,267100,518772
81016,118677,32282,136551,264216,205214,266601,518751
80734,118455,32102,136435,263517,204352,266140,518421
80671,118490,32375,136452,263619,190442,266797,518673
81007,118669,32358,136623,263798,205000,266456,518959
80842,118396,32098,136409,263708,198406,266588,518478
80880,118516,32439,136538,263342,204365,266175,518592
80802,118503,32379,136572,263739,194891,266874,519024
80910,118579,32132,136614,264105,205074,266434,518631
80726,118404,32328,136525,263764,199575,266400,518478
80781,118622,32303,136542,263777,204596,266400,518785
80918,118554,32231,136593,264224,202062,266673,518955
80850,118476,32218,136482,263636,204502,266148,518319
80871,118507,32371,136627,263803,203862,266243,518478
80863,118528,32401,136699,264016,205154,266511,518938
80790,118391,32132,136443,264042,194814,266840,518529
