525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
115756,113806,37361,118554,322365,247444,293828,453303
115896,113644,37418,118374,323436,247448,294025,453106
115896,113520,37447,118421,323257,246817,294195,452966
115990,113665,37503,118550,323786,247205,294267,453226
115964,113729,37409,118499,323922,247674,294319,453197
115896,113554,37332,118400,323171,246821,293845,452928
115930,113648,37515,118520,323679,247008,294485,453149
116097,113721,37541,118459,324102,247615,294703,453269
115973,113541,37481,118336,324161,247315,294664,453000
116088,113644,37626,118464,323982,246885,294366,453017
115939,113687,37613,118558,323982,247520,294779,453188
116148,113627,37336,118353,324673,247486,294971,453123
116033,113554,37668,118464,324123,246748,294639,452932
116110,113644,37605,118486,324345,247196,294728,453162
116127,113653,37469,118516,324618,247713,294745,453248
115973,113477,37447,118370,323922,246826,294267,453051
115858,113606,37554,118516,323470,247047,294280,453140
116084,113704,37583,118486,324140,247588,294549,453294
115862,113537,37456,118366,323841,247338,294106,452761
115794,113554,37469,118438,323312,246786,293892,452816
115841,113725,37443,118579,323406,247444,293884,453226
115888,113593,37289,118472,323278,247367,293662,452983
115568,113558,37391,118455,322587,246868,293674,452884
115862,113640,37413,118451,323372,247055,293998,453060
116025,113606,37426,118438,323850,247632,294302,453226
115866,113516,37370,118400,323509,246727,294220,453081
115815,113636,37498,118541,323543,246877,294476,453038
115981,113661,37562,118571,324140,247580,294561,453222
115917,113533,37349,118332,323948,247320,294169,452842
115913,113661,37469,118400,323453,246817,293994,452970
115871,113648,37528,118442,323517,247423,294025,453384
115815,113558,37361,118336,323444,247499,294029,453106
115837,113589,37452,118370,322993,246864,293708,452804
115649,113653,37430,118537,322988,247256,293708,453218
115712,113729,37315,118592,323027,247687,293708,453235
115661,113486,37315,118379,322430,246949,293035,452897
115427,113631,37315,118494,322032,247069,292830,453098
115469,113678,37196,118520,322157,247478,293308,453303
115555,113585,37063,118391,322203,247209,293998,452893
115815,113589,37588,118417,323505,246782,294302,452992
116182,113623,37613,118490,324195,247495,294703,453307
116135,113593,37323,118383,324336,247516,294707,453106
115926,113503,37583,118379,324080,246838,294584,452936
115960,113568,37507,118455,323939,247196,294596,452992
115994,113589,37532,118520,324477,247601,294844,453184
116050,113490,37456,118413,324148,246847,294575,452897
115943,113580,37558,118524,324037,246991,294664,453068
116033,113602,37630,118468,324536,247601,295107,453311
116118,113524,37443,118387,324591,247252,294762,452949
116071,113627,37605,118516,324208,246864,294741,452992
116131,113682,37626,118511,324523,247546,294908,453243
116178,113562,37515,118430,324771,247512,295086,453119
116037,113520,37674,118430,324540,246792,295022,452829
116165,113537,37605,118499,324720,247171,295095,453132
116292,113636,37716,118486,324938,247713,295181,453094
116135,113435,37520,118349,324434,246748,294741,452829
116131,113623,37678,118567,324404,247047,295386,453077
116349,113657,37742,118464,325351,247605,295649,453413
116258,113456,37622,118328,325406,247184,295304,452859
116250,113580,37746,118434,324839,246834,295121,452919
116288,113648,37784,118537,325325,247563,295471,453265
116288,113554,37609,118438,325317,247397,295334,453111
116097,113541,37729,118404,324579,246782,294997,452859
116224,113678,37763,118533,324830,247154,295130,453145
116275,113661,37588,118511,325198,247628,295411,453157
116250,113452,37511,118345,324779,246830,295095,452876
116216,113631,37712,118541,324874,247008,295257,453034
116391,113631,37678,118533,325385,247503,295560,453197
116241,113511,37503,118366,325223,247184,295155,452833
116212,113562,37596,118357,324750,246817,294895,453098
116135,113653,37579,118503,324515,247342,294800,453184
116220,113558,37460,118374,324383,247529,294903,452975
116063,113627,37668,118417,324170,246860,294553,452799
116203,113610,37549,118476,324310,247158,294840,453123
116246,113593,37545,118421,324682,247725,295073,453132
116122,113486,37571,118442,324306,246932,294515,452907
116046,113636,37660,118520,323820,247034,294544,453111
116207,113636,37575,118472,324119,247571,295138,453273
116156,113482,37378,118323,324652,247315,295253,452941
116315,113585,37733,118476,324908,246843,295445,452949
116476,113648,37763,118499,325488,247537,295735,453166
116536,113562,37634,118482,325723,247418,295761,453000
116357,113631,37835,118408,325291,246830,295585,452706
116340,113562,37814,118482,325433,247141,295850,453136
116579,113606,37784,118408,326144,247662,295761,453209
116387,113465,37639,118349,325428,246826,295585,452765
116434,113562,37780,118499,325518,247051,295748,453089
116497,113576,37805,118554,325948,247491,295995,453307
116366,113465,37634,118366,325893,247269,295718,452825
116319,113606,37754,118472,325458,246680,295594,452884
116429,113704,37964,118516,325710,247380,295914,453162
116544,113580,37600,118345,325795,247465,295765,453060
116306,113507,37793,118366,325359,246838,295556,452812
116327,113589,37810,118425,325420,247107,295649,453184
116540,113674,37767,118588,326038,247747,295854,453106
116472,113448,37600,118421,325424,246949,295607,452842
116429,113576,37882,118558,325433,246953,295530,452966
116434,113631,37750,118476,325693,247571,295769,453401
116476,113422,37592,118311,325740,247201,295488,452897
116263,113610,37788,118391,325232,246872,295632,452911
116395,113648,37920,118520,325693,247418,295739,453192
116434,113507,37592,118404,325786,247444,295744,452945
116349,113648,37712,118408,325313,246889,295394,452753
116455,113661,37869,118524,325283,247116,295560,453205
116548,113597,37788,118558,326072,247597,295953,453077
116378,113333,37682,118277,325410,246800,295445,452812
116383,113499,37737,118379,325368,247004,295619,452863
116459,113545,37839,118438,325731,247554,295659,453239
116336,113422,37600,118362,325325,247380,295164,452958
116233,113644,37733,118421,324860,246710,295035,452867
116336,113648,37695,118520,325215,247427,295355,453174
116323,113507,37541,118379,325279,247486,295355,452901
116267,113545,37699,118391,325023,246723,295295,452702
116408,113614,37733,118459,325266,247145,295513,453068
116523,113665,37651,118370,325697,247662,295701,453260
116451,113422,37678,118413,325266,246817,295219,452774
116323,113576,37759,118528,325086,246894,295261,452932
116353,113631,37729,118507,325151,247529,295270,453231
116178,113533,37443,118400,324864,247367,294745,452953
116122,113486,37507,118340,324144,246800,294690,452850
116190,113699,37678,118545,324502,247491,294775,453166
116237,113585,37395,118374,324609,247389,294758,453111
116114,113614,37668,118370,323431,246680,294015,452812
116007,113602,37464,118486,323619,247175,294229,453354
116161,113610,37383,118374,324003,247636,294280,453162
115985,113435,37327,118391,323249,246885,293790,452833
115837,113619,37422,118468,323124,246970,293794,453051
116015,113614,37413,118396,323495,247486,294118,453303
116046,113558,37366,118408,323539,247328,293683,452880
115811,113602,37422,118387,322754,246864,293423,452897
115815,113670,37370,118494,322967,247397,293930,453188
115934,113558,37387,118336,323683,247338,293738,453034
115786,113640,37422,118298,322741,246752,293530,452757
115875,113687,37456,118383,323035,247154,293615,453214
115964,113674,37418,118482,323167,247649,293606,453106
115781,113452,37255,118362,322493,246663,293175,452941
115610,113653,37366,118451,322335,246949,293133,453064
115738,113640,37251,118400,322523,247520,293202,453252
115598,113507,37149,118370,322403,247252,292915,452859
115610,113516,37208,118413,321827,246727,292821,452884
115683,113712,37357,118494,322493,247367,293167,453051
115674,113580,37145,118434,322390,247350,293014,453235
115487,113516,37374,118455,321861,246667,292787,452808
115564,113661,37405,118520,322096,247201,292992,453106
115636,113619,37255,118482,322438,247529,293001,453243
115504,113494,37105,118408,321823,246830,292540,452761
115388,113597,37208,118550,321303,246932,292280,453098
115589,113648,37213,118558,321580,247554,292514,453303
115397,113572,37016,118459,321657,247359,292425,452953
115325,113589,37208,118425,321141,246774,292267,452919
115461,113755,37234,118511,321546,247508,292608,453282
