525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
547518,90886,127836,32972,142898,254504,217243,246181
547723,91057,127883,33019,142970,257575,217751,246314
547962,91121,127764,32798,142791,257259,217371,245938
547484,91036,127819,33139,142910,256995,217047,245887
547547,90972,127908,32925,143025,255352,217695,246228
548115,91074,127819,32866,142864,256602,217708,246138
547863,90801,127785,33045,142974,256299,217029,245998
547556,90968,127921,32806,142940,254508,217422,246155
547842,91182,127861,33101,142919,257494,217657,246172
547859,90977,127618,33092,142847,255041,217056,245916
547581,90886,127870,32908,142949,256969,217179,245955
547693,91190,127870,32777,142898,257439,217819,246263
548089,90943,127695,32849,142830,257382,217397,245963
547530,91036,127785,33062,142804,257088,217021,245933
547765,91066,127836,32891,142923,257272,217738,248566
547816,91296,127819,32815,142898,257485,217657,246058
547590,90848,127853,33062,142889,256730,216949,245929
547560,90981,127921,32913,143046,256525,217516,246002
548017,90985,127878,32938,142987,254652,217802,246254
547714,90951,127665,32942,142787,256709,217043,245848
547518,90934,127883,33045,143052,257037,217316,245725
547676,91159,127883,33228,142919,255471,217751,246104
548051,91138,127772,32853,142868,256290,217337,245785
547586,91100,127857,33314,142830,254921,217154,245755
547615,90886,127887,33006,142987,256210,217640,246032
548059,91019,127772,32729,142864,256290,217708,245990
547928,91002,127806,33237,142791,254862,216957,245660
547462,90977,127853,32968,142983,256870,217371,245802
548013,91125,127857,33224,142855,255160,217785,245537
547867,90704,127724,32862,142830,255549,217052,245158
547833,90823,127844,33023,142957,255369,217094,245550
547530,91125,127836,33130,142957,255207,217704,245878
548119,91036,127750,32840,142834,255843,217448,245639
547569,90755,127789,33027,142923,255476,217111,245486
547757,90951,127951,32815,142983,255864,217649,245789
547825,90989,127832,32703,142876,256074,217623,245780
547731,90972,127802,33045,142796,254764,217039,245558
547603,91011,127917,32955,143012,255600,217273,245755
547820,90968,127815,32964,142885,255958,217793,245776
547786,90878,127571,32883,142859,255459,216966,245461
547560,90943,127776,33105,142910,254755,217124,245550
547820,90998,127836,32964,142949,255693,217661,245656
548106,90903,127682,32652,142902,253151,217435,245656
547556,90844,127785,32921,142906,255255,217021,245421
547710,90989,127874,33118,143025,255596,217708,245575
547884,90930,127750,32900,142821,254806,217537,245524
547757,90784,127861,32870,142859,255284,217060,245140
547620,90801,127741,32836,142851,255284,217350,245435
547837,91006,127861,32754,142859,255480,217776,245550
547786,90886,127678,32691,142876,255126,217094,245200
547505,90943,127883,33164,142944,255045,217115,245148
547680,91040,127806,33118,142830,255297,217640,245427
