525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
136845,110999,52296,124935,382450,172479,326383,440378
136721,110850,52402,124880,381982,171755,326183,439700
136862,111080,52488,124914,382101,172079,326191,439849
136887,111012,52308,124905,382507,172484,326546,440349
136807,110910,52245,124837,382177,172595,326068,439615
136802,110982,52479,124939,381999,172475,326178,439824
136763,111033,52513,124897,382455,173213,326468,439998
136815,110863,52262,124875,382387,174702,326225,439811
136763,110931,52454,124897,382046,174156,326055,438535
136862,110974,52475,124905,382382,172723,326426,440088
136870,110986,52381,125003,382604,172962,326366,440480
136742,110828,52389,124867,381973,171840,326136,439636
136836,111076,52458,124986,382135,171844,326153,439858
136883,111037,52368,124977,382613,174259,326485,439439
136695,110794,52287,124850,382173,173516,326115,439683
136729,110961,52428,124977,381900,171810,326136,439448
136904,111012,52509,124829,382399,173042,326464,439909
136699,110927,52279,124897,382302,174028,326290,439657
136725,110952,52364,124833,381794,173290,326038,439354
136708,111020,52347,125085,382242,172496,326311,439990
136841,110957,52325,124943,382357,172263,326298,439448
136619,110832,52330,124871,381726,171554,326055,439503
136716,110940,52416,125055,382016,172198,326093,439427
136785,111003,52376,125003,382323,172305,326508,440271
136738,110910,52257,124816,382075,173008,326093,439448
136653,110991,52450,124905,381845,174685,326076,439555
136742,111080,52445,124935,382225,175696,326303,439926
136687,110889,52274,124871,382050,175628,326243,439708
136777,111025,52355,124986,381832,174932,325991,439490
136691,111080,52381,125016,382139,175260,326320,439820
136674,111046,52300,124926,382297,175359,326256,439751
136589,110764,52317,124833,381849,174625,326000,439444
136619,110961,52325,124956,381858,174771,326161,439700
136767,110999,52338,124986,382348,175201,326451,440015
136665,110872,52291,124778,381892,171904,326093,439499
136828,110910,52351,124986,381739,171717,326166,439657
136815,111016,52355,125007,382165,172420,326460,439780
136746,110931,52270,124863,382221,172263,326286,439559
136845,110923,52492,124999,381781,171524,326102,439610
136738,110948,52376,124994,381995,171618,326417,440002
136785,110944,52215,124901,382378,172399,326375,440007
136712,110832,52398,124897,381909,171114,326072,439461
136742,111008,52450,124922,381927,172275,326149,439751
136794,110952,52398,125046,382438,173986,326490,440024
136773,110914,52279,124837,382156,173341,326042,439530
136767,110995,52441,124960,381700,173311,325996,439615
136853,111016,52484,125007,382289,173721,326426,439900
136841,110995,52266,124875,382302,174987,326311,439649
136759,110986,52492,124901,381870,174242,326004,439589
136763,110991,52437,124990,382186,173525,326307,439866
136773,110999,52351,124965,382515,174054,326512,439811
136704,110876,52385,124905,381931,173273,326106,439598
136811,110978,52492,124982,382097,173427,326252,439900
136892,111059,52376,125028,382442,174011,326494,440122
136725,110978,52364,124829,382114,172471,326161,439512
136759,110944,52420,124999,381931,172932,326085,439397
136900,110965,52560,125059,382357,175205,326430,439930
136767,110889,52283,124846,382263,175056,326303,439619
136773,110948,52359,125011,381777,174399,326059,439687
136798,111020,52416,125038,382126,174809,326337,439516
136841,110927,52228,124909,382433,173742,326366,439359
136674,110811,52342,124829,381751,171980,326089,439547
136849,111054,52402,124965,381982,172109,326187,439759
136913,111128,52441,124990,382408,172889,326494,439998
136790,110876,52219,124782,382058,172280,326093,439576
136777,110957,52450,124918,381879,172953,326136,439636
136781,110991,52410,124914,382169,173380,326341,439922
136767,110897,52296,124829,382370,172561,326286,439759
136716,110940,52372,124977,381815,171990,326170,439657
136798,111037,52441,125055,382139,171656,326324,439883
136896,110944,52376,124892,382293,172032,326451,439896
136665,110815,52393,124931,381853,172160,326021,439534
136819,111025,52424,125042,381995,173150,326178,439811
136828,110923,52364,124960,382314,175653,326405,440195
136682,110872,52232,124833,382054,174885,326149,439695
136750,110965,52406,124948,381802,174945,326166,439772
136798,110914,52437,125003,382194,175543,326494,440195
136777,110867,52202,124858,382242,175300,326290,440066
136777,110961,52441,124909,381853,174685,326072,439661
136721,110901,52381,125020,382097,174693,326260,439858
136930,110923,52376,125042,382473,174966,326332,439717
136678,110855,52385,124897,381875,173973,326064,439572
136742,110982,52381,124952,381892,171865,326183,439636
136828,110965,52364,124994,382370,174122,326520,439943
136695,110867,52245,124761,382067,174754,326034,439320
136674,110918,52393,124956,381832,174783,326055,439568
136794,111003,52445,124926,382370,176583,326337,439892
136725,110897,52249,124824,382221,176591,326311,439606
136704,110914,52428,124935,381832,176075,326038,439393
136763,110948,52505,125055,381990,176566,326247,439815
136841,110828,52347,124960,382421,176711,326204,439312
136781,110842,52433,124926,381756,175321,326004,438923
136785,110957,52420,124973,381904,174612,326195,439448
136832,111071,52402,124901,382177,175103,326422,439746
136721,110880,52325,124755,382020,174335,326004,439478
136773,110893,52402,124986,381713,171738,326217,439401
136828,111008,52454,125051,382071,172045,326405,439410
136862,110974,52245,124952,382152,173683,326243,439490
136811,110944,52402,124943,381743,175325,326017,439384
136729,110901,52351,124871,382012,176119,326290,439879
136759,110969,52236,124841,382186,176352,326337,439755
136670,110838,52321,124871,381760,175641,326025,439610
136729,110991,52433,124943,381802,175914,326174,439960
136832,111020,52410,125007,382353,176532,326460,439960
136794,110889,52351,124829,382109,176327,326153,439695
136725,110999,52420,124935,381887,175662,325996,439695
136849,111008,52445,125055,382156,176102,326464,439866
136802,110867,52236,124782,382234,175649,326290,439559
136790,110859,52389,124922,381819,184675,325962,439602
136614,110923,52342,125097,382024,192937,326102,439845
136593,110824,52266,124926,382302,192976,326136,439763
136392,110624,52300,124956,381773,193202,325842,439503
136576,110859,52420,124994,382425,194315,326025,439772
136636,110850,52406,124977,382613,195258,326247,439815
136494,110705,52266,124803,382194,194687,325837,439414
136401,110790,52355,124922,381939,194861,325854,439469
136508,110906,52393,124948,382327,196850,326132,439776
136418,110726,52317,124854,382463,196806,326140,439564
136363,110859,52416,124914,382063,196103,325752,439431
136465,110842,52454,124965,382319,197110,326102,439627
136538,110820,52351,124935,382634,197293,326089,439632
136439,110718,52393,124824,382063,196730,325791,439325
136563,110811,52381,124994,382186,197369,325893,439547
136559,110850,52410,125059,382587,197502,326221,439803
136426,110730,52304,124850,382357,196082,325829,439380
136500,110850,52450,124948,382084,196137,325812,439456
136563,110828,52393,124969,382467,196560,326195,439824
136521,110705,52416,124824,382545,197481,326004,439555
136610,110786,52458,124931,382114,196687,325820,439461
136614,110906,52488,125080,382507,197250,326093,439768
136559,110859,52317,124892,382613,197937,326161,439593
136508,110684,52424,124884,382234,196939,325880,439465
136563,110889,52467,125028,382327,196964,325927,439551
136648,110838,52398,124943,382711,197557,326286,439913
136631,110722,52376,124833,382473,197199,325910,439418
136534,110722,52376,124884,382152,197254,325850,439401
136687,110893,52543,125038,382558,197942,326140,439683
