525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
115990,94534,91906,119625,309013,419408,700999,878053
116097,94820,91927,119769,309274,419813,701098,878496
116182,95110,91749,120017,309667,420471,701430,878552
116029,94632,91582,119488,309235,419314,700675,878300
116015,94721,91808,119722,309252,419532,701115,878402
116203,95067,91859,119765,309555,420249,701451,878914
116067,94892,91680,119680,309398,419523,700846,878440
116002,94636,91779,119539,309082,419135,700791,877976
116071,94969,91898,119773,309389,419578,701204,878411
116080,95076,91523,119629,309616,419540,700961,878296
115943,94534,91783,119500,309061,418960,700658,878036
115977,94790,91876,119739,309321,419374,701191,878415
116258,95050,91718,119940,309777,419868,701481,878603
115994,94645,91796,119547,309129,418939,700747,878091
116059,94623,91855,119543,309252,418977,701149,878249
116148,94994,91732,119710,309576,419669,701413,878641
116118,94930,91599,119445,309432,419174,700982,878150
116037,94739,91910,119543,309087,418905,700901,878338
116118,94973,91906,119659,309555,419595,701238,878747
116178,95186,91697,119915,309607,419212,701246,878491
116169,94653,91957,119560,309274,418738,701302,878082
116135,94850,91830,119693,309389,419254,701507,878927
116173,95084,91736,119961,309764,419673,701132,878569
116131,94687,91654,119543,309061,418666,701123,878091
116063,94700,91906,119761,309338,418947,701396,878688
116207,95067,91800,119752,309718,419532,701337,879115
116135,94952,91625,119612,309650,419007,700829,878283
116059,94598,91762,119591,309150,418474,700863,878010
116173,94935,91970,119710,309521,419336,701195,878548
116220,95169,91654,119629,309487,419225,701153,878808
116080,94725,91859,119654,309116,418410,700935,878266
116131,94905,91847,119790,309210,419024,701426,878662
116165,95089,91800,120089,309841,419549,701464,878825
116071,94700,91693,119603,309334,418299,700859,878270
116110,94782,91885,119782,309155,418598,701212,878777
116267,95148,91893,119829,309534,419067,701758,879145
116144,94918,91701,119718,309696,418799,701251,878526
116097,94756,91830,119424,309343,417779,700956,878518
116178,95059,91851,119752,309559,418670,701123,878735
116246,95152,91565,119829,309658,418201,701354,878518
116067,94649,91834,119458,309155,417497,700965,878355
116152,94837,91885,119756,309313,417732,701149,878688
116144,95084,91779,120137,309889,418363,701771,878769
116063,94700,91714,119591,309125,417121,700914,878133
116088,94769,91881,119574,309313,417182,701046,878582
116224,95110,91830,119722,309654,417254,701575,878969
116101,94981,91684,119676,309645,416610,701007,878603
116144,94662,91851,119509,309265,416069,701396,878594
116173,94879,91800,119654,309582,416388,701464,878927
116216,95140,91552,119778,309582,416251,701614,878833
116011,94700,91859,119574,309180,415262,701020,878270
116258,94926,91783,119799,309411,415688,701434,878781
116224,95084,91825,120093,309841,415791,701648,878999
116118,94649,91728,119407,309286,414695,701362,878402
116093,94743,91825,119629,309295,414840,701434,878667
116195,95050,91842,119765,309726,415420,701733,879149
116105,94926,91565,119654,309542,414567,701583,878747
116212,94816,91957,119574,309291,413828,701669,878833
116233,95050,91936,119833,309534,414149,701805,879085
116199,95199,91603,119872,309828,413620,701413,878658
116148,94691,91898,119718,309150,412344,701388,878522
116190,94896,91876,119824,309381,412122,701665,879183
116233,95059,91770,120017,309807,411930,701661,878935
116203,94735,91787,119522,309309,406957,701430,878543
116186,94820,91915,119769,309449,406381,701831,878889
116327,95076,91787,119722,309743,401096,702565,879396
116207,94990,91714,119748,309726,404180,701887,878739
116224,94786,91757,119595,309087,403207,701690,878787
116220,94969,91906,119889,309688,403113,702304,879208
116254,95191,91736,119773,309662,401587,702313,879337
116237,94752,91927,119680,309398,399641,701895,878995
116254,95008,91842,119855,309385,406023,702266,879379
116280,95203,91804,120076,309867,406351,702270,879268
116224,94824,91821,119654,309487,405524,701579,878743
116258,94939,92001,119795,309470,405464,702019,879170
116332,95148,92030,119898,309679,406031,702368,879532
116292,95029,91749,119722,309828,405336,702057,879025
116203,94824,91910,119488,309291,404705,701712,878842
116292,95106,91847,119718,309487,405174,702211,879170
116310,95233,91770,119889,309837,404773,702160,878986
116165,94777,91991,119556,309278,403480,701669,878590
116284,95029,91872,119829,309513,403459,701968,879217
116408,95242,91745,120162,309948,403412,702334,879115
116246,94833,91830,119595,309398,400900,701669,878508
116310,94879,91991,119646,309330,399816,701917,878961
116400,95144,91838,119778,309760,399922,702577,879818
116280,95067,91762,119803,309811,398588,702053,879200
116195,94913,91970,119629,309347,397133,702082,879238
116344,95203,91919,119906,309781,395554,702560,879708
116288,95237,91804,119847,309820,394864,702484,879225
116271,94794,91885,119517,309295,393614,702338,879003
116258,95135,91987,119855,309483,393994,702381,879401
116391,95233,91680,120196,309961,394258,702821,879515
116332,94905,91817,119659,309449,393055,702463,879089
116327,94871,91953,119872,309411,393025,702381,879327
116327,95199,91944,119782,309859,393393,702761,879657
116425,95084,91697,119902,309803,393089,702253,879187
116349,94901,91970,119744,309415,392322,702484,879272
116395,95182,92039,119881,309594,393124,702616,879716
116459,95237,91753,119893,309914,392710,702501,879566
116332,94824,91842,119748,309360,392142,702398,879268
116353,95033,92018,119876,309474,392663,702829,879375
116442,95294,91787,120222,309995,393410,702965,879507
116271,94888,91817,119612,309343,392257,702287,879179
116332,95042,91944,119847,309572,393401,702702,879208
116451,95254,91974,119786,309828,395640,702675,879793
116374,95131,91834,119876,309859,395691,702569,879128
116250,94850,91949,119816,309428,395073,702228,879132
116323,95123,91898,119799,309654,395840,702884,879558
116327,95267,91736,119957,309914,395482,702611,879358
116349,94833,91966,119603,309125,394275,702053,878808
116275,94990,91864,119722,309436,394779,702245,879323
116404,95233,91796,120124,310008,395099,702812,879413
116336,94811,91779,119568,309538,393947,702385,878995
116310,94977,91927,119782,309235,393768,702321,879166
116357,95169,91889,119650,309722,394318,702770,879904
116263,94977,91762,119705,309572,401873,701985,878696
116156,94790,91915,119642,309282,400750,701891,878769
116310,95135,91983,119833,309654,400806,702334,879571
116378,95263,91787,119876,309786,400166,701980,879111
116284,94807,91898,119705,309317,396113,701968,878808
116315,94981,91932,119829,309483,395598,702317,879272
116387,95271,91813,120149,309957,395427,702740,879665
116258,94879,91830,119637,309278,393908,702245,878999
116271,95016,91987,119603,309364,393264,702224,879179
