525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
89919,113247,78013,126479,275174,474631,643546,922159
89863,113281,78068,126684,275525,475185,643751,922995
89855,113541,77744,126910,275699,475211,643716,922709
89834,113008,77839,126424,275051,474443,643349,921972
89876,113272,77970,126637,275281,474793,643575,922501
89919,113490,77924,126577,275537,475514,643785,923047
89811,113299,77791,126376,275303,474665,643307,921942
89859,113136,78000,126556,274996,474682,643324,922057
89876,113511,77962,126689,275639,475266,643567,922829
89927,113486,77702,126628,275491,474938,643507,922355
89872,113260,77928,126518,275170,474503,643507,922027
89936,113375,78021,126748,275474,475041,643524,922808
89978,113614,77839,126914,275673,475088,643724,922501
89811,113064,77953,126441,274974,474451,643290,922146
89838,113303,77992,126607,275400,474815,643639,922726
89910,113482,77847,126718,275533,475437,643836,922982
89902,113209,77877,126399,275286,474559,643294,921915
89923,113187,78051,126560,275184,474716,643345,922444
89910,113473,77881,126744,275554,475130,643597,922722
89974,113465,77731,126637,275430,474963,643720,922547
89855,113132,77885,126411,275192,474375,643584,922095
89914,113341,77932,126560,275478,474887,643742,922774
89923,113602,77765,126888,275747,475228,643806,922560
89851,113090,77881,126368,275017,474366,643447,922001
89863,113341,78026,126526,275400,474874,643759,922381
90038,113465,78000,126803,275665,475471,643635,923030
89889,113329,77710,126249,275256,474733,643503,921898
89910,113192,77928,126560,275260,474764,643550,922419
89991,113460,78009,126666,275563,475297,643609,922897
89863,113375,77685,126556,275529,474968,643443,922249
89897,113094,77987,126492,275153,474226,643110,922091
89897,113341,77890,126509,275525,475088,643507,922850
89944,113610,77830,126846,275529,475198,643751,922666
89803,113056,77966,126433,275140,474486,643438,921813
89821,113299,77979,126556,275269,474836,643524,922393
89927,113384,77953,126632,275631,475331,643861,922791
89825,113260,77847,126334,275264,474529,643533,921856
89821,113047,77945,126334,275030,474456,643093,922146
89851,113465,78000,126654,275379,475173,643366,922713
89914,113333,77608,126547,275451,474712,643469,922159
89794,113128,77958,126381,275144,474218,642936,922142
89863,113295,78000,126535,275434,475058,643447,922740
89927,113550,77791,126910,275639,475207,643648,922479
89811,113111,77890,126364,274991,474341,643059,921813
89893,113234,77987,126420,275235,474729,643034,922423
89851,113414,77809,126564,275559,475344,643639,922679
89794,113272,77719,126185,275170,474588,643144,921792
89794,113098,77975,126177,275051,474409,642915,922245
89897,113299,77941,126637,275465,474857,643353,922671
89880,113354,77723,126509,275345,474772,643106,922274
89718,113107,77966,126313,274871,474085,642680,921869
89811,113247,77970,126607,275307,474720,643097,922757
89927,113473,77787,126846,275413,475122,643196,922262
89714,113016,77805,126253,274983,474017,643008,921720
89803,113175,77843,126488,275004,474468,642803,921989
89876,113392,77881,126475,275478,475361,643622,922518
89769,113251,77765,126403,275127,474584,643097,921903
89851,113102,77864,126372,274888,474183,643063,922018
89885,113312,77894,126573,275213,474972,643226,922560
89782,113329,77638,126496,275426,474554,642940,922061
89821,113047,78017,126181,274911,474209,642863,921545
89782,113217,78021,126342,275260,474925,643021,922359
89817,113516,77782,126740,275478,474764,643140,922270
89705,113119,77782,126249,274987,474243,642875,921579
89743,113192,77864,126296,274953,474508,642598,921890
89868,113350,77770,126416,275495,475232,643298,922287
89722,113162,77697,126266,275140,474252,642752,921498
89868,113047,77983,126347,275085,474324,642748,921779
89876,113299,77936,126372,275379,474652,643029,922436
89838,113324,77604,126308,275430,474588,642923,921933
89811,113026,77924,126177,274774,474034,642888,921677
89872,113226,77936,126484,275375,474798,642782,922215
89885,113494,77727,126662,275341,474827,642752,922082
89756,113077,77778,126202,274928,474243,642479,921464
89752,113192,77787,126321,275013,474665,642936,921890
89889,113414,77868,126351,275537,475032,642940,922359
89838,113196,77680,126202,274940,474439,642756,921301
89692,113022,77898,126134,274833,474286,642765,921591
89897,113221,77847,126547,275400,474870,643034,922355
89838,113213,77710,126433,275366,474413,642846,921579
89756,113034,77936,126160,274842,473829,642594,921502
89829,113141,77868,126304,275127,474724,642970,922167
