525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
68773,84544,83277,110559,306800,437251,681603,868976
68842,84911,83345,110815,307320,437947,682051,869389
68752,84842,83115,110679,307171,437806,681979,868762
68756,84607,83290,110453,306689,437090,681425,868612
68889,84749,83307,110906,306988,437934,681872,869005
68859,85115,83102,110807,307478,438070,682030,869120
68786,84412,83405,110496,306907,437431,681637,868395
68919,84778,83371,110743,307022,437682,681681,868741
68983,85026,83183,110940,306924,438489,681885,869423
68830,84753,83157,110462,306744,437636,681476,868549
68813,84603,83303,110713,306408,437674,681654,868949
68932,85047,83282,110798,307142,438165,681954,869470
68847,84897,83098,110675,306958,438006,681842,868885
68808,84586,83350,110453,306340,437558,681548,868826
68847,84812,83384,110726,307026,438446,681599,869274
68927,85180,83166,110995,307142,438595,681757,869146
68705,84454,83350,110500,306459,437678,681181,868425
68847,84817,83426,110756,306429,437955,681569,868915
68834,84945,83119,110940,307188,438859,681851,869402
68796,84838,83217,110551,306808,437904,681476,868442
68813,84535,83234,110696,306702,437892,681522,868976
68800,84988,83358,110846,306727,438544,681612,869141
68864,84941,83145,110662,306676,438237,681402,868749
68834,84676,83324,110453,306617,437575,681296,868668
68868,84889,83345,110798,306480,438271,681599,869308
68936,85188,83140,110999,306778,438296,681539,869180
68885,84425,83294,110534,306561,437613,681402,868672
68906,84689,83273,110743,306753,437900,681394,869116
68966,85005,83242,110846,307039,438629,681510,869355
68885,84846,83217,110525,306399,437917,681283,868604
68953,84659,83320,110713,306437,437848,681412,869010
68961,84962,83265,110832,306706,438428,681757,869261
68953,84949,83034,110658,306800,438313,681689,868532
68915,84638,83307,110559,306535,437558,681279,868847
69017,84911,83375,110910,306949,438459,681736,869482
68953,85132,83132,110914,306846,438428,681698,869197
68817,84514,83316,110590,306391,437789,681215,868485
68915,84842,83371,110709,306412,438057,681330,869107
68961,85081,83290,110872,306869,438757,681590,869526
68800,84838,83208,110517,306454,437695,681129,868481
68739,84698,83358,110573,306215,437670,681245,868915
68898,85056,83371,110718,306617,438258,681527,869283
68851,85005,83149,110607,306757,438079,681394,868826
68898,84727,83469,110569,306266,437358,681070,868805
68893,84911,83392,110832,306766,438250,681539,869419
68872,85136,83187,110901,306778,438262,681514,869278
68944,84552,83333,110491,306262,437482,681262,868629
68932,84842,83324,110790,306425,437708,681497,869240
68940,85034,83259,111037,307034,438552,681702,869188
68834,84812,83132,110525,306408,437473,681339,868195
68838,84672,83251,110538,306224,437520,681220,868885
68987,85098,83303,110820,306625,438104,681612,869402
68987,84945,83153,110624,306651,437934,681471,868783
68889,84668,83341,110611,306288,437285,681027,868676
68953,84983,83328,110773,306420,439022,681271,869359
68970,85145,83094,110850,306638,439086,681190,868851
68790,84565,83341,110611,306164,438779,681019,868629
68906,84774,83299,110692,306283,439342,681057,868997
68842,85039,83247,110927,306647,440349,681279,869266
68872,84800,83166,110470,306621,439499,681002,868561
68898,84693,83367,110547,306186,439559,681070,868907
68889,84920,83273,110828,306561,440045,681053,869065
68966,85005,83055,110743,306539,439934,681169,868434
68851,84599,83333,110628,306348,439251,680771,868680
68893,84834,83435,110859,306573,439964,680972,868826
68906,85094,83217,110855,306825,440024,681207,869027
68919,84535,83299,110513,306096,439342,680870,868430
68927,84800,83341,110658,306275,439653,681057,868779
68902,85094,83316,110815,306744,440485,681313,869283
68842,84863,83098,110398,306318,439478,680589,867973
68765,84651,83316,110641,306207,439478,680682,868659
68970,85013,83350,110786,306463,440093,680968,868963
68796,84924,83047,110555,306459,439862,680733,868646
68808,84561,83265,110530,306033,439333,680767,868668
68796,84817,83221,110859,306382,440156,681083,869197
68902,85141,83123,110897,306505,440122,680947,869095
68830,84539,83265,110620,306079,439393,680831,868724
68847,84855,83324,110696,306232,439636,680981,868932
68944,85094,83204,110893,306600,440421,681112,869146
68825,84911,83213,110394,306258,439551,680678,868578
68855,84749,83328,110611,306075,439530,680589,868591
69004,85102,83277,110752,306463,440007,681262,869522
68752,84996,83098,110671,306561,439990,680930,868894
68817,84668,83225,110633,306152,439278,680793,868724
68800,84880,83316,110880,306310,439990,681129,869232
68949,85141,83200,110855,306676,440011,681006,869018
68804,84659,83350,110466,306109,439230,680644,868442
68786,84855,83311,110645,306374,439473,680763,869141
68893,85090,83213,110872,306672,440169,681040,868988
68961,84872,83132,110398,306254,439303,680473,868540
68881,84740,83273,110684,306122,439456,680610,868932
68961,84975,83367,110863,306613,439968,681177,869581
68902,85026,83145,110747,306522,439785,681010,868826
68936,84710,83277,110559,305955,439094,680657,868800
68944,84903,83290,110872,306391,439820,680968,869368
68923,85170,83106,110961,306604,439854,680985,868988
68876,84595,83367,110542,306109,439137,680537,868707
68944,84868,83234,110790,306228,439405,680737,868967
68957,85064,83145,110815,306604,440097,681061,869444
68910,84825,83187,110582,306344,439257,680575,868659
68970,84723,83337,110679,306027,439303,680729,868651
69069,85030,83277,110931,306344,440007,680976,869465
68910,85017,83111,110658,306386,439896,680776,868583
68851,84744,83286,110582,306045,439098,680665,868788
69017,84962,83362,110880,306420,439994,681019,869406
68970,85227,83149,110978,306565,440007,680665,869232
68893,84556,83273,110620,305985,439265,680524,868690
68974,84846,83392,110867,306258,439410,680507,869163
68936,85111,83213,110889,306535,440314,680784,869448
68910,84907,83196,110521,306147,439337,680456,868655
68804,84804,83409,110555,306019,439444,680358,869116
68940,85094,83234,110842,306258,439926,680601,869499
68953,85124,83187,110611,306391,439956,680579,868984
68838,84706,83354,110667,306002,439166,680316,868890
68940,84966,83371,110781,306211,440007,680558,869522
69008,85201,83115,110901,306300,439977,680606,869351
68773,84612,83286,110599,305832,439346,680306,868902
68927,84855,83311,110730,306062,439695,680375,869022
68987,85136,83230,110897,306335,440455,680661,869556
68868,84897,83132,110569,306113,439593,680350,868715
68817,84757,83333,110611,305832,439380,680396,869082
68868,85124,83307,110910,306241,440118,680797,869687
68961,84971,83102,110696,306279,439763,680549,868873
68910,84757,83307,110679,305913,439056,680140,868686
68927,84958,83388,110863,306181,439990,680464,869738
68961,85149,83068,110969,306344,440263,680507,869141
68868,84685,83299,110675,305917,439478,680255,868676
68953,84971,83375,110815,306105,439896,680426,869188
69038,85158,83299,111008,306514,440698,680763,869556
68881,84992,83191,110513,306113,439797,680043,868608
68859,84757,83392,110569,305840,439717,680413,869175
68842,85047,83316,110859,306237,440254,680699,869704
68889,84996,83013,110730,306279,440233,680469,868945
68834,84778,83290,110474,305725,439516,680145,868945
68885,84907,83337,110735,306147,440212,680345,869653
68974,85201,83034,110986,306296,440190,680481,869440
68830,84612,83242,110620,305806,439359,679906,868915
68898,84911,83277,110773,305942,439725,680337,869158
68961,85060,83238,110863,306437,440438,680379,869841
68817,84932,83179,110538,306050,439564,680259,868715
68790,84698,83265,110692,305789,439507,680149,869261
68855,85166,83299,110867,306130,440161,680362,869833
68893,85026,83119,110815,306232,439930,680328,868860
68838,84804,83328,110599,305716,439192,679986,869124
68881,84937,83324,110893,306041,439815,680477,869696
68893,85227,83145,111003,306340,439943,680528,869530
68817,84599,83179,110654,305819,439209,680094,869031
68859,84949,83333,110820,305955,439564,680341,869482
68940,85141,83187,110944,306391,440267,680699,869875
68825,84979,83179,110508,305998,439350,680238,868707
68744,84838,83294,110713,305798,439473,680259,869137
68910,85145,83251,110978,306232,439981,680571,870016
68842,85132,83153,110850,306164,439776,680614,869461
68881,84800,83337,110667,305746,439158,680123,869154
68855,84949,83294,110978,306096,439845,680443,869871
68923,85282,83196,111162,306374,439968,680302,869726
68851,84647,83221,110628,305802,439120,679999,869141
68910,84932,83392,110815,305955,439316,679965,869205
68885,85068,83166,110931,306310,440045,680358,869867
68808,84941,83106,110551,306027,439261,679978,869048
68796,84761,83405,110679,305750,439286,680003,869474
68978,85085,83307,110863,306135,439896,680426,869969
68923,85043,83089,110769,306143,439691,680200,869397
68859,84774,83265,110650,305695,439090,679952,869236
68927,84996,83405,110872,306058,439998,680213,869892
68864,85269,83064,111059,306198,440084,680238,869581
68847,84624,83307,110645,305737,439393,679812,868779
68838,84979,83269,110756,305862,439820,679774,869517
68859,85162,83259,110944,306160,440497,680055,869487
68808,84983,83106,110628,305887,439695,679799,868779
68885,84791,83362,110820,305669,439499,679914,869321
68932,85141,83251,110820,306096,440036,680187,869816
68876,85162,83123,110842,306071,439905,679957,869478
68761,84876,83367,110709,305533,439286,679743,868941
68855,85039,83259,110884,305836,439871,680106,869880
68902,85256,83051,111105,306169,439900,680047,869679
68804,84634,83282,110555,305618,439200,679509,868646
68855,84983,83273,110815,305733,439520,679662,869590
68944,85184,83208,110991,306122,440173,680166,869935
68851,84996,83119,110590,305806,439507,679453,869154
68778,84872,83265,110726,305559,439359,679565,869266
68825,85128,83242,110944,305985,439811,679991,869487
68970,85244,83077,110803,306071,439593,679782,869359
68851,84825,83324,110611,305542,438927,679658,868907
68898,85060,83333,110927,305887,439581,679952,869517
68876,85346,83136,111123,306211,439473,679867,869368
68761,84616,83282,110551,305538,438996,679457,869005
68790,84945,83282,110842,305572,439205,679556,869209
68838,85064,83140,110867,306152,439934,679730,869713
68847,85005,83174,110479,305580,439081,679419,868638
68710,84783,83200,110679,305495,439030,679389,869253
68786,85188,83242,110927,305845,439376,679474,869926
68927,85124,83013,110752,305976,439465,679791,869419
68813,84846,83294,110624,305439,438749,679228,869150
68915,85026,83337,110961,305750,439363,679620,869509
68838,85329,83098,110957,305904,439342,679688,869329
68786,84710,83170,110551,305405,438616,679074,869069
68864,85090,83294,110859,305686,438919,679394,869522
68953,85214,83213,110935,306023,439619,679833,869560
68919,85051,83183,110491,305678,438847,679449,869082
68957,84846,83316,110855,305508,438842,679483,869261
68995,85176,83265,110952,305811,439261,679739,869645
68889,85060,83089,110889,305874,439120,679705,869287
68966,84911,83345,110743,305521,438544,679180,868881
68970,85017,83354,110961,305828,439282,679705,869704
68974,85363,83213,111067,306010,439247,679692,869590
68804,84761,83208,110594,305426,438381,679330,869261
68915,84988,83299,110824,305631,438808,679275,869611
68978,85180,83251,110974,305964,439337,679901,869914
68868,84971,83145,110500,305559,438715,679385,869039
68902,84885,83238,110752,305405,438629,679313,869129
68953,85222,83350,110752,305794,439056,679556,869990
68978,85210,82986,110807,305925,438889,679667,869551
68876,84851,83358,110692,305409,438318,679241,869048
68966,85060,83208,110914,305768,438957,679624,869717
69069,85320,83098,111020,306002,438868,679620,869641
68889,84685,83225,110582,305362,438220,679163,868963
68940,84949,83234,110807,305572,438518,679402,869560
68966,85176,83153,110923,305908,439269,679526,869884
68910,85026,83077,110603,305610,438620,679108,868984
68893,84880,83149,110692,305443,438420,679241,869304
68940,85201,83157,110957,305729,438851,679483,869700
68898,85128,83055,110820,305828,438693,679296,869334
68790,84761,83208,110641,305260,437989,678903,868993
68748,85034,83247,110880,305691,438719,679236,869653
68927,85244,82969,110978,305840,438749,679479,869581
68885,84715,83064,110586,305371,437934,678989,868932
68872,84958,83204,110747,305409,438147,679313,869406
69000,85149,83221,110978,305870,438749,679381,869863
68804,85005,83119,110474,305495,437994,678911,869056
68804,84778,83225,110752,305248,438130,679065,869334
68949,85124,83251,110944,305661,438586,679104,869846
69000,85085,83004,110730,305794,438356,679232,869478
68893,84863,83162,110599,305282,437306,678758,869141
68978,85026,83191,110859,305533,438028,679206,869795
69000,85307,82940,110986,305874,438006,679214,869389
68868,84710,83269,110474,305166,437209,678792,869078
68842,85017,83200,110867,305362,437729,678899,869287
68915,85170,83094,110910,305849,438288,679326,869721
68868,85043,83111,110616,305525,437499,678890,869107
68953,84859,83286,110675,305248,437302,679104,869461
69021,85205,83255,110918,305665,437810,679338,869764
68970,85111,82996,110828,305742,437482,679125,869556
68944,84863,83269,110594,305265,436812,678780,869171
69025,85056,83324,110880,305516,437499,679065,869909
68961,85384,83047,111157,305802,437619,679112,869850
68932,84736,83204,110624,305204,436855,678907,868976
68889,84975,83238,110747,305388,437166,678972,869747
69004,85184,83187,110986,305857,437755,679334,870028
68919,85081,83102,110688,305538,437073,678826,869278
68953,84954,83311,110616,305282,436739,678976,869645
68957,85227,83213,110876,305576,437247,678968,869982
68932,85149,82961,110918,305640,437187,679142,869581
68936,84876,83230,110662,305187,436573,678678,869368
68944,85094,83136,110948,305495,437183,678933,869778
68987,85244,83077,110957,305538,437063,679019,869700
69000,84774,83255,110521,305208,436470,678596,869209
68970,84954,83238,110769,305345,436697,678831,869717
69025,85210,83140,110855,305760,437200,679197,869918
68872,85026,83072,110586,305333,436377,678545,869232
68944,84795,83191,110658,305214,436283,678617,869402
68859,85193,83123,110889,305521,436859,678886,869837
68944,85145,82957,110730,305648,436573,678784,869526
69042,84842,83290,110611,305026,435916,678600,868919
69004,85081,83234,110773,305447,436556,679006,869901
69059,85248,83157,111123,305708,436548,678951,869470
68898,84766,83251,110679,305132,435515,678655,869137
68885,85017,83238,110786,305239,435797,678511,869585
69069,85210,83200,110910,305669,436377,678972,870131
69017,85128,83132,110577,305371,435473,678686,869427
68902,84859,83251,110760,305102,435097,678724,869670
69090,85239,83251,111016,305525,435537,679014,870037
68991,85201,83085,110906,305652,435276,678916,869833
