525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
124270,100834,95502,125916,320697,402350,728142,905237
124261,100536,95455,125485,320246,401232,727625,904597
124163,100493,95618,125426,320002,400887,727689,905020
124346,100809,95502,125584,320475,401659,728108,905484
124180,100714,95237,125409,320502,400908,727774,904657
124192,100493,95554,125336,319964,400132,727630,904785
124227,100706,95639,125639,320424,400942,727903,905241
124342,100996,95281,125626,320390,400806,728116,905344
124163,100458,95558,125494,320041,400140,727715,904756
124274,100638,95558,125540,320002,400781,727932,905020
124291,100936,95536,125938,320621,401304,727945,905211
124175,100566,95464,125460,320058,400200,727522,904538
124175,100532,95493,125574,320049,400417,727437,904862
124244,100851,95413,125523,320462,402218,727795,905378
124192,100672,95267,125426,320382,401484,727574,904815
124112,100481,95404,125319,319968,401552,727437,904892
124266,100830,95464,125656,320250,402938,728167,905425
124308,100924,95336,125716,320514,403344,727937,904870
124116,100382,95421,125392,320045,402610,727357,904392
124201,100629,95601,125690,320215,403664,727903,905126
124270,100953,95345,125857,320625,425666,727020,905126
124095,100468,95468,125272,320028,416162,726849,904333
124031,100390,95523,125464,319887,419980,726686,904764
124163,100766,95345,125652,320386,420858,727147,905382
124082,100600,95242,125379,320258,420372,726993,904785
124044,100403,95459,125336,319648,418384,726597,904712
124078,100608,95635,125468,320326,418704,727096,905058
124141,100873,95263,125690,320394,416848,727232,904751
124044,100361,95455,125345,319810,411159,726819,904708
123993,100532,95544,125553,320087,395304,727864,905131
124133,100839,95383,125963,320536,398208,728108,905348
124146,100446,95383,125443,319895,398106,727710,904674
124048,100489,95493,125362,320036,399714,727365,904870
124249,100792,95515,125515,320356,401207,727587,905306
124141,100659,95336,125489,320250,401945,727676,904695
124192,100412,95550,125212,319857,407725,727340,904794
124219,100706,95459,125622,320246,408868,727318,905203
124163,100953,95186,125566,320411,408313,727535,904836
123980,100450,95472,125336,319669,406986,726862,904534
124090,100489,95523,125570,319950,407128,727272,905156
124107,100693,95349,125822,320407,406965,727493,905012
