525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
57999,73462,59381,91313,256866,485172,519740,728999
58126,73727,59317,91472,256841,485316,519765,729408
58088,73871,59193,91766,257378,485709,519898,728807
57995,73406,59193,91121,256836,484694,519450,728474
57918,73543,59372,91267,256927,485013,519356,728593
57995,73790,59206,91398,256897,485487,519676,729160
57785,73488,58958,91216,256828,484681,519240,728167
57922,73287,59231,90972,256597,484510,519028,728081
57893,73607,59270,91403,256866,485150,519219,728295
57918,73611,58962,91288,256538,484626,519092,728129
57696,73236,59129,91113,256154,484015,518772,727297
57819,73505,59218,91142,256662,484634,518891,727924
57914,73594,59138,91591,257242,484762,518994,727804
57620,73090,59002,90848,256278,483785,518601,726870
57624,73287,59078,91168,256461,483913,518656,727241
57802,73431,59095,91147,256637,484271,518669,727476
57662,73189,58928,90882,256709,483712,518375,726375
57568,73044,59061,90926,255924,483661,518080,726538
57611,73232,58976,91040,256453,483985,518123,726311
57593,73244,58737,91083,256159,483542,518038,725941
57385,72771,58672,90682,255391,482676,517274,725134
57487,72925,59006,90609,255835,482876,517420,725228
57461,73078,58843,91040,256026,482812,517373,724963
57197,72447,58801,90448,255659,481839,516728,724166
57201,72618,58805,90579,255211,482215,516613,724093
57214,72805,58660,90613,255505,482070,516567,724341
57218,72481,58634,90363,255395,481413,516067,722894
56903,72203,58443,90183,254661,480867,515828,722771
57022,72476,58707,90507,255109,481345,515786,722233
56924,72318,58353,90414,254879,480662,515384,721427
56958,71850,58699,89999,254593,479873,514847,720506
56809,72058,58545,90021,254516,480070,514711,720762
56894,72195,58285,90452,254226,480065,514446,719952
56540,71606,58302,89641,254077,478973,513803,719491
56634,71662,58447,89868,253791,478658,513380,718945
56540,71759,58200,89658,253731,478901,513303,718475
56408,71406,58007,89544,253565,477374,512608,717234
56194,70974,58183,89326,252946,476815,511875,716598
56186,71218,58080,89347,253224,477139,511831,716283
56050,71022,57819,89275,252775,476273,511016,714973
55806,70377,57990,88903,252246,475262,510223,713229
55618,70438,57713,88776,251786,474661,509515,712405
55487,70207,57415,88929,251723,473155,508095,709458
54463,68548,56826,87026,248339,466522,501556,698342
53349,67289,56224,86442,247047,464048,499260,695164
52880,66521,56024,85576,246058,461399,496245,689653
51737,64930,55017,84624,243229,456677,491868,683054
50922,63638,55009,83921,242145,454518,489821,679074
50274,63075,54761,83538,241690,452215,486835,674787
49830,62477,54283,83418,241161,450965,484975,669830
48815,60883,54019,82440,239676,448184,483517,667983
48226,60430,53605,82228,239049,448573,483657,670829
48861,61129,54027,83196,240213,448858,482152,667966
48025,59777,53388,81566,237842,444046,478999,664814
47536,59189,53221,81157,237087,443530,478747,663513
47233,58882,52974,80842,236366,441265,476146,659917
