525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
82641,112629,71799,129072,272731,575496,604289,931091
82688,112889,71619,129158,273038,575986,604532,931774
82467,112671,71474,128915,272761,575201,604490,931023
82471,112522,71526,128936,272704,575120,604404,931074
82633,112633,71568,128970,272982,575757,604387,931795
82671,112829,71384,129047,273012,575662,604473,931172
82419,112476,71564,128744,272458,574963,604063,930942
82696,112722,71708,129038,272790,575530,604297,931544
82603,112953,71486,129354,273324,575901,604314,931514
82471,112415,71393,128706,272462,574915,604234,930878
82463,112590,71696,128941,272573,575325,604161,931288
82633,112761,71444,129030,273123,575850,604507,931616
82505,112671,71435,128825,272769,575184,604439,930788
82471,112565,71499,128757,272619,574993,604348,931015
82731,112842,71670,129060,273085,575910,604302,931514
82543,112757,71538,129034,273021,575444,604344,931347
82565,112501,71568,128864,272479,574860,604029,930964
82497,112599,71691,128953,272833,575666,604434,931629
82679,112880,71503,129406,273038,575743,604638,931249
82419,112484,71499,128842,272427,574515,604161,930899
82620,112629,71670,128983,272735,575359,604382,931203
82748,112855,71581,129047,273195,576166,604507,931667
82577,112735,71469,128816,272807,575180,604225,930797
82569,112510,71628,128928,272500,575078,604327,930822
82753,112800,71551,129094,272926,575683,604195,931821
82782,112889,71538,129081,273038,575415,604212,931232
82616,112501,71674,128731,272645,574741,603990,930848
82599,112783,71508,128821,272922,575560,604464,931377
82688,112927,71636,129392,273127,575709,604477,931228
82514,112582,71547,128702,272645,574634,604105,930712
82701,112548,71785,129026,272709,575228,604161,931172
82705,112795,71568,128928,273021,575649,604481,931863
82654,112791,71632,128757,272816,575103,604092,930742
82501,112453,71594,128885,272393,574967,604382,930899
82535,112749,71611,129115,272854,575666,604408,931565
82539,112829,71427,128877,272931,575283,604122,931351
82543,112436,71725,128808,272414,574792,603798,930725
82531,112595,71543,129051,272692,575300,604276,931258
82692,112829,71589,129222,273182,575496,604149,931300
82475,112480,71452,128676,272573,574638,604075,930639
