525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
95908,134302,83350,127985,353095,626620,723262,846269
95686,134008,83187,127593,352604,625655,722348,845335
95792,133969,83371,127686,352672,625724,722656,845485
95937,134230,83435,127925,353167,626359,722890,846141
95891,134238,83196,127904,352915,626146,722967,845600
95720,133880,83388,127584,352574,625433,722327,845254
95827,134072,83345,127853,352792,626065,722673,846107
95942,134362,83149,128100,353227,626279,723061,845928
95728,133850,83247,127559,352591,625464,722536,845254
95754,134020,83324,127686,352693,625903,722716,845762
95920,134285,83311,127929,353082,626564,722963,846294
95779,133961,83000,127656,352792,625716,722280,845168
95749,133914,83166,127707,352591,625676,722665,845467
95903,134238,83409,127874,352903,626274,722792,846167
95779,134111,83123,127891,353048,626180,722950,845775
95805,133948,83341,127593,352655,625638,722438,845339
95796,134051,83379,127849,352668,625997,722989,846052
95741,134208,83213,128177,353082,626266,722904,846061
95783,133859,83265,127512,352425,625369,722430,845412
95779,134051,83358,127802,352733,625924,722771,845779
95874,134213,83367,127972,353086,626603,723001,846239
95882,133969,83294,127648,352775,625796,722409,845242
95805,133999,83341,127639,352562,625716,722242,845519
95942,134200,83452,127904,352993,626270,722916,846056
95844,134060,83204,127802,352822,625796,722643,845689
95831,133893,83384,127648,352502,625460,722532,845365
95954,134174,83447,127832,353014,626372,722904,846027
95869,134337,83072,128139,353214,626304,722916,845907
95800,133774,83259,127605,352399,625395,722536,845096
95724,133965,83396,127823,352566,625839,722600,845706
95840,134230,83307,127844,352954,626560,722898,846099
95737,133961,83111,127656,352728,625528,722583,845164
95788,133961,83341,127729,352604,625596,722660,845519
95903,134285,83464,127934,352997,626359,722993,846069
95840,134162,83153,127840,352979,626035,722890,845604
95912,133940,83324,127580,352528,625412,722591,845242
95891,134060,83422,127844,352775,626120,722733,846021
95852,134316,83034,128092,353023,626210,722864,845881
95766,133935,83225,127635,352494,625579,722409,845386
95749,133948,83371,127789,352511,625869,722656,845668
95891,134204,83392,127853,353146,626624,723099,846090
95707,133952,83196,127707,352860,625788,722694,845390
95745,133876,83174,127678,352689,625762,722694,845689
95800,134119,83379,127891,353150,626427,722856,846205
95861,134166,83179,127832,352983,626163,723040,845754
95775,133897,83354,127669,352536,625676,722639,845293
95937,134183,83477,127925,353027,626313,723095,846133
95916,134345,83191,128266,353304,626552,722929,846009
95882,133872,83379,127669,352494,625706,722886,845369
95758,134064,83379,127819,352668,626163,722600,845860
95933,134221,83328,127997,353167,626590,723296,846317
95741,133974,83196,127639,352801,625733,722443,845293
95835,133965,83371,127695,352835,626061,722847,845697
95976,134276,83413,128023,353095,626478,723206,846184
95848,134174,83213,127917,352932,626116,722904,846116
95874,133999,83341,127648,352716,625805,722801,845583
95800,134064,83439,127972,352830,626334,722997,846056
95840,134362,83247,128224,353129,626808,723112,845941
95813,133859,83379,127627,352642,625638,722792,845382
95809,134089,83405,127789,352924,626227,722972,845608
95891,134225,83311,127878,353044,626692,723167,846252
95754,134115,83238,127712,352638,626014,722818,845113
95805,133884,83354,127605,352617,625625,722784,845817
95844,134162,83388,127900,353171,626427,723116,846205
95823,134128,83170,127891,352975,626091,723044,845890
95800,133974,83255,127661,352437,625596,722750,845156
95869,134157,83456,127917,353057,626256,723086,845945
95967,134379,83217,128181,353274,626427,723146,845953
95711,133821,83221,127601,352391,625562,722754,845181
95857,134132,83413,127908,352924,626248,722856,845983
95857,134183,83354,127980,353125,626654,723291,846277
95817,133982,83255,127720,352954,625856,722852,845399
95724,133940,83337,127695,352596,625958,722972,845390
95848,134208,83460,127912,352954,626279,722993,846120
95861,134191,83157,127836,352924,626091,723163,845748
95835,133931,83418,127686,352570,625600,722519,845365
95929,134102,83456,127912,352843,626218,723027,846009
95903,134341,83265,128331,353364,626402,723236,845775
95827,133880,83379,127712,352579,625676,722540,845254
95857,134094,83311,127874,352873,626150,723086,845697
96001,134264,83350,127985,353150,626785,723001,846231
95749,134020,83259,127729,352911,626074,722967,845365
95817,134051,83345,127781,352617,625792,722856,845446
96018,134247,83481,127985,353239,626581,723240,846368
95831,134123,83208,127908,353014,626074,722852,845771
95869,133991,83426,127673,352779,625625,722447,845267
