525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
95502,108013,83085,114842,288441,514459,582650,877737
95626,108341,83085,114915,288620,515193,582931,878611
95567,108133,82736,114838,288517,514553,582411,877985
95562,108034,83157,114736,288193,514404,582582,878091
95567,108244,83030,115035,288688,515278,582739,878483
95630,108423,82867,114941,288927,514903,582278,878338
95579,108026,83128,114783,288599,514071,582586,877954
95544,108235,83060,114915,288351,515219,582381,878616
95698,108538,82992,115354,289124,515496,582645,878552
95639,108009,83047,114757,288726,514408,582496,878108
95669,108102,83179,114927,288735,514557,582504,878347
95783,108457,83166,115047,289097,515594,582662,878667
95639,108248,83000,114876,288739,514690,582180,877916
95554,108060,83269,114715,288487,514493,582223,878142
95622,108389,83123,115013,288799,515359,582398,878428
95788,108512,83064,115030,288893,515005,582406,878466
95588,108005,83123,114817,288407,514318,582326,877873
95652,108346,83174,114967,288671,514745,582449,878556
95758,108517,83081,115427,289153,515564,582692,878496
95681,108043,83072,114715,288509,514480,582278,878189
95643,108205,83303,114915,288688,514694,582483,878142
95681,108427,83102,114937,288974,515401,582645,878752
95652,108299,82935,114868,288974,514707,582483,878258
95686,108142,83286,114762,288675,514599,582355,878053
95652,108350,83242,115035,288957,515223,582713,878496
95724,108423,82974,115107,289059,515001,582428,878275
95584,108043,83060,114774,288445,514195,582248,877655
95626,108329,83085,114910,288521,514946,582351,878296
95741,108419,83179,115295,289179,515214,582568,878223
95605,108005,82944,114694,288722,514190,582257,877886
95635,108218,83259,114910,288578,514609,582364,878334
95800,108449,83225,115013,289029,515304,582679,878514
95596,108239,82982,114864,288842,514728,582235,877920
95596,108102,83179,114808,288551,514237,582667,878172
95630,108389,83132,115103,288612,515312,582377,878603
95694,108402,82978,115077,288786,514770,582364,878347
95476,108026,83196,114711,288483,514156,582099,877660
95515,108193,83034,114971,288504,514847,582326,878462
95613,108385,83043,115295,289089,515487,582491,878262
95540,107877,82931,114664,288475,514275,582065,877924
95618,108022,83170,114804,288726,514715,582231,878201
95575,108329,83043,114962,288786,515202,582445,878756
95515,108163,82969,114847,288859,514438,582112,877976
95459,108000,83132,114711,288339,514288,582065,878095
95664,108290,83166,115081,288889,515197,582432,878483
95601,108354,82992,114971,288923,515001,582334,878381
95498,107958,83111,114723,288479,514241,582180,877685
95536,108205,83145,115001,288765,514804,582483,878662
95694,108423,83055,115337,289089,515418,582641,878338
95605,107907,83047,114711,288504,514374,582167,877894
95527,108064,83098,114859,288504,514459,582159,878245
95749,108474,83255,114979,288953,515338,582675,878961
95588,108197,82918,114842,288851,514438,582227,878125
95544,108073,83183,114766,288322,514114,582036,878019
95510,108248,83077,115064,288718,515128,582261,878372
95724,108398,82893,115001,288974,515163,582394,878381
95515,108013,83282,114847,288658,514404,582483,878150
95707,108286,83251,114988,288953,514851,582555,878769
95724,108453,83115,115439,289285,515594,582764,878599
95622,107992,82978,114787,288970,514673,582423,878531
95605,108102,83213,114950,288718,514878,582398,878603
95809,108423,83174,114927,289153,515295,582769,878995
95728,108227,83106,114749,289149,514749,582432,878548
95618,108043,83311,114774,288824,514681,582385,878351
95618,108307,83259,115013,288919,515367,582633,878872
95681,108354,83081,114933,289046,515009,582265,878637
95536,108013,83153,114672,288586,514613,582295,878193
95669,108282,83388,114902,288876,515151,582385,878718
95677,108504,83060,115380,289132,515731,582764,879064
95635,108077,83196,114702,288923,514660,582432,878573
95669,108167,83345,114979,289107,514975,582470,878726
95749,108461,83200,115064,289132,515363,582607,878880
95664,108227,82992,114825,288936,514707,582394,878739
95544,108039,83102,114685,288543,514591,582303,878658
95707,108329,83225,115060,289012,515449,582530,878965
95681,108487,83106,114933,289196,515265,582551,878675
95584,108013,83273,114851,288671,514378,582394,878415
95605,108265,83286,115009,288828,515018,582586,878791
95698,108415,83204,115325,289567,515483,582722,878940
95588,107907,83153,114787,288726,514463,582252,878300
95575,108073,83251,114950,288684,514677,582406,878394
95686,108398,83290,115013,289076,515295,582760,878867
95558,108176,83106,114906,289128,514715,582360,878197
95643,108077,83290,114732,288590,514617,582343,878343
95639,108303,83273,115009,288982,515257,582590,879106
95622,108487,83034,114919,289072,514954,582398,878241
95562,107996,83247,114766,288487,514340,582210,878129
95571,108154,83157,114889,288646,515124,582445,878457
95605,108398,83162,115359,289162,515619,582590,878799
95660,108022,83265,114702,288701,514383,582445,878189
95584,108102,83307,114958,288790,514847,582402,878531
95690,108354,83119,114954,289153,515475,582679,879012
95635,108231,83081,114915,288919,514599,582317,878040
95493,107954,83123,114791,288671,514442,582099,878078
95686,108278,83187,115009,288828,515350,582568,878577
95694,108470,83021,115073,289230,515031,582436,878262
95481,107860,83094,114757,288270,514041,582231,877848
95592,108218,83273,114915,288637,515014,582411,878253
95571,108367,83085,115346,289128,515282,582594,878180
95579,107928,83068,114650,288526,514370,582210,877911
95584,108133,83230,114933,288599,514429,582428,878330
95677,108427,83230,115047,289089,515428,582897,878773
95575,108180,83128,114791,288842,514753,582432,878364
95635,108013,83290,114813,288726,514301,582483,878304
95575,108363,83213,115094,288995,515077,582794,878914
95749,108500,83068,115124,289097,515346,582559,878385
95601,107966,83213,114817,288701,514519,582240,878150
95592,108389,83269,114889,288705,515163,582603,878692
95796,108534,83350,115431,289268,515803,582884,878876
95652,108000,83089,114834,288650,514587,582466,878163
95737,108244,83358,115056,288855,514975,582607,878650
