525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
92230,87133,74042,125089,245512,451221,578832,919293
92090,87389,73897,125396,246202,451703,579015,919276
92333,86852,73761,124850,245328,450598,578447,918691
92337,86954,74063,125016,245601,450778,578669,919105
91245,87269,74051,124943,245669,453119,578806,919600
92230,87121,73816,124994,245895,452932,578559,918793
90158,86920,74042,124880,245341,452659,578491,919075
91893,87172,74021,125093,245660,453426,578832,919549
91859,87316,73786,125114,245554,453311,578669,919237
91710,86804,73977,124875,244995,452680,578481,918973
92367,87056,73973,124965,245226,453231,578597,919339
92490,87440,73871,125345,245990,453862,578883,919481
91646,86920,73973,124905,245336,452689,578265,919003
91407,86992,73948,124999,245268,453243,578260,919369
92064,87295,73939,124986,245626,453870,578657,919437
92346,87052,73628,124965,245626,453337,578341,918994
91650,86941,74080,124884,245294,452855,578320,918969
89296,87218,74025,125028,246134,453567,578657,919519
91787,87402,73871,125063,245673,453644,578491,919237
92482,86835,74076,124901,245285,452884,578208,919007
92456,87133,74004,125068,245175,453345,578426,919502
92482,87278,73812,125332,245734,453934,578572,919604
91654,86831,73892,124863,245171,452740,578060,918747
90943,86950,73871,124948,245046,452880,577987,918952
92234,87286,73948,125110,245379,453845,578430,919805
92222,87087,73773,124803,245597,453188,578226,918810
91125,86894,74017,124892,245127,452723,578208,919041
92039,87244,74114,125055,245738,453491,578597,919676
92234,87286,73739,125076,245738,453572,578491,919160
91186,86804,73956,124884,245166,452876,578106,918964
92188,87001,74008,124969,245315,453174,578362,919523
91722,87291,73854,125349,245844,453832,578379,919485
92107,86783,73897,124795,245230,452833,578094,918900
91104,86903,74008,124977,245119,453145,578239,919318
92418,87269,74021,125059,245690,453891,578635,919403
92363,87030,73829,124960,245967,453256,578307,919126
92312,86822,73931,124909,244441,452727,578252,918857
92001,87142,73956,125085,244488,453550,578508,919472
91428,87257,73918,125123,244940,453657,578601,919515
92427,86774,73948,124871,244168,452714,578239,918819
92329,87056,74008,125028,244526,453354,578572,919468
92738,87257,73914,125383,244991,452181,578836,919578
92512,86814,73803,124816,244266,450939,578183,918952
91369,86894,73901,124952,243937,450884,578273,919288
92520,87223,74004,124994,245524,451724,578678,919745
92316,87077,73807,124875,245392,451115,578115,919088
91766,86924,73973,124773,244462,452164,577829,918952
91510,87142,73926,125119,245349,453128,578311,919651
90306,87303,73700,124999,245558,452983,578324,919229
92529,86796,73995,124892,244915,452338,578119,918870
91445,87095,73956,125028,245114,452936,578214,919352
92098,87282,73820,125353,245643,453567,578392,919369
92529,86860,73837,124850,244833,452338,577901,918683
91271,86916,73935,124939,245097,452966,578094,918964
91459,87189,73841,125038,245512,453478,578367,919783
92537,87026,73687,124765,245452,453222,578000,918887
92086,86843,73892,124717,245072,452676,577918,919199
91108,87125,73969,125076,245465,453593,578153,919549
92132,87167,73710,125080,245456,453418,578102,919212
91842,86770,73926,124829,244386,452723,577685,918768
90695,87005,73905,124999,244356,453085,577867,919356
92576,87206,73782,125341,244898,453900,578265,919441
91301,86740,73841,124778,244756,452480,577650,918755
90903,86924,73833,124990,245029,452821,577897,919403
91284,87257,73888,125076,244739,453610,578179,919788
92286,86975,73700,124918,245332,453034,577889,919143
