525nmC1,525nmC2,630nmC1,630nmC2,850nmC1,850nmC2,940nmC1,940nmC2
92205,115943,80415,132767,283637,492632,668294,955627
92239,116088,80342,132788,283842,493178,668679,956177
92312,116288,80154,133232,284107,526122,667809,955845
92158,115849,80287,132690,283476,491855,668260,955179
92243,116042,80457,132835,283698,492509,668542,955589
92303,116267,80287,132968,284068,526198,667906,956250
92213,116059,80163,132758,283676,492363,668150,955367
92291,115943,80483,132822,283561,493225,668491,955610
92410,116284,80359,132865,283966,495618,668537,956040
92342,116288,80078,132997,283920,496530,668423,955691
92260,115998,80338,132651,283595,499619,667970,955132
92363,116216,80330,132968,283727,496786,668619,955832
92427,116442,80283,133167,284261,527197,667834,955486
92295,115913,80283,132686,283641,499806,668338,955231
92333,116101,80325,132907,283863,500460,668281,955930
92397,116319,80274,132955,284030,501722,668414,956250
92363,116110,80193,132686,283778,500511,668256,955494
92371,116002,80402,132771,283510,496471,668035,955563
92422,116327,80351,133091,284000,526369,667783,956040
92222,116178,80125,132771,283732,496581,668342,955678
92295,116015,80334,132587,283471,492973,668247,955200
92308,116233,80427,132920,283928,493817,668452,955926
92427,116336,80201,133228,284111,526292,667748,955733
92222,115934,80239,132617,283624,492427,668389,955431
92350,116139,80402,132771,283740,492913,668461,955580
92435,116336,80252,132955,283966,526603,667570,956122
92247,116029,80052,132712,283655,492338,668004,955124
92299,116011,80376,132780,283463,492683,668162,955551
92478,116292,80342,133087,284043,526232,668000,955807
92303,116246,80069,132856,283817,493459,668281,955619
92371,116093,80457,132678,283647,493468,668298,955209
92414,116271,80449,132911,283689,493745,668704,955785
92456,116425,80252,133317,284077,526275,667770,955815
92115,115883,80214,132733,283586,492099,668111,955183
92274,116131,80330,132890,283685,491092,668260,955517
92388,116241,80355,132839,284145,490589,668858,955989
92333,116127,80201,132814,283783,488899,668474,954919
92303,116042,80372,132865,283493,489254,668508,955431
92465,116327,80436,132959,284022,494112,668836,956148
92435,116349,80176,133027,283937,526693,667510,955750
92260,115879,80347,132600,283672,493796,667945,955043
92239,116280,80415,133002,283710,494628,668367,955721
92405,116357,80231,133292,284005,525989,667582,955542
92094,115947,80210,132703,283565,492287,668414,955030
92316,116161,80457,132835,283676,493110,668414,955593
92393,116315,80389,132818,284141,526160,667894,956220
92200,116110,80262,132771,283659,492581,668499,955256
92367,116042,80457,132720,283676,493195,668188,955490
92427,116332,80393,132980,284073,493182,668440,955951
92384,116349,80154,133006,283966,525669,667616,955576
92226,115930,80385,132767,283386,491195,668077,955213
92397,116203,80423,132899,283702,489834,668281,955699
92414,116387,80262,133292,284205,488852,668554,955836
92247,116037,80393,132524,283676,487547,668636,955227
92329,116071,80248,132826,283698,488729,668384,955653
92524,116284,80398,133010,284145,487551,669165,956199
92388,116135,80184,132703,283766,489847,668478,955085
92363,115998,80359,132907,283552,492236,668427,955333
92444,116254,80376,133031,284098,495789,668435,955938
92388,116336,80095,133044,284013,525878,667650,955636
92179,115909,80376,132647,283582,506350,667578,955009
92329,116195,80274,132894,283770,507395,668065,955640
92333,116332,80171,133253,284060,498416,668243,955614
92256,115947,80283,132545,283518,509153,667510,955124
92337,116015,80364,132826,283467,508858,667928,955589
92410,116275,80330,132955,283971,525337,667940,955989
92282,115930,80239,132767,283736,506449,667936,955213
92213,115943,80342,132729,283629,504921,668069,955465
